count,phase,cycle_id,heading_source_cycle_id,heading_yaw,heading_concentration,heading_fallback,linear_velocity_H_x,linear_velocity_H_y,linear_velocity_H_z,acc_H_x,acc_H_y,acc_H_z,omega_H_x,omega_H_y,omega_H_z,alpha_H_x,alpha_H_y,alpha_H_z,quat_H_B_w,quat_H_B_x,quat_H_B_y,quat_H_B_z,left_foot_z,right_foot_z
6.8740000000000006,0.5925000000000002,8,7,-0.025695038313499723,0.999991519179629,0,0.4932994460600011,-0.11137446880696693,0.04500382674660885,-0.4755605252613406,1.5031804347918736,1.0599781858433026,0.28284504889866485,0.040984460707087965,-0.02681799708446389,-2.1679077844981,-4.1659663918581264,-9.477373595127698,0.9996848392475858,0.02061941932761485,0.014192189064813456,-0.0019087940353547063,0.06268308232945478,0.032773826152676544
6.876,0.595,8,7,-0.025695038313499723,0.999991519179629,0,0.492450189489295,-0.10841401788885531,0.04716660814901283,-0.42461660787206723,1.4802299148473628,1.0814240161942212,0.27892117653964005,0.032725824945582994,-0.04528521055223358,-1.961936179512408,-4.129317880752486,-9.233606733884843,0.999678333089729,0.020902476489889132,0.014233148809564987,-0.0019324343443971465,0.06338769494101125,0.03285820325754252
6.878,0.5974999999999997,8,7,-0.025695038313499723,0.999991519179629,0,0.49163276181347165,-0.10549454493183263,0.04932509734501726,-0.4087019867661293,1.4597396633566548,1.0792798725142152,0.27529053465462444,0.024180586214861993,-0.0630567434399105,-1.815320942507783,-4.272619365360501,-8.885766443838458,0.9996719091885584,0.021181888319266432,0.014265456742877018,-0.0019744190157953007,0.06405717797590003,0.03293864012775642
6.88,0.5999999999999994,8,7,-0.025695038313499723,0.999991519179629,0,0.49083165628155334,-0.10261277772431115,0.05145114357573491,-0.40054110616755695,1.4408858936149525,1.0630594178178665,0.27186764580656747,0.015479970662951818,-0.08000537345240177,-1.7114444240285025,-4.350307775955087,-8.47431500624564,0.9996655684075981,0.0214579394666943,0.014288836736858788,-0.0020340400352212955,0.06468964416848544,0.03301508035899577
6.882000000000001,0.6025000000000003,8,7,-0.025695038313499723,0.999991519179629,0,0.48891078222293877,-0.099403854863094,0.05179109651495977,-0.9604480051384434,1.6045125641233204,0.16997451802618713,0.2519090545445297,0.01762429389967806,-0.0840382677026384,-9.979295631018884,1.0721616183631202,-2.016447125118316,0.9996593105061804,0.021730827040221754,0.014303146765774542,-0.002110466074796713,0.06528394181061162,0.03308752958064801
6.884,0.605,8,7,-0.025695038313499723,0.999991519179629,0,0.48738166331489124,-0.0970818807758382,0.052151370834226,-0.7645614434853367,1.1609999474307102,0.18014190131139074,0.23626075070746275,0.015566253715029784,-0.07032256259637869,-7.8241519185334765,-1.0290200923241366,6.857852553129859,0.9996533712089136,0.021983813168235944,0.014319489879188477,-0.0021912550827683465,0.06589697278084873,0.033155902628664455
6.886,0.6074999999999997,8,7,-0.025695038313499723,0.999991519179629,0,0.48614354957655387,-0.09509283048609601,0.052602097277581396,-0.6190539780106937,0.9945246831108665,0.2253743523721532,0.22317733558719624,0.011322726585029837,-0.052334409188083075,-6.541707560133253,-2.1217635649999744,8.994076704147806,0.999647769471409,0.022220962800951368,0.014334047858549494,-0.0022585116834367707,0.0665166276021697,0.03322043405772805
6.888,0.6099999999999994,8,7,-0.025695038313499723,0.999991519179629,0,0.4850384851216972,-0.09320122824077115,0.0531510651983668,-0.5525279359562072,0.9457978275134826,0.27450085637429567,0.2115521227806402,0.00509718825010146,-0.03538226255185291,-5.812606403278027,-3.112769167464188,8.476073318115084,0.9996425030802633,0.02244478440578672,0.014344733539416352,-0.0023078795650941838,0.06713327752484081,0.03328130627975963
6.890000000000001,0.6125000000000003,8,7,-0.025695038313499723,0.999991519179629,0,0.48402632383267963,-0.09133806198685471,0.053761920171526444,-0.5060758432718487,0.9315794573050403,0.3054487216763331,0.2012400605678066,-0.0026640399118072243,-0.021057274182046254,-5.156031106416784,-3.8806140809543423,7.162494184903327,0.9996375767111764,0.02265675568307403,0.014349547461407097,-0.0023403283054464962,0.06773917685509945,0.03333867876717312
6.892,0.615,8,7,-0.025695038313499723,0.999991519179629,0,0.4830815015535292,-0.08947113513155383,0.05440540011473144,-0.4724062706350741,0.9334605291042678,0.321764403776589,0.19203553489778713,-0.01157750098203559,-0.009882730448599789,-4.602262835009748,-4.456730535114183,5.587271866723232,0.9996329854136868,0.02285823107741202,0.01434690057247868,-0.0023584293279183045,0.0683280777466608,0.03339271243570911
6.894,0.6174999999999997,8,7,-0.025695038313499723,0.999991519179629,0,0.4821881605278016,-0.08759109483618994,0.055055613210535086,-0.4466657406690841,0.9400183337451168,0.3251332360271313,0.1837410387273226,-0.02132525606349162,-0.0017523624780442226,-4.147248085232267,-4.873877540728014,4.065183985277783,0.999628719750595,0.023050365998252415,0.014335574245031494,-0.002365288185036539,0.0688950112131337,0.0334435687889586
6.896,0.6199999999999994,8,7,-0.025695038313499723,0.999991519179629,0,0.4813358777564119,-0.08570143195338362,0.055687286762556645,-0.4261367269556033,0.9448304970357199,0.31586491530957517,0.1762180023762916,-0.03164996584934235,0.003751733647524,-3.761518175515493,-5.162354892925366,2.752048062784111,0.9996247686124317,0.023234116007631797,0.014314668736598674,-0.002363913883379657,0.0694360970511419,0.03349140955062847
6.898000000000001,0.6225000000000003,8,7,-0.025695038313499723,0.999991519179629,0,0.4805015207186532,-0.0838310783467395,0.0562689116398492,-0.41717412795314013,0.9351755032078374,0.29084124001623657,0.16935064195536795,-0.0423112403805499,0.007719847262570578,-3.433680210461827,-5.330637265603773,1.9840568075232892,0.99962111995344,0.02341029138836106,0.014283549888093333,-0.0023569053304324365,0.06994838201754065,0.03353639630378745
6.9,0.625,8,7,-0.025695038313499723,0.999991519179629,0,0.47968144901092113,-0.0819722810255267,0.05678511875344551,-0.41003172955066036,0.9293972809716682,0.2581325617177672,0.1630443475401899,-0.053141397344031914,0.010226083123541146,-3.1531472075890288,-5.415078481741009,1.253117930485284,0.9996177624218737,0.023579570327063783,0.014241848068358426,-0.002345778650117542,0.0704296992285744,0.033578689548215704
6.902,0.6274999999999997,8,7,-0.025695038313499723,0.999991519179629,0,0.4791905170963312,-0.08010533599079349,0.057125426487089855,-0.24546132594979592,0.9334659845015374,0.1701701815091372,0.16107686686590675,-0.05642886124547882,0.007148011990999854,-0.9837403371415734,-1.643731950723454,-1.539035566270646,0.9996146837156658,0.023742534849752608,0.01418936232000299,-0.002331981108312493,0.07087855822898502,0.03361844642640706
6.904,0.6299999999999994,8,7,-0.025695038313499723,0.999991519179629,0,0.47872304971387836,-0.07814561942661863,0.05750318101042916,-0.23372964952730013,0.9798555039344086,0.18889583842329216,0.1598271530761987,-0.060044910359124605,0.0007791224855191736,-0.6248568948540175,-1.8080245568228872,-3.1844447527403403,0.9996116619170164,0.023903582545806365,0.014133509249120157,-0.002321210305313174,0.07130967790284053,0.03365554371678041
6.906000000000001,0.6325000000000003,8,7,-0.025695038313499723,0.999991519179629,0,0.47830498792357407,-0.07615673169288842,0.057885412160408704,-0.20902655591386948,0.9944422726498688,0.1911354876776432,0.15908631118335492,-0.06398996687961232,-0.006850181446311655,-0.37042094642188916,-1.9725282602438627,-3.814651965915414,0.9996086772001358,0.024063478227693825,0.01407388400274636,-0.0023167371143944246,0.07172046130303208,0.03369014421669034
6.908,0.635,8,7,-0.025695038313499723,0.999991519179629,0,0.47793053435779576,-0.07415612022548546,0.058251709271299516,-0.18722215618400828,1.0003043795759883,0.18316923134979213,0.1586851056279649,-0.06818513030062677,-0.015174694235570777,-0.2006027776950198,-2.0975817105072263,-4.162256394629561,0.9996057188996155,0.02422274876003542,0.014010128022973727,-0.00231980569683946,0.07210888972373021,0.03372241444478497
6.91,0.6374999999999997,8,7,-0.025695038313499723,0.999991519179629,0,0.4775925844777923,-0.07215612421568841,0.058584686274595635,-0.16897011613032278,0.9999962003948472,0.16650947971605312,0.15856992005606754,-0.07255505009159453,-0.023784500873488185,-0.05759278594868065,-2.1849598954838796,-4.304903318958703,0.999602780061845,0.024381743543903465,0.013941974382247636,-0.002331099464855481,0.072473496610874,0.033752516627340655
6.912,0.6399999999999995,8,7,-0.025695038313499723,0.999991519179629,0,0.47727577651090786,-0.0701795279453671,0.05878550474360622,-0.1583989206520767,0.988295779000682,0.10042978353400756,0.15896816469934857,-0.07700128246504628,-0.03266241843940645,0.19912232164052884,-2.2231161867258713,-4.438958782959131,0.9995998544019489,0.024540752377588113,0.013869241032175324,-0.002350894624600964,0.07281330375679085,0.03378060620837043
6.914,0.6424999999999992,8,7,-0.025695038313499723,0.999991519179629,0,0.47699666974720223,-0.06822432171335002,0.0588914751688479,-0.13954774673837883,0.9775998203903202,0.05300526873310751,0.15967668303656352,-0.0814832623189248,-0.041498650441735146,0.35425916860745493,-2.2409899269392635,-4.41811600116435,0.9995969281718351,0.0247002918492065,0.013791845137861294,-0.00237944945071113,0.07312771944286227,0.03380686213150142
6.916,0.645,8,7,-0.025695038313499723,0.999991519179629,0,0.4767544898015785,-0.06627806536735448,0.05893612910560055,-0.12108393946043017,0.9731242041452226,0.02234654569116401,0.16051526325504412,-0.08597161375464463,-0.05014774646612963,0.41929010924031257,-2.2441757178599153,-4.324548012197241,0.9995939921949093,0.02486067104143731,0.013709751458409709,-0.002416716400785438,0.07341652455109841,0.033831429978261246
6.918,0.6474999999999997,8,7,-0.025695038313499723,0.999991519179629,0,0.4765410490975029,-0.0643415454208095,0.05890936842586848,-0.10671411146613821,0.9682554812961975,-0.013361407170821238,0.16146642265863304,-0.09043384630363896,-0.05849242898918661,0.4755797017944492,-2.231116274497164,-4.172341261528489,0.9995910412631509,0.025022016828778523,0.0136229572984978,-0.0024625057793804875,0.07367981908338843,0.03385442578173861
6.92,0.6499999999999995,8,7,-0.025695038313499723,0.999991519179629,0,0.47635224891962136,-0.06241332081823743,0.05880339355114835,-0.09439370718579414,0.9641075151341488,-0.05296927566715581,0.16250626796543333,-0.09483174472240033,-0.06649455275747514,0.5199226534001538,-2.1989492093806855,-4.0010618841442644,0.9995880701262758,0.025184436933865236,0.013531495344139131,-0.0025165117331989477,0.07391795973087945,0.033875957674170835
6.922,0.6524999999999992,8,7,-0.025695038313499723,0.999991519179629,0,0.4758266455992592,-0.05993546266916022,0.05869007624632676,-0.2628019299372286,1.2389523239942462,-0.05664729311449257,0.14944420454112475,-0.09217332172502725,-0.06651207653817086,-6.531031712154286,1.3292114986865375,-0.008761890347860901,0.9995850734540608,0.025348014614871864,0.013435437458795508,-0.0025783915945805105,0.07413151767101422,0.0338961242007429
6.924,0.655,8,7,-0.025695038313499723,0.999991519179629,0,0.47542357351407954,-0.05786263062100416,0.058445597402401746,-0.2015346909529087,1.0364245358443087,-0.12222907096907676,0.13890482190781547,-0.09151940307931909,-0.05918370072353128,-5.269691316654638,0.3269593228540819,3.664187907319788,0.9995823343897079,0.02549853247554017,0.013342009229855949,-0.0026405316371176293,0.07434821723892718,0.03391473894325839
6.926,0.6574999999999998,8,7,-0.025695038313499723,0.999991519179629,0,0.47511236645788124,-0.05604851614019847,0.0581231896459626,-0.155601028045513,0.9070563059156576,-0.16119388892312259,0.13042630424706844,-0.09226280331014758,-0.047679802025412873,-4.2392588303735215,-0.37170011541423714,5.751949349059204,0.9995798414125253,0.025638416873634533,0.013249395557765489,-0.002695503529640293,0.07456348844337785,0.0339320166526383
6.928,0.6599999999999995,8,7,-0.025695038313499723,0.999991519179629,0,0.4748674614988615,-0.05432067361807003,0.05774619494957902,-0.12244954197717736,0.8639182744986388,-0.18848699435262084,0.1230001608266495,-0.09394901361138965,-0.03619541171674882,-3.7130717102094692,-0.8431051506210434,5.742195154332029,0.9995775771783371,0.02576967575996394,0.013156310710200406,-0.002739069551664475,0.07477373164616138,0.03394810584799812
6.93,0.6624999999999992,8,7,-0.025695038313499723,0.999991519179629,0,0.47467439856126603,-0.05261882951985637,0.057314291143803674,-0.09652838278578477,0.8509192990023416,-0.21594108630013054,0.11639488250613791,-0.09632873681479696,-0.02611990596697783,-3.302639160255797,-1.1898616017036563,5.037752874885493,0.9995755314377943,0.025893364620347657,0.013061815088221993,-0.0027712102211912447,0.07497598636467621,0.033963129164681485
6.932,0.665,8,7,-0.025695038313499723,0.999991519179629,0,0.4745241948984123,-0.05092153664206675,0.056818368693845295,-0.07509870956990883,0.8486443512001499,-0.24795007506891587,0.1106082200245864,-0.09924223015336839,-0.01790868693613329,-2.893331240775753,-1.4567466692857143,4.1056095154222705,0.9995736913706452,0.02601032528306636,0.012965182204494458,-0.002793304268328154,0.0751678483633209,0.03397719072542185
6.934,0.6674999999999998,8,7,-0.025695038313499723,0.999991519179629,0,0.4744089523232893,-0.04921673476325134,0.05625515988558323,-0.057618243269040276,0.8523998163530179,-0.2815930178252213,0.10552148752763948,-0.10254798485040438,-0.01166937680781386,-2.543366248473464,-1.652877348517988,3.1196550641597147,0.9995720395987012,0.026121402584143614,0.012865833240965043,-0.002807189795009423,0.07534740181583455,0.03399038143341235
6.936,0.6699999999999995,8,7,-0.025695038313499723,0.999991519179629,0,0.4743232408580859,-0.04750348350912629,0.05561993993702659,-0.04285282018275114,0.8566253149157662,-0.3175984885600833,0.10105314896341525,-0.10614226693516725,-0.007235946514267656,-2.2341692821121137,-1.7971410423814365,2.2167151467731014,0.9995705586800856,0.026227323430467915,0.012763327418702324,-0.0028148177309596407,0.07551317453538413,0.034002780893712156
6.938,0.6724999999999992,8,7,-0.025695038313499723,0.999991519179629,0,0.4742621855506245,-0.0457849607280774,0.0549079553371618,-0.030524923064927822,0.8592615820983729,-0.35598085903589016,0.09713989930009756,-0.10994429799093373,-0.004345159071548435,-1.9566248316588457,-1.9010155278832428,1.4453937213596106,0.9995692316799554,0.026328730445552173,0.01265733140516975,-0.00281797685743886,0.0756640787843667,0.034014457168061195
6.94,0.675,8,7,-0.025695038313499723,0.999991519179629,0,0.4742143207642498,-0.04408248286315287,0.054113210799427096,-0.02393006509728677,0.8512384815364629,-0.3973610566453001,0.0937331452514427,-0.11391263521318397,-0.002293676302754552,-1.7033770243274289,-1.984168611125123,1.0257413843969414,0.9995680424741799,0.026426199042465168,0.012547599005654648,-0.0028181958231457745,0.07579936073252219,0.03402546801872473
6.942,0.6774999999999998,8,7,-0.025695038313499723,0.999991519179629,0,0.47438828735978694,-0.04229530594883492,0.0537484835628995,0.08698898881276504,0.8935831065289142,-0.18235383411976613,0.09101420162719663,-0.11129732456223926,-0.001709660595550111,-1.3594718121230336,1.3076553254723613,0.29200785360222054,0.9995669772474041,0.026520246738780173,0.012433943554839424,-0.0028163020216643957,0.0759185557483899,0.03403586301326332
6.944,0.6799999999999995,8,7,-0.025695038313499723,0.999991519179629,0,0.47458462764664755,-0.040490204305675875,0.05333288358189259,0.09817533606809924,0.9025460792054782,-0.2077909004929097,0.08874874985913346,-0.10918532886540785,-0.002184129056331259,-1.1327258840315828,1.0559978484157033,-0.23723423039057404,0.9995659320891355,0.02661156022150838,0.01232290878658508,-0.0028139275741364237,0.0760308052350253,0.03404549984459724
6.946,0.6824999999999992,8,7,-0.025695038313499723,0.999991519179629,0,0.4747850528468702,-0.038675982839623604,0.05286226558518033,0.10021684590730245,0.9071069765576805,-0.2353003425727156,0.08690549727848915,-0.10752664596967362,-0.003375443087356291,-0.9216262903221597,0.8293414478671204,-0.595657015512516,0.9995648996631217,0.026700607643591463,0.012213965042059387,-0.0028121114608175416,0.07613488136852258,0.03405443567464038
6.948,0.685,8,7,-0.025695038313499723,0.999991519179629,0,0.4749995358535539,-0.03687991232921711,0.05233791404861678,0.10724514993913616,0.8980321148143701,-0.26216742918353475,0.08542437543930481,-0.10627220996018773,-0.004649724526489929,-0.7405609195921642,0.6272180047429375,-0.637140719566819,0.9995638734146093,0.02678782126301935,0.012106641428450585,-0.0028115528958859138,0.07622976919142657,0.03406272552231135
6.95,0.6874999999999998,8,7,-0.025695038313499723,0.999991519179629,0,0.475219719621114,-0.03507144634226971,0.05174945583312358,0.11009479622322321,0.9042303395404215,-0.2942210598391952,0.08435802646096512,-0.10535738010126915,-0.006658279024087792,-0.5331744891698484,0.45741492945929174,-1.0042772487989315,0.9995628492308278,0.026873565271527802,0.012000532735402226,-0.0028123195431585097,0.07631466695880343,0.03407042052636005
6.952,0.6899999999999995,8,7,-0.025695038313499723,0.999991519179629,0,0.47544770347864834,-0.033247010077610356,0.05109447181064103,0.11399423535319354,0.9122158570632449,-0.32748424622536554,0.08367859925967194,-0.10473025794103914,-0.009335588800400625,-0.33971360064659145,0.3135610801150049,-1.3386548881564164,0.9995618186630458,0.02695826401780597,0.011895280933921783,-0.0028151312000651747,0.07638894743068592,0.03407757302409702
6.954,0.6924999999999992,8,7,-0.025695038313499723,0.999991519179629,0,0.4756857296161132,-0.03140643788538509,0.050371581930932455,0.11901489035417397,0.9202841147238084,-0.3614374703387959,0.0833506725372435,-0.1043451700644074,-0.012577571589179751,-0.16396336121421543,0.19254393831586722,-1.620991394389563,0.9995607732755828,0.027042312894059745,0.011790581404652126,-0.00282064393340151,0.0764521737925738,0.034084231630455916
6.956,0.6950000000000001,8,7,-0.025695038313499723,0.999991519179629,0,0.47593496955421977,-0.02955061508670998,0.04957959538974216,0.12462138881286025,0.927909640083922,-0.39598612456977555,0.08334064958634371,-0.10416144552578072,-0.016315712594257903,-0.005011475449897347,0.09186226931334904,-1.869070502539076,0.9995597050634335,0.027126070366370537,0.011686177766352964,-0.002829411457139911,0.07650408568503042,0.034090440834317566
6.958,0.6974999999999998,8,7,-0.025695038313499723,0.999991519179629,0,0.47619622935071854,-0.027678636313193256,0.04871795329059623,0.13063098020379993,0.9359878261738511,-0.4308142586065298,0.08361462510607928,-0.10414375072568972,-0.02048905824622487,0.13698775986778508,0.008847400045492266,-2.0866728259834844,0.9995586063881529,0.027209860268719892,0.011581855949910807,-0.0028419205277900902,0.07654458083686715,0.03409624114506109
6.96,0.6999999999999995,8,7,-0.025695038313499723,0.999991519179629,0,0.4764749327413171,-0.025789277620575042,0.04778715863564117,0.1393526162955776,0.9446780582137738,-0.46539091690589274,0.08414698735468937,-0.10425576253983958,-0.02514583127262739,0.26618112430504187,-0.05600590707492068,-2.3283865132012593,0.9995574700485357,0.02729397162307698,0.011477438678704767,-0.002858598360414622,0.07657369677833123,0.0341016692590762
6.962,0.7024999999999992,8,7,-0.025695038313499723,0.999991519179629,0,0.4764570964199495,-0.02332095804733267,0.04760802444737986,-0.008921171700008602,1.2341801965348433,-0.08956158468826203,0.07334477620442297,-0.10162534131414833,-0.02521212252143066,-5.4011055751332036,1.3152106128456154,-0.03314562440163461,0.9995562887469083,0.027378668202852424,0.011372783521355094,-0.002879921686751296,0.07659159156470592,0.03410675844759202
6.964,0.7050000000000001,8,7,-0.025695038313499723,0.999991519179629,0,0.476527341873033,-0.02123458970832611,0.04728191245129157,0.03512118918179606,1.0431911967321843,-0.16305166379137503,0.06462969229906054,-0.10035364314336429,-0.01895659335076766,-4.357541952681208,0.6358490853920222,3.1277645853315,0.9995553555177039,0.02745256335919763,0.011270726837041245,-0.0029015060659453515,0.07661572060509501,0.03411114710765974
6.966,0.7074999999999998,8,7,-0.025695038313499723,0.999991519179629,0,0.476649285583758,-0.019312457023008628,0.046847001055601516,0.06097081894444269,0.9610674850460292,-0.21745173498230486,0.05737805352146444,-0.09997590694046839,-0.010840306230832604,-3.6258193887980523,0.18886810144795135,4.058143559967527,0.9995546498509823,0.027517673882022278,0.011170088040138155,-0.0029169707880848036,0.0766431139675739,0.03411502127027739
6.968,0.7099999999999995,8,7,-0.025695038313499723,0.999991519179629,0,0.4768151963379867,-0.01744605534575245,0.04632268941469934,0.08295467328338602,0.9332005266498344,-0.2621518225564561,0.051238969469486285,-0.10019309782041953,-0.003397211883770457,-3.0695420259890738,-0.10859543997556889,3.7215471735310737,0.9995541491848509,0.027575444061310954,0.01107002862504416,-0.0029244141996895047,0.0766713582356699,0.03411851557443907
6.97,0.7124999999999992,8,7,-0.025695038313499723,0.999991519179629,0,0.47702737095621256,-0.015602226237883926,0.045716825820680054,0.10608705811333179,0.9219139443816161,-0.30292766234098956,0.046024733220594465,-0.10084907816070865,0.0027144335283285637,-2.6071181244459116,-0.32799017014456067,3.05582270604951,0.9995538289534357,0.027626995572640846,0.010969938841853386,-0.002924479776154877,0.07669846859142765,0.03412173107619636
6.972,0.7150000000000001,8,7,-0.025695038313499723,0.999991519179629,0,0.4772820037770451,-0.013765797511510877,0.04503531062657584,0.12731654732745887,0.9182141097794627,-0.34075327429406066,0.041518498926967115,-0.10183371376771494,0.007348606856633369,-2.2531171468136755,-0.4923178035031444,2.3170866641524026,0.9995536653808607,0.027673269303117053,0.010869346375327169,-0.0029184754816661,0.07672281387904464,0.03412474554851737
6.974,0.7174999999999998,8,7,-0.025695038313499723,0.999991519179629,0,0.47756684134392796,-0.01193345502517859,0.044277764218311214,0.14241899746542627,0.9161714625309739,-0.3787687112918867,0.03759115885238077,-0.10307772178204477,0.010588626826375826,-1.9636700372931706,-0.6220040071649136,1.6200099848712284,0.9995536385375517,0.027714990535734594,0.010767884267960503,-0.0029078607836604507,0.0767430740056253,0.03412761867100611
6.976,0.7199999999999995,8,7,-0.025695038313499723,0.999991519179629,0,0.4778758002341758,-0.010111553074445214,0.04344133544071478,0.15447963362707043,0.9109512486073099,-0.41820980997865576,0.03418767487180756,-0.10453678641773075,0.012723874848945868,-1.701741990286608,-0.7295323178429949,1.0676240112850213,0.9995537312287739,0.027752754157083774,0.010665256622466066,-0.0028940152918509538,0.0767581892472794,0.03413039907677888
6.978,0.7224999999999993,8,7,-0.025695038313499723,0.999991519179629,0,0.478207755004996,-0.008302108008469714,0.04252189026645184,0.16597757728291782,0.9047224361543036,-0.45971800401047425,0.03135462389464394,-0.10617212524465398,0.013907384834174884,-1.4165254885818066,-0.8176694134616159,0.5917549926145078,0.9995539279319172,0.027787096520714948,0.010561219569098543,-0.002878031278054789,0.07676732120829802,0.03413312725231867
6.98,0.7250000000000001,8,7,-0.025695038313499723,0.999991519179629,0,0.47855320258620054,-0.006505798024181412,0.04151646398257903,0.1727237777524584,0.8981541977333434,-0.5027086656093704,0.029092259598436192,-0.1079474952077802,0.014276051292236872,-1.1311821481038757,-0.8876849815631113,0.1843332290309939,0.9995542117013723,0.027818598511274523,0.010455572269270099,-0.002860848727014089,0.07676981924800269,0.03413583517174888
6.982,0.7274999999999998,8,7,-0.025695038313499723,0.999991519179629,0,0.47886477990167264,-0.004440937247294349,0.041396256269792625,0.15578800422959907,1.0324329853420418,-0.060097224530139215,0.023484739811904614,-0.10374080800088945,0.014786332219137999,-2.803759893265789,2.1033436034453863,0.25514046345056357,0.9995545654701996,0.027847839501719807,0.010348153827982135,-0.0028432719038665472,0.07676521863480436,0.034138546376199966
6.984,0.7299999999999995,8,7,-0.025695038313499723,0.999991519179629,0,0.47922655856258656,-0.002462200080313155,0.041166118425105876,0.18088938869957719,0.9893685934790808,-0.11506362666562353,0.018940971664007968,-0.1002257688717758,0.016091540728167285,-2.2718840739483235,1.7575195645568193,0.6526042545146431,0.9995550211971849,0.027871458137514623,0.010244938296108208,-0.002825360170508182,0.07676282672845938,0.03414098944124465
6.986,0.7324999999999993,8,7,-0.025695038313499723,0.999991519179629,0,0.47962745911121013,-0.0005219411725674444,0.0408443207291816,0.20045072722734983,0.9701289217338692,-0.1608942921554668,0.015128976763831254,-0.09723587633503156,0.017140121388547848,-1.9059974500883583,1.4949462683721135,0.5242903301902815,0.9995555601570865,0.02789051118583263,0.010145259524971225,-0.0028062882990269617,0.07676103183092513,0.034143254299261336
6.988,0.7350000000000001,8,7,-0.025695038313499723,0.999991519179629,0,0.48006121656635714,0.001382426441560036,0.04043516721186697,0.2168794373384935,0.9521830157321505,-0.20457267272574597,0.012055839986296103,-0.0946859349164757,0.017678352060297466,-1.5365683887675747,1.274970709277933,0.2691153358748092,0.9995561677395517,0.027905734294963874,0.010048587631177771,-0.002786290347171626,0.07675845784586209,0.034145408158292645
6.99,0.7374999999999998,8,7,-0.025695038313499723,0.999991519179629,0,0.48051986566506577,0.003289682597810534,0.03993797285980838,0.22932532983482729,0.9536272563789192,-0.24859339601292163,0.009641623339337884,-0.09250463000597044,0.017264326183203088,-1.2071083234791096,1.090652455252636,-0.20701293854718908,0.9995568272710714,0.02791787250274763,0.00995447080491893,-0.002765856414193859,0.07675392763154464,0.03414750336787276
6.992,0.7399999999999995,8,7,-0.025695038313499723,0.999991519179629,0,0.4809844340510656,0.005194147684276928,0.03935546218166159,0.2322845616046221,0.9522317257497294,-0.2912517551949456,0.0077758588796381055,-0.09063614780786813,0.01590446442802742,-0.9328822298498888,0.9342410990511455,-0.6799308775878344,0.9995575221725843,0.027927595039382823,0.009862515913286893,-0.002745921226141829,0.07674643512583884,0.034149582106230494
6.994,0.7424999999999993,8,7,-0.025695038313499723,0.999991519179629,0,0.4814562081898155,0.007108765408893123,0.03868832472944217,0.23588712267042905,0.9573079507142783,-0.33356532242003745,0.006494568610498742,-0.0890313615183985,0.013653680929677182,-0.6406451345696818,0.8023931447348236,-1.1253917491751184,0.9995582382927711,0.027935460379297918,0.009772385440528684,-0.0027274158557489335,0.07673516748764408,0.03415167395421562
6.996,0.7450000000000001,8,7,-0.025695038313499723,0.999991519179629,0,0.48194004337158264,0.009022441463071764,0.03793592753737726,0.241917494449744,0.9568367149002543,-0.3761953931936013,0.005780100648732013,-0.08766429522812141,0.010780294675074496,-0.35723398088336467,0.6835331451385418,-1.4366931273013432,0.9995589600541409,0.027942062132705475,0.009683792561394651,-0.0027112176017795564,0.0767194774968162,0.03415379599769665
6.998,0.7474999999999998,8,7,-0.025695038313499723,0.999991519179629,0,0.4824433518915318,0.010908077974389845,0.037108631106095566,0.2516542143664523,0.9428169429307276,-0.4136451827948058,0.0054471777424316935,-0.08650494095022015,0.007864860746484124,-0.16646145315015964,0.579677138950622,-1.4577169642951857,0.9995596727662197,0.027947973380397693,0.009596483821242755,-0.0026979365606031275,0.07669886283002945,0.03415596027508285
7.0,0.7499999999999996,8,7,-0.025695038313499723,0.999991519179629,0,0.48296535998966533,0.012770112249535804,0.03619906172404397,0.2610040615714959,0.9310152286392702,-0.45478189416093073,0.0055909283252613025,-0.08554253813236956,0.00484709242016789,0.07187529141480434,0.48120140892529945,-1.5088841631581171,0.999560368094419,0.027953576338990094,0.009510251461555125,-0.0026876052441186524,0.0766729902228778,0.03415816873866376
7.002,0.7524999999999993,8,7,-0.025695038313499723,0.999991519179629,0,0.4832163461257116,0.015107102740662771,0.03636471261606837,0.12549040535902842,1.1685096219368374,0.08283219892018323,-0.003998111730517218,-0.08251537797442471,0.0062592741358519915,-4.79452002788926,1.5135800789724274,0.7060908578420508,0.999561034675955,0.027959348710245153,0.009424897028589943,-0.002680315883214245,0.0766416065421729,0.0341604260164986
7.0040000000000004,0.7550000000000001,8,7,-0.025695038313499723,0.999991519179629,0,0.48352827251162356,0.017130354717971526,0.03635107466405301,0.15596166786944157,1.0116301959397391,-0.0068141906916832085,-0.011612990783703375,-0.08054001735352231,0.012372279389914115,-3.807439526593078,0.9876803104512011,3.0565026270310613,0.99956193744014,0.027955516817430786,0.009342582014346918,-0.002671789978511107,0.07661694354372439,0.03416235527114692
7.006,0.7574999999999998,8,7,-0.025695038313499723,0.999991519179629,0,0.48387963691846425,0.019037710836409948,0.03618943961406674,0.17568144277867268,0.9536789029802445,-0.08081384797972824,-0.017771299973517545,-0.07916621503941891,0.01917701233201797,-3.079154594907085,0.686901157051693,3.402366471051927,0.9995630441266258,0.02794401152061184,0.00926239163891015,-0.0026572801088396714,0.07659676586187075,0.034164116846947215
