count,phase,quat_w,quat_x,quat_y,quat_z,yaw,yaw_unwrapped,yaw_ref,H_R_W_00,H_R_W_01,H_R_W_02,H_R_W_10,H_R_W_11,H_R_W_12,H_R_W_20,H_R_W_21,H_R_W_22,H_R_IMU_00,H_R_IMU_01,H_R_IMU_02,H_R_IMU_10,H_R_IMU_11,H_R_IMU_12,H_R_IMU_20,H_R_IMU_21,H_R_IMU_22,lin_acc_H_x,lin_acc_H_y,lin_acc_H_z,ang_vel_H_x,ang_vel_H_y,ang_vel_H_z
8.976,0.22000000000000047,0.9977651266707539,-0.026372316278904847,0.009197779334277073,-0.0607013491538472,-0.1219323904696713,-0.1219323904696713,-0.1264571618603756,0.9920149426504487,-0.12612039311002418,0.0,0.12612039311002418,0.9920149426504487,0.0,0.0,0.0,1.0,0.9998749545051567,-0.005332661932939242,0.01488751389653795,0.004524236464205175,0.9985405403512275,0.05381747448082513,-0.01515277656822624,-0.053743390214865384,0.9984398035788067,0.31972361647538483,-1.0645164199393495,-0.3343653016223769,-0.1780887966662155,-0.10262005926595213,0.0011551614420383263
8.978,0.2224999999999991,0.9977607105919353,-0.026551815567186585,0.009107505962824683,-0.060709297675883754,-0.12194595551802725,-0.12194595551802725,-0.12649415699586006,0.9920102761305636,-0.12615709275091508,0.0,0.12615709275091508,0.9920102761305636,0.0,0.0,0.0,1.0,0.9998778955405333,-0.005350279822744497,0.014682251709212352,0.004547677480152279,0.9985217014560062,0.054163921118574945,-0.014950339092169508,-0.054090537316808254,0.9984241088504464,0.3235203477400096,-1.074966998733772,-0.36890768267882734,-0.17328820816500923,-0.10200874809648651,-0.004167644830916013
8.98,0.22499999999999992,0.9977561764219508,-0.026726713723371435,0.0090170475947405,-0.06072057343332285,-0.12196604202573791,-0.12196604202573791,-0.12653131754143593,0.9920055873792333,-0.12619395630687893,0.0,0.12619395630687893,0.9920055873792333,0.0,0.0,0.0,1.0,0.9998808239853587,-0.005361276775736501,0.01447738020824055,0.004564763156936741,0.9985032759347785,0.05450110902391732,-0.014747907094943322,-0.05442852798716678,0.9984087512524462,0.3661050480725031,-1.2037745383232474,0.07466471915227757,-0.16870427573865288,-0.1019898351977977,-0.007531522709058908
8.982,0.22749999999999854,0.9977519130397126,-0.026892632834844377,0.00892747563837685,-0.06073060598684901,-0.12198349473613693,-0.12198349473613693,-0.1265686349177476,0.9920008774611517,-0.12623097526480986,0.0,0.12623097526480986,0.9920008774611517,0.0,0.0,0.0,1.0,0.9998836558037782,-0.005374827560603396,0.01427536637586645,0.004584638855607684,0.9984856993287236,0.05482051917478875,-0.014548400016328004,-0.05474869372618408,0.9983941729558728,0.36996015474698063,-1.2428278467983698,0.005809130137466312,-0.15978643486122193,-0.10049237291326579,-0.006379171279855903
8.984,0.22999999999999937,0.9977480340561407,-0.02704982268486434,0.008838476618008188,-0.06073754161057302,-0.12199459235549438,-0.12199459235549438,-0.12660606247801923,0.9919961522489095,-0.12626810334901828,0.0,0.12626810334901828,0.9919961522489095,0.0,0.0,0.0,1.0,0.9998863835664437,-0.0053945903964031094,0.014075452137455584,0.004610978868946888,0.9984689449858022,0.055122633942955426,-0.014351265877576545,-0.05505146949350192,0.9983803768475806,0.3666318586258218,-1.262426143288982,-0.04719497036048281,-0.15108470527081522,-0.09927110525337454,-0.003359101250132651
8.986,0.2325000000000002,0.9977446016453289,-0.027198948741829914,0.008749602948217097,-0.060740196930793196,-0.12199695398204247,-0.12199695398204247,-0.12664353640278242,0.991991419790978,-0.1263052772495255,0.0,0.1263052772495255,0.991991419790978,0.0,0.0,0.0,1.0,0.9998890102228978,-0.00542285840972527,0.013876593319032758,0.004646100135202613,0.9984529461979307,0.05540873561277043,-0.014155599210468732,-0.05533811376745955,0.9983673232711757,0.35389293475789696,-1.2697951934315173,-0.10545038471056145,-0.14300998458842287,-0.09850553262875174,0.000864088497529377
8.988,0.23499999999999882,0.9977416250411277,-0.027340406543143656,0.008660371258499819,-0.06073837172669193,-0.1219901612434978,-0.1219901612434978,-0.12668099694018406,0.99198668763139,-0.1263424376925784,0.0,0.1263424376925784,0.99198668763139,0.0,0.0,0.0,1.0,0.9998915479589239,-0.005459954628359534,0.013677763551221786,0.004690361368173607,0.9984376737227828,0.05567954921938504,-0.013960402234277502,-0.055609357004862345,0.9983550002794411,0.3440838635540956,-1.2777422953018824,-0.16298616051589754,-0.13529726382322926,-0.09824105136879052,0.0053048883947091705
8.99,0.23749999999999966,0.9977391102511978,-0.027474584820932704,0.008570328726619085,-0.06073190701421437,-0.12197387924981037,-0.12197387924981037,-0.12671839615493985,0.9919819618296846,-0.1263795371273777,0.0,0.1263795371273777,0.9919819618296846,0.0,0.0,0.0,1.0,0.9998940073945509,-0.005506131995226732,0.013478000108209244,0.004744049618356977,0.9984230974109146,0.055935789523468504,-0.013764736455316354,-0.05586592044212949,0.9983433933088701,0.33643940691188645,-1.2846655647706153,-0.21974228395681905,-0.12794202322997347,-0.09844792666291077,0.00992113599695847
8.992,0.2400000000000005,0.9977370644320567,-0.02760186429438563,0.008479052103580527,-0.06072061446824334,-0.12194771526059722,-0.12194771526059722,-0.12675569930547964,0.9919772467846032,-0.12641654109189387,0.0,0.12641654109189387,0.9919772467846032,0.0,0.0,0.0,1.0,0.9998963969166813,-0.005561716159912203,0.013276398095683012,0.0048075229676736025,0.9984091857176738,0.056178159434845554,-0.013567724789137457,-0.056108512615539965,0.9983324855257981,0.3310603476864607,-1.2963322667035484,-0.274407573340012,-0.12093799814021601,-0.09909534041856413,0.014741350358190778
8.994,0.2424999999999991,0.9977354954927627,-0.02772254659416215,0.00838613540279357,-0.060704317615404096,-0.1219112996378208,-0.1219112996378208,-0.1267928916936394,0.9919725443654501,-0.12645343500725906,0.0,0.12645343500725906,0.9919725443654501,0.0,0.0,0.0,1.0,0.999898723282749,-0.005627028808284362,0.013072097166078548,0.004881136436659578,0.9983959142520472,0.05640720620546377,-0.013368533375631568,-0.056337686779009084,0.9983222662866811,0.3268588583641309,-1.3111855763095808,-0.31750179088444064,-0.11420751374432155,-0.10016115345630094,0.01975264377268615
8.996,0.24499999999999994,0.9977344067339488,-0.02783697389580861,0.00829123389104977,-0.06068288015695649,-0.12186434685693208,-0.12186434685693208,-0.12682997371204022,0.9919678545348285,-0.12649021926445236,0.0,0.12649021926445236,0.9919678545348285,0.0,0.0,0.0,1.0,0.999900990999488,-0.0057023293165351235,0.012864355351407187,0.004965176022949991,0.9983832525089372,0.05662356520687184,-0.013166443153054546,-0.05655408517553378,0.9983127166497759,0.32585930595553536,-1.3158502967857713,-0.3710841808670917,-0.10779527886552553,-0.10158817602950418,0.024913343844940924
8.998,0.24749999999999855,0.9977337987498296,-0.027945490398185887,0.008193989818029839,-0.060656202729000415,-0.12180664423610647,-0.12180664423610647,-0.12686695432088163,0.9919631761712182,-0.126526902753164,0.0,0.126526902753164,0.9919631761712182,0.0,0.0,0.0,1.0,0.9999032042495147,-0.00578781038700453,0.012652406193178783,0.005059863457202773,0.9983711687508015,0.05682787334533285,-0.012960706514213275,-0.05675835320094136,0.9983038161945339,0.3250479530100407,-1.319156089367817,-0.42399377763846324,-0.10170265947742622,-0.10339061904386064,0.03018683193034558
9.0,0.2499999999999994,0.9977336737204524,-0.02804843805813198,0.008094066930601407,-0.06062414970382802,-0.1217379073079019,-0.1217379073079019,-0.12690384816438977,0.9919585074323614,-0.1265635000012318,0.0,0.1265635000012318,0.9919585074323614,0.0,0.0,0.0,1.0,0.9999053651716356,-0.0058837437244842195,0.012435524145062514,0.005165497929096249,0.9983596295322065,0.05702076596696734,-0.012750620852426854,-0.05695113414234831,0.9982955424060441,0.5071896260506856,-1.5002700980290924,0.13561144891136578,-0.09592856548840206,-0.10554591995414299,0.035608781489545424
9.002,0.2525000000000002,0.9977338443179282,-0.02813758943000078,0.00800238624901649,-0.060592192384487306,-0.12166963670736976,-0.12166963670736976,-0.12694064046026898,0.9919538501992292,-0.1265999963464661,0.0,0.1265999963464661,0.9919538501992292,0.0,0.0,0.0,1.0,0.9999072462227349,-0.00597973812926321,0.012236898429448273,0.005270563659015931,0.9983495598530134,0.057187214480254746,-0.012558666727939642,-0.057117414797939095,0.9982884757507805,0.4571795523279869,-1.2833803506835173,0.023355118860356683,-0.08270665406610923,-0.09641584138850201,0.035188190937914504
9.004,0.25499999999999884,0.9977338102048587,-0.028215040891803142,0.007917799671130705,-0.06056784534666081,-0.12161685354666305,-0.12161685354666305,-0.12697725047518604,0.9919492147067209,-0.12663631170687026,0.0,0.12663631170687026,0.9919492147067209,0.0,0.0,0.0,1.0,0.9999089759868468,-0.006060620914566411,0.012054402310584623,0.005359960341222353,0.9983408281326095,0.05733115827048941,-0.012381864402263139,-0.05726132864006304,0.9982824398316834,0.45033584951433325,-1.1504931704785144,-0.05726678425474496,-0.07154477146156953,-0.08878641903187727,0.027289467076659146
9.006,0.2574999999999997,0.997733298068042,-0.028282273051415566,0.007839335617007146,-0.06055513004194742,-0.12158758185167032,-0.12158758185167032,-0.12701354635892184,0.9919446176764829,-0.12667231529681638,0.0,0.12667231529681638,0.9919446176764829,0.0,0.0,0.0,1.0,0.9999106397655946,-0.006118168108654565,0.011886147506802832,0.005425532886431342,0.9983333326746024,0.05745537802259924,-0.012217858914616945,-0.057385755112360166,0.9982773156962582,0.4557664468038539,-1.0991452299514126,-0.12381509005307656,-0.06181886139684629,-0.08234035975799138,0.01540148990141862
9.008000000000001,0.2600000000000005,0.9977322768950412,-0.02834035073078693,0.007766200326159392,-0.060554226068764205,-0.12158215385502227,-0.12158215385502227,-0.12704939826599915,0.991940075594904,-0.12670787832165784,0.0,0.12670787832165784,0.991940075594904,0.0,0.0,0.0,1.0,0.9999122719306408,-0.006151857920674408,0.011730434204583633,0.005466819249418553,0.9983269715083991,0.057561895783254685,-0.012064921458443767,-0.05749271782575531,0.9982730213058999,0.46115475891823177,-1.088282539267926,-0.18390633807067047,-0.053102987711883126,-0.07676200928576045,0.0033636612468611066
9.01,0.2624999999999991,0.9977308289101586,-0.02839012587058244,0.0076977001182994545,-0.06056351383621471,-0.12159730002640243,-0.12159730002640243,-0.1270847102500619,0.9919356006698821,-0.12674290561479284,0.0,0.12674290561479284,0.9919356006698821,0.0,0.0,0.0,1.0,0.9999138798315091,-0.006164808713874412,0.011585683139965263,0.0054869927212501945,0.9983216416993328,0.05765234275921523,-0.011921653877515682,-0.05758380717068321,0.9982694923318824,0.46542551066674953,-1.0906045170259007,-0.2407712251100076,-0.045181062253194286,-0.07188532922063708,-0.00702661895861988
9.012,0.26499999999999996,0.9977290674414085,-0.028432330845594374,0.007633198561740679,-0.06058089488363007,-0.12162879259263654,-0.12162879259263654,-0.12711941723755424,0.9919312012080126,-0.1267773326349359,0.0,0.1267773326349359,0.9919312012080126,0.0,0.0,0.0,1.0,0.9999154606760853,-0.006161130080119384,0.01145041383827719,0.005490215642435237,0.9983172448169955,0.05772812341660206,-0.01178681607269416,-0.05766037787891029,0.9982666736848074,0.4684102418581315,-1.0961725182675044,-0.2956091680537192,-0.037935119384471694,-0.06763125808041964,-0.015292284124791024
9.014,0.2674999999999986,0.9977271073915488,-0.02846761652339268,0.007572098983689135,-0.060604268022570885,-0.12167239886749105,-0.12167239886749105,-0.12715347576604238,0.9919268827833064,-0.12681111627847422,0.0,0.12681111627847422,0.9919268827833064,0.0,0.0,0.0,1.0,0.9999170084897522,-0.006144959472121084,0.01132323301848453,0.005480676899682832,0.9983136892762624,0.05779048351017331,-0.011659258708262373,-0.057723628409034715,0.9982645162529166,0.47699122377572034,-1.0942454508739317,-0.34807504807010936,-0.03128674758107568,-0.06395450139683871,-0.02143231437269299
9.016,0.2699999999999994,0.9977250312334436,-0.028496576047333987,0.007513830346210185,-0.06063208356416277,-0.12172499094240967,-0.12172499094240967,-0.1271868651128469,0.991922648090043,-0.12684423599847444,0.0,0.12684423599847444,0.991922648090043,0.0,0.0,0.0,1.0,0.9999185216769545,-0.00611935286779261,0.011202835705899816,0.005461483455315122,0.9983108949673691,0.05784054968547449,-0.011537859673321754,-0.0577746528326217,0.9982629750142138,0.48388710107161026,-1.0732501900914766,-0.39768202675563025,-0.025183408873139475,-0.06084153389709512,-0.026000126977575186
9.018,0.27250000000000024,0.9977229009491773,-0.02852007802927071,0.007457871122667831,-0.0606629889560454,-0.1217838412457472,-0.1217838412457472,-0.12721958614127846,0.9919184970851825,-0.1268766926597348,0.0,0.1268766926597348,0.9919184970851825,0.0,0.0,0.0,1.0,0.9999199992947393,-0.00608699614472287,0.011087988471430962,0.005435363565691728,0.998308750982121,0.057880001169890206,-0.011421551265796078,-0.0578151034804217,0.998261970615044,0.48912384158749755,-1.0700191169639133,-0.44626891956909276,-0.019904645371819976,-0.05826689688645552,-0.02919303061389543
9.02,0.27499999999999886,0.9977207819040171,-0.028538659585607935,0.00740370421356582,-0.06069572826659649,-0.12184641164133682,-0.12184641164133682,-0.1272516461866489,0.99191442890289,-0.12690849354654482,0.0,0.12690849354654482,0.99191442890289,0.0,0.0,0.0,1.0,0.9999214404021204,-0.006050386466359636,0.010977515554834585,0.00540486254952692,0.998307185249761,0.05790985528837019,-0.011309309659287985,-0.057845973950716285,0.9982614601459496,0.5637435487218103,-1.1467255208474432,0.2606379430469712,-0.015120556573753401,-0.056206978634478974,-0.031109892473025726
9.022,0.2774999999999997,0.9977188398551328,-0.02854647985346812,0.007353825536083177,-0.06073002828987759,-0.1219122397310287,-0.1219122397310287,-0.1272830377861065,0.9919104445535611,-0.12693963126445817,0.0,0.12693963126445817,0.9919104445535611,0.0,0.0,0.0,1.0,0.9999227795619959,-0.006010188339041364,0.010877157217821095,0.005370434957375603,0.998306851842726,0.05791880516925381,-0.011206843506560824,-0.057855917588390524,0.9982620394759207,0.5571220849557026,-1.1495638444014509,0.16019291897013588,-0.0046711993717279895,-0.05126218334786617,-0.03285834238721101
9.024000000000001,0.2800000000000005,0.9977170749638985,-0.02854423796847473,0.007307873019046374,-0.060765613600293256,-0.12198076337574253,-0.12198076337574253,-0.12731377819894069,0.9919065419082275,-0.1269701229410362,0.0,0.1269701229410362,0.9919065419082275,0.0,0.0,0.0,1.0,0.9999240250616116,-0.005966955655977088,0.010786081067073194,0.00533266020330149,0.9983076695581993,0.05790820007938002,-0.011113363115726766,-0.05784628200219083,0.9982636429414732,0.5508762100576018,-1.155575539066251,0.06501022370472143,0.005105807973417089,-0.04671650531208336,-0.03431600044481252
9.026,0.28249999999999914,0.9977154906104349,-0.028532578318002353,0.007265488135499047,-0.06080217473627542,-0.12205135112784461,-0.12205135112784461,-0.12734391245203108,0.9919027153080465,-0.1270000132461585,0.0,0.1270000132461585,0.9919027153080465,0.0,0.0,0.0,1.0,0.9999251839986125,-0.005921337357675249,0.01070346529108836,0.005292214769775122,0.9983095618539036,0.057879281041642555,-0.01102809449413215,-0.05781830570817057,0.99826620931336,0.5444914826872109,-1.158093763585606,-0.026117551548109574,0.014265034206031268,-0.04256183794280945,-0.03544927917285481
9.028,0.285,0.997714089298953,-0.028512151740542908,0.007226325949972875,-0.06083940689019646,-0.1221233811294093,-0.1221233811294093,-0.1273734994932395,0.9918989573192694,-0.12702936065707932,0.0,0.12702936065707932,0.9918989573192694,0.0,0.0,0.0,1.0,0.9999262627677238,-0.005873987068230835,0.010628513691739061,0.00524977946924543,0.998312450493111,0.05783330360583054,-0.010950289626193321,-0.05777324178512177,0.9982696748327781,0.5397936527797047,-1.158671108844892,-0.11270482650460067,0.02279911173694016,-0.038785228233187155,-0.0362632786356719
9.03,0.2874999999999986,0.9977128871635885,-0.02848363011638938,0.007190072636509097,-0.06087676452122216,-0.12219575090412964,-0.12219575090412964,-0.12740262930632873,0.9918952565569011,-0.1270582544344102,0.0,0.1270582544344102,0.9918952565569011,0.0,0.0,0.0,1.0,0.9999272639914264,-0.005826072827217199,0.010560473570453241,0.005206546727306263,0.998316251160741,0.0577715720708801,-0.01087927377156474,-0.0577123863982116,0.9982739713417489,0.5376887745667751,-1.1676503078669782,-0.19354958044820947,0.030686241494581743,-0.035350096739315676,-0.03651778678109968
9.032,0.2899999999999994,0.9977119210729453,-0.028447618736562024,0.007156428600456049,-0.06091338988137009,-0.1222667323274735,-0.1222667323274735,-0.12743142837854504,0.9918915969857242,-0.12708682004484065,0.0,0.12708682004484065,0.9918915969857242,0.0,0.0,0.0,1.0,0.9999281861471445,-0.005779424564772276,0.010498609440377074,0.005164371072722565,0.9983208832117817,0.0576952633642589,-0.010814426471371194,-0.0576369013302075,0.9982790370358116,0.5334089473346663,-1.1761213361405969,-0.27081818478418107,0.037993541332952636,-0.03222887287149982,-0.03590099647385817
9.034,0.29250000000000026,0.9977112270052458,-0.02840471561783767,0.007125098076443561,-0.06094844227508316,-0.12233463123851342,-0.12233463123851342,-0.12746003322763025,0.9918879612806152,-0.12711519290228385,0.0,0.12711519290228385,0.9918879612806152,0.0,0.0,0.0,1.0,0.999929027785623,-0.005735847939209712,0.010442195177114432,0.005125083106276546,0.998326266944604,0.05760554011208537,-0.010755134348414568,-0.05754793460124857,0.9982848102161417,0.5250724892953582,-1.1729657717451616,-0.3431841819614405,0.044727891307010804,-0.029417829155185118,-0.03443019655236295
9.036,0.2949999999999989,0.9977108234282259,-0.028355717854111888,0.007095797815117931,-0.06098127362164395,-0.12239814187093953,-0.12239814187093953,-0.12748858639522656,0.9918843313348739,-0.12714351439365776,0.0,0.12714351439365776,0.9918843313348739,0.0,0.0,0.0,1.0,0.9999297895467755,-0.005696769936909027,0.010390514387038988,0.005090131088166097,0.9983323018943167,0.057503961253989266,-0.010700772983603557,-0.05744703479450391,0.99829120583669,0.5150222856433215,-1.1680322820773252,-0.4120769787572325,0.05068869775764277,-0.026923329051250403,-0.03229762575390382
9.038,0.2974999999999997,0.9977107236487106,-0.028301378038178955,0.007068246111093888,-0.06101134168677939,-0.12245616984527673,-0.12245616984527673,-0.127517239735195,0.9918806878413562,-0.12717193514041567,0.0,0.12717193514041567,0.9918806878413562,0.0,0.0,0.0,1.0,0.999930473014884,-0.0056634146000562186,0.010342865719813646,0.005060761218563317,0.9983388941005644,0.05739199614886049,-0.010650719793465222,-0.05733566308267483,0.9982981437961062,0.503004998985322,-1.1624119725919049,-0.4800401932566789,0.05591970996407555,-0.024744008963094644,-0.029609636049331613
9.040000000000001,0.30000000000000054,0.9977109293668182,-0.028242272740565576,0.007042151077345618,-0.061038377768849086,-0.12250816604850646,-0.12250816604850646,-0.12754614829960925,0.9918770110688182,-0.1272006089340283,0.0,0.1272006089340283,0.9918770110688182,0.0,0.0,0.0,1.0,0.9999310825436769,-0.0056364600858453545,0.010298566926096736,0.0050376776671308965,0.9983459730732013,0.05727075913801881,-0.010604337167061037,-0.05721493132237026,0.9983055642773027,0.6556774794990139,-1.246979955680888,0.3839785456430107,0.0605959006824297,-0.02288623548384421,-0.02664087261687856
9.042,0.30249999999999916,0.9977113553409825,-0.028170315888209285,0.007021250260256292,-0.061067067812387084,-0.12256365021238343,-0.12256365021238343,-0.12757541465642736,0.9918732879456291,-0.12722963750607486,0.0,0.12722963750607486,0.9918732879456291,0.0,0.0,0.0,1.0,0.9999315798868013,-0.005606811207369139,0.0102664118936703,0.005011463497574378,0.998354479891906,0.05712458064068942,-0.010569805045413766,-0.05706922242195935,0.9983142706950827,0.611110396633458,-1.129365160963063,0.23736645104536258,0.07306980680372303,-0.01690114782476991,-0.028514686551903545
9.044,0.305,0.9977117385320456,-0.028087004635965925,0.007005271024412431,-0.06110100771524397,-0.12262982382029988,-0.12262982382029988,-0.1276050078632784,0.9918695223783289,-0.12725899016173958,0.0,0.12725899016173958,0.9918695223783289,0.0,0.0,0.0,1.0,0.9999320118385997,-0.005567222308332911,0.010245864345192346,0.0049748868363203025,0.9983642733472835,0.05695637106344056,-0.010546193691388874,-0.0569015266888343,0.9983240926969075,0.5925746370257556,-1.05895533199937,0.11007302779495198,0.08404914675316846,-0.011389106409015777,-0.03397342734001074
9.046,0.3074999999999986,0.9977119392000072,-0.027993543207546375,0.00699398937404953,-0.06114190076441342,-0.12271009662175597,-0.12271009662175597,-0.12763478280784174,0.9918657328092826,-0.12728852296536755,0.0,0.12728852296536755,0.9918657328092826,0.0,0.0,0.0,1.0,0.9999324027796748,-0.005514125452975055,0.01023641987002223,0.0049243931007235675,0.9983752249713586,0.05676848171282142,-0.01053281652057415,-0.05671423616587149,0.9983348913026459,0.5880004683497835,-1.0145731649222798,-0.0018398846345490938,0.09383262987988894,-0.006227615994891637,-0.041124814405013393
9.048,0.30999999999999944,0.9977118942826654,-0.027891290907407537,0.006987308705638882,-0.0611901088041794,-0.12280520000741528,-0.12280520000741528,-0.12766458951389695,0.9918619383170885,-0.12731808715916315,0.0,0.12731808715916315,0.9918619383170885,0.0,0.0,0.0,1.0,0.9999327592313496,-0.005446641648430048,0.01023772976461686,0.004859101004519792,0.9983871733561831,0.0565636032734747,-0.010529299758654867,-0.056510053730329704,0.998346506817141,0.5823941821917884,-0.9991878660899574,-0.10829234595919246,0.10226374856512718,-0.001261659966627894,-0.04862833839678704
9.05,0.3125000000000003,0.9977115975922637,-0.02778115109017109,0.006985103087654352,-0.06124527744123537,-0.12291442383866952,-0.12291442383866952,-0.12769429787033904,0.9918581554682722,-0.12734755369097908,0.0,0.12734755369097908,0.9918581554682722,0.0,0.0,0.0,1.0,0.9999330791593649,-0.005365342800436379,0.010249404836624124,0.004779590558617125,0.9984000015835232,0.056343520941745634,-0.01053530810955173,-0.0562907624273713,0.9983588319579199,0.5765714226824148,-0.9955752606700963,-0.20590761235197874,0.1098031950672437,0.003530096661173085,-0.055768337163521656
9.052,0.3149999999999989,0.9977110793976218,-0.027663943910743748,0.006987234740641275,-0.06130649888238698,-0.12303594763695608,-0.12303594763695608,-0.12772380599077612,0.9918543972495011,-0.12737682150544027,0.0,0.12737682150544027,0.9918543972495011,0.0,0.0,0.0,1.0,0.9999333542971226,-0.005271936206737549,0.01027101030751092,0.004687580266368438,0.9984135968677621,0.05610985814297039,-0.010550523937286668,-0.05605797247680295,0.9983717695159648,0.5749763740891234,-0.9960686675157677,-0.29577518127717894,0.11653762026215449,0.008156793101605601,-0.06199072559732329
9.054,0.3174999999999997,0.9977103776579795,-0.027540427483304892,0.006993563805643009,-0.06137277273275741,-0.1231677644394227,-0.1231677644394227,-0.12775304089510783,0.991850672976452,-0.12740581821941754,0.0,0.12740581821941754,0.991850672976452,0.0,0.0,0.0,1.0,0.9999335751830258,-0.005168343058622071,0.010302109090884604,0.004585004012450933,0.9984278533524258,0.0558641153896907,-0.010574637577614798,-0.055813169414532106,0.9983852298386664,0.5766601324710997,-0.9970237896864725,-0.37839024001539556,0.12252957188731084,0.01262281813011299,-0.06720304388891456
9.056000000000001,0.32000000000000056,0.9977095249444986,-0.027411313339016315,0.007003933200240085,-0.06144321488806725,-0.1233080985946421,-0.1233080985946421,-0.12778195560576283,0.9918469886594593,-0.12743449724137612,0.0,0.12743449724137612,0.9918469886594593,0.0,0.0,0.0,1.0,0.9999337338572466,-0.005056276462723275,0.010342241664050648,0.0044735903928086185,0.9984426728763985,0.05560769702505514,-0.010607303300202413,-0.055557745164517496,0.9983991296415137,0.5782025745377495,-1.0017996507107774,-0.45457725439420926,0.12782611473596503,0.016910573535711095,-0.07152152056795727
9.058,0.3224999999999992,0.9977085582324552,-0.027277271140618054,0.007018171227830842,-0.061516896715092834,-0.12345508391302965,-0.12345508391302965,-0.12781052467646953,0.991843347569529,-0.12746283333611602,0.0,0.12746283333611602,0.991843347569529,0.0,0.0,0.0,1.0,0.9999338224339697,-0.0049375593561904185,0.01039092200887097,0.004355180070064454,0.9984579630611522,0.055341922683731386,-0.010648152851441233,-0.05529300595354611,0.9984133915034761,0.5821770972077595,-1.0167697974713346,-0.5239963606422542,0.1324702765881657,0.021009253777769375,-0.0749013729802053
9.06,0.325,0.9977075391025825,-0.027138885923069556,0.0070360977563471774,-0.06159253702428818,-0.12360614661153019,-0.12360614661153019,-0.12783874075577298,0.9918397506732892,-0.12749081921592434,0.0,0.12749081921592434,0.9918397506732892,0.0,0.0,0.0,1.0,0.999933830377838,-0.00481473834544055,0.010447638995005813,0.004232339349030556,0.9984736394153396,0.05506794617852636,-0.010696829882711485,-0.05502008439971147,0.9984279483984355,0.7380407664334929,-1.020933538675899,0.508607670368665,0.13654899821388514,0.024925450471194176,-0.0769897195928135
9.062,0.3274999999999986,0.9977066152012459,-0.026990035031085144,0.007057088541367228,-0.06167045884387881,-0.12376182972439298,-0.12376182972439298,-0.12786661977180427,0.9918361959692483,-0.1275184706826848,0.0,0.1275184706826848,0.9918361959692483,0.0,0.0,0.0,1.0,0.9999337624773558,-0.004687122361992618,0.01051197135853037,0.0041045412091975375,0.9984903700622897,0.05477347564591434,-0.01075283215440721,-0.05472670076694995,0.9984434710206802,0.712993332693235,-1.0399871698039536,0.3370597558827555,0.14677890412199776,0.028614112926864922,-0.07941694138979724
9.064,0.32999999999999946,0.9977057870155316,-0.026831376854282055,0.007081393059677245,-0.06175025217890251,-0.12392132873949979,-0.12392132873949979,-0.1278941983220048,0.99183267881752,-0.1275458240385088,0.0,0.1275458240385088,0.99183267881752,0.0,0.0,0.0,1.0,0.9999336074415911,-0.004555579107441102,0.010584300063863995,0.0039726267144577915,0.9985080580661807,0.054459858739189355,-0.010816605097425035,-0.054414195536649515,0.9984598621768757,0.6922581514842479,-1.0510266885934014,0.18061966340766133,0.15633713736442253,0.03251948350490002,-0.08143691819061731
9.066,0.3325000000000003,0.9977050430355996,-0.02666360868134426,0.007109207227377385,-0.061831692893047054,-0.12408420832859582,-0.12408420832859582,-0.12792152841354162,0.9918291926080576,-0.12757293086877258,0.0,0.12757293086877258,0.9918291926080576,0.0,0.0,0.0,1.0,0.9999333567678982,-0.00442061616232263,0.010664903920269902,0.0038370831872672484,0.9985266050577196,0.054128511752300636,-0.010888471678668563,-0.05408398232980231,0.9984770222893727,0.6758072535843905,-1.056669191034919,0.03779866948125843,0.16518746736146314,0.03658048560189213,-0.08323400753107855
9.068,0.3349999999999989,0.9977043655373314,-0.026487447925060543,0.007140677585466577,-0.06191465750361445,-0.1242502318198435,-0.1242502318198435,-0.12794867163234702,0.9918257295027145,-0.12759985225856685,0.0,0.12759985225856685,0.9918257295027145,0.0,0.0,0.0,1.0,0.9999330037632294,-0.004282546114045244,0.010753965958026385,0.0036982088929002066,0.9985459127203469,0.05378088359699811,-0.010968647866979243,-0.053737510067647,0.9984948516520753,0.6619895063082489,-1.0613530500081996,-0.09354064403533435,0.1733125601658451,0.04074384434751629,-0.08490746061329735
9.07,0.33749999999999974,0.9977037412730726,-0.026303621201351483,0.007175927956478415,-0.06199895337321768,-0.12441902250475491,-0.12441902250475491,-0.12797569946570958,0.9918222803929049,-0.1276266591124992,0.0,0.1276266591124992,0.9918222803929049,0.0,0.0,0.0,1.0,0.9999325415370822,-0.00414182852851952,0.010851618848435768,0.0035564520293212415,0.9985658826444086,0.053418439396490755,-0.01105730636975034,-0.05337624260880265,0.9985132511393184,0.648398018665244,-1.0688525401257711,-0.21294815699672043,0.18070512511270267,0.04498819554083611,-0.0863872474009649
9.072000000000001,0.3400000000000006,0.9977031695866859,-0.026112818162060254,0.0072150533147360835,-0.06208420998919601,-0.12458984507213866,-0.12458984507213866,-0.12800269070561976,0.9918188352298455,-0.12765342957912457,0.0,0.12765342957912457,0.9918188352298455,0.0,0.0,0.0,1.0,0.9999319623949356,-0.003999284732832398,0.010957933319676816,0.0034126266811887185,0.9985864208293392,0.05304256888937825,-0.011154575749332134,-0.053001564664407155,0.9985321274666014,0.6393703640287792,-1.0761289144777908,-0.3234046363000367,0.1874049840397294,0.049291884200175856,-0.08749453203121674
