bin_id,phase_center,bin_count,acc_H_x,acc_H_y,acc_H_z,acc_H_std_x,acc_H_std_y,acc_H_std_z,omega_H_x,omega_H_y,omega_H_z,omega_H_std_x,omega_H_std_y,omega_H_std_z,alpha_H_x,alpha_H_y,alpha_H_z,left_foot_z_mean,left_foot_z_std,right_foot_z_mean,right_foot_z_std
63,0.635,79,-0.17756115467050082,0.9873204043960616,0.13635239542008754,0.02039293895408393,0.009998925122977705,0.04626758749432421,0.1584914774740502,-0.06770588864187142,-0.02677349891316919,0.0005671047962429456,0.005339362383213927,0.010472659854635483,-0.2865823171503065,-2.256153906333164,-3.6549685490276467,0.07267960729109069,0.00042366560405246716,0.03375271053239702,3.560546945351328e-05
64,0.645,81,-0.14349237975000873,1.0047629749168356,-0.01956713335028483,0.05730224298084303,0.09840146797718771,0.0396886458999256,0.16009897434437756,-0.0854757493378731,-0.061243445546461196,0.0011141355706302087,0.0057870836590852995,0.010613914042708214,-1.270907469000061,-1.4929883827644996,-2.3888128338565626,0.07386982752369636,0.00030580433018684343,0.03385480852070511,2.7736176221327034e-05
65,0.655,81,-0.1658120507817769,0.9390376390983919,-0.16472329207914568,0.04898720995271123,0.1145440074440715,0.045519339420406,0.13815695797004923,-0.09159370276610342,-0.06499450425487419,0.011712317373044111,0.001633424275804671,0.01114679721547286,-3.1459800469639836,-0.8576992054604142,2.0545993580615045,0.07476922488774126,0.0002560727256383116,0.033933396289821845,2.058509818531766e-05
66,0.665,79,-0.06525988403479328,0.8473132462862153,-0.2952448738284229,0.018677857367043717,0.005658154984207719,0.042613083098497304,0.10976329359295382,-0.09919893662523972,-0.028369855817477117,0.006432806272888722,0.004011652042095311,0.008268763393105154,-2.7933349209190186,-1.1566937861698057,3.2165235349464183,0.07553233862533826,0.00020104553074575787,0.0339920099953061,1.5459769112396226e-05
67,0.675,80,0.0454579464330894,0.8686232619446826,-0.2679556213168294,0.05743604273253015,0.016518400323954727,0.08980848588079027,0.09346359923534493,-0.11010080334482031,-0.013530127695731486,0.003892450162245595,0.002490514051353296,0.0018567449892852102,-1.5429672349957904,-0.41061778197456783,0.8635346593909983,0.07608241202264561,0.0001377414615964788,0.034037059544609595,1.2230148337532072e-05
68,0.685,80,0.10026053227063667,0.9020846460035046,-0.3030482319090222,0.004951046478172877,0.009881479389640555,0.03986913153302386,0.08507581783302118,-0.10576882113683281,-0.014553301267221144,0.0016993678270966171,0.0016467716833840065,0.0023506820672203467,-0.6497939142443426,0.3887292089333532,-0.835311832035122,0.07645890620465716,9.251201957811057e-05,0.03407158382266931,9.034703052700155e-06
69,0.695,81,0.09627280328859429,0.9816537980940475,-0.36766719593898606,0.05204879013783503,0.11242960681937798,0.1289942028086914,0.08306689660743545,-0.10388113600188666,-0.02689511700829344,0.0003867825331911933,0.0011014300794478646,0.005183421786815469,-1.318502401446194,0.3261356695486396,-0.744693611208763,0.07666875054298652,4.314115868171244e-05,0.03409746312189538,6.847852020885049e-06
70,0.705,79,0.05549522911755068,0.987513356981544,-0.2204938206510143,0.03142919161882689,0.08213116072310626,0.0595387580494121,0.06397977940988207,-0.10055065042405457,-0.026468399046561352,0.009429011383030421,0.0015465345648387153,0.007635319647441415,-2.632853581740691,0.12393240475952992,1.4449889245976144,0.07676161903022688,3.693768321956518e-05,0.034115970993595195,4.40130173615746e-06
71,0.715,80,0.1333675969250837,0.9091462295664952,-0.3846171569305237,0.017271691765073646,0.007087411829895341,0.04949156857155383,0.04094123929958439,-0.10189821752573418,-0.0037752942147316047,0.005276113306263629,0.0018637267762884448,0.004806659118497933,-2.3354435969970253,-0.25949030690425745,1.8873026508641646,0.07683956301989296,2.794696672080542e-05,0.034128524117361336,3.432252745234096e-06
72,0.725,80,0.16435975269135839,0.963498272984876,-0.23484455720120817,0.014700754610922226,0.052303162982807995,0.18577647539,0.02661268185792967,-0.1047024953345227,0.0037284433672652812,0.005030336271021973,0.0028307234162606677,0.0008062708952807848,-1.8345792960611438,0.46754502013441995,0.6244401821575124,0.07684780566278288,2.1839860241251993e-05,0.03413927418348483,3.054321967055499e-06
73,0.735,81,0.21582453835108753,0.9516578926837672,-0.2537901223412658,0.010623170314364229,0.006473482781842705,0.052005023558966086,0.011587970562606091,-0.09441749720358346,0.006215748699788595,0.003343568065927086,0.0029911912487278138,0.0008146351329873535,-1.3263485420255192,1.0672537279591328,-0.2200116762929804,0.07681822981191756,2.1802279144474627e-05,0.034148282817090404,2.5449922894644392e-06
74,0.745,79,0.22152327831076873,0.9766901605428343,-0.32322297458602695,0.04674265429936151,0.08626934342316729,0.1833058273236542,0.005391105185521364,-0.08762643568717657,0.0002082565465775949,0.0007797331253118171,0.0016528237771802558,0.003029813973415047,-1.4714984139037375,0.8447648669476998,-0.1524631067768058,0.07674511287481064,3.6894754183398136e-05,0.034156726986535046,2.5959358489935968e-06
75,0.755,80,0.1680532961666868,0.9823621913586225,-0.0815549000657464,0.024663379336436565,0.0682442744346864,0.08251246220164944,-0.011956004059853712,-0.08090125933242026,0.0037763389913597024,0.008263305202393809,0.0022678350846690822,0.006649106360609398,-2.2030975263795645,0.6304183127716252,1.2893483060014104,0.07663715010698036,3.0389389684967346e-05,0.03416461234619245,2.125267032394661e-06
76,0.765,81,0.22588121579406573,0.9204289021446426,-0.30865958414233685,0.009784772435160311,0.004282117705192978,0.06215931749307967,-0.02985845523655167,-0.07753974268283056,0.020837829442600164,0.003297602253290002,0.001089281165689012,0.0025866510054465006,-1.7513281866479362,0.3593334242243942,1.1271957113194393,0.07655146618475027,2.9852746965454386e-05,0.03417190864232318,2.421513050261093e-06
77,0.775,81,0.2339540690570675,0.9930479814020027,-0.08313542668454031,0.005606641253180285,0.06048685283707369,0.2512499348000668,-0.03997725504622069,-0.07515192454482995,0.02181147037247073,0.005663381758882733,0.003191462920826251,0.0015239704989156177,-1.765292587193755,0.8524589274498967,0.5504913845557506,0.07643702454351035,3.820382751564986e-05,0.03418071034170612,2.7916535520780117e-06
78,0.785,80,0.25841656052294626,0.9526661062638443,-0.1551620699074293,0.005449798150756944,0.006532474387419957,0.0755926217508416,-0.05810313663165175,-0.06390039984363222,0.029645691595492175,0.003806733059190978,0.0031741625180265317,0.00198971515439847,-1.5472588209769051,1.2134246694879978,0.34999274336808683,0.0763176293041602,3.596363863487226e-05,0.03418982418489885,2.8236053143009097e-06
79,0.795,79,0.25939621967652365,0.9827360892577048,-0.25120322713094334,0.012331122141004213,0.08032244542688957,0.2587466365218012,-0.06473339618185117,-0.05573712983302199,0.02741135426636012,0.0006177543830104012,0.0022197781382035193,0.0025932453067656447,-1.5054233536360397,1.042155617684966,0.006647350799728708,0.07618193150600708,4.734921920479385e-05,0.034200123287204655,3.3932639192505145e-06
80,0.805,81,0.241186345505387,0.9919699994263362,0.052073382622036826,0.003977696463612452,0.06559969276987701,0.12099979055403165,-0.08218991028982839,-0.04722590996067276,0.029752049208287834,0.008076420972605546,0.0029148227518322667,0.005015552443471656,-2.11523147700848,0.9793971690263783,1.0860868560751231,0.07601217068925699,5.329127110907959e-05,0.034211457925375645,3.4215182796676277e-06
81,0.815,80,0.2481304899304174,0.9042729244679741,-0.2814147408609326,0.001037726035613624,0.005973978896413815,0.08524639769812124,-0.09857709981398685,-0.040066775128599935,0.04478874396356209,0.0025650590288631464,0.0019489606510126602,0.002903583510341455,-1.5199420330934401,0.8291673430483202,1.1268491161145946,0.07582400197503587,6.038109404475606e-05,0.03422375191513334,4.092926598815083e-06
82,0.825,81,0.2715375029419197,0.9758922495366626,0.007676286081571398,0.020321896180420164,0.05259670282973423,0.3293234545599788,-0.10650898281932343,-0.033959232471899636,0.04778163506612135,0.005413229807901621,0.0025556338730660134,0.0015288497540451717,-1.629570680291818,0.9353415846127963,0.7435947058927628,0.07559973837364398,7.566324019138849e-05,0.034238878173797956,4.862426557825386e-06
83,0.835,78,0.27208904034876397,0.9432449697807689,-0.1555193656281094,0.004581896993302766,0.006732145597425644,0.11299689074409769,-0.12465023069865594,-0.025101309774795195,0.056686259257846296,0.003970423249878888,0.0027971009242201404,0.0026342525675640918,-1.5965600379358864,1.1221578775304486,0.6474256862327694,0.07531649498763515,9.283991139908227e-05,0.034255631225399354,5.338484343904328e-06
84,0.845,81,0.27221028418243615,0.9669245408726348,-0.29780066393899274,0.041342118215848433,0.03396045676304982,0.3567061785853559,-0.13205394342629762,-0.01600470643141246,0.05814044604584566,0.0008181975118937075,0.0029464183198618155,0.001643603093286304,-1.3871300091113006,0.9462615218013712,0.22640783059472286,0.07498280935817987,0.00010843150252165162,0.03427552693678648,6.74059986155583e-06
85,0.855,80,0.3045879108525245,0.9730524719486076,0.04270520348211508,0.03191312403637578,0.02270308196988267,0.19417224855728718,-0.14684431084443675,-0.009961125425973256,0.06030878454736186,0.006922909728231157,0.0013466560107300918,0.003497907498154909,-1.9620632245327865,0.7340849338241975,0.7606645181304763,0.07455743036143038,0.00015244679354840563,0.034298383560578564,7.026720985723866e-06
86,0.865,81,0.24292265494928056,0.9669633893752002,-0.4837819889757173,0.011321532283779344,0.01197768798908111,0.12934536150581918,-0.1634469550188222,-0.004259347490225297,0.07031107833593328,0.003360759313368923,0.002358641745818987,0.0017744684311251037,-1.6161299241808593,0.8119496540855855,0.6625603880938313,0.07398999786123461,0.00018374690140234923,0.03432321220853486,8.006248641307385e-06
87,0.875,78,0.3245821990763244,0.9504360548533097,-0.08498502976161425,0.07420639160890657,0.026490179337117895,0.46109552312502905,-0.1727023896313305,0.0030300690393961125,0.07090975075686316,0.0042620423933884205,0.0014728460410182095,0.0008388247241470388,-1.6621367591252763,0.6761398091814569,0.21024834214577928,0.07335052822256334,0.00021131207185619605,0.034350692584888605,8.400757920383671e-06
88,0.885,81,0.28137039526045027,1.009432769788411,-0.4242144170085435,0.021942704079333627,0.0237243311217475,0.19091869271301995,-0.19004114316482662,0.006558889456678013,0.07367505181026575,0.005147712964821902,0.0025087444898673756,0.0006168421432832555,-1.9361531153718348,1.0136268287577668,0.0214398276735632,0.07249310629519312,0.00029836416057770214,0.034379427374349396,9.316603181188679e-06
89,0.895,80,0.2667359597521871,1.0317265157638482,-0.6637206955241439,0.07348112037229457,0.06745361902918685,0.48457432005670303,-0.20368083947727986,0.01924809829952038,0.07125278799964017,0.0030793412333819745,0.00508580141373769,0.0019299914420028174,-1.701652366011379,1.0384708847542037,-0.3743466580464023,0.07147042800403858,0.00031068288704616016,0.034412000096815026,1.0529745171531258e-05
90,0.905,81,0.3116457605403236,0.986750995768978,-0.2866507542168036,0.046277773555947345,0.046591403416618764,0.2928197420193486,-0.21726758102100868,0.02317442361274527,0.06768550528152331,0.005436835804559399,0.001307879425599488,0.0005338807133104783,-1.9990078432451497,0.6379306696059287,-0.11587880571915353,0.07028330983389441,0.00041708467667822004,0.034448026300986694,1.1418191073122893e-05
91,0.915,76,0.2168845012092051,1.1122109158600377,-1.0288487478081692,0.020052204369047585,0.02843721291825667,0.16447274516861188,-0.23566496496920225,0.02945498901321524,0.06939872710813372,0.005335266537295191,0.004281400411294989,0.0004242158654649843,-2.1008050804990006,1.2160036760939392,-0.00186426510075631,0.06881995425258018,0.0004483992712294666,0.03448655874692624,1.223810475464597e-05
92,0.925,81,0.25624291244806474,0.9913167325939616,-0.6208097409207677,0.07145318214654225,0.14604668086522649,0.5615515157611246,-0.2508804623089927,0.0426304824302483,0.06765567703991121,0.0032692278976794785,0.0033622197693706467,0.0016120632949743342,-1.7811619510449301,0.6864003147892571,-0.5339106587448302,0.06727990776583098,0.0005166936166357377,0.0345282690968163,1.4098300743802611e-05
93,0.935,79,0.15979588284941051,1.1512159947987926,-1.1229272892140771,0.031118126878458646,0.05535509334579888,0.2556713854147123,-0.26416355618592113,0.04043739404984335,0.060856156568216434,0.005872328269416029,0.0020052009499803253,0.0019602821795582136,-2.271108433904354,0.7858271086002514,-0.5154280761653081,0.06535722581312593,0.000638996706103364,0.034575182002216494,1.5342240847310364e-05
94,0.945,82,0.10019135037881706,1.18677173642416,-1.4173982129425837,0.045545642333967,0.1714146465217189,0.6097485783057016,-0.28721819725146236,0.05520371616785232,0.05940882782126628,0.007913300409276647,0.006855457550984646,0.0007367240975546835,-2.3758451512741265,0.9603670204619539,-0.5790796338493277,0.06321046548468885,0.000662008988831556,0.03462586887745397,1.6405055329020546e-05
95,0.955,78,0.05625592575592166,1.2294598088698419,-0.9050011038489983,0.06071771569036666,0.1842182669059373,0.39330397893768615,-0.30217707860630716,0.055803266377234616,0.05159088242662719,0.004667654148023741,0.004091036569436019,0.006450392510902164,-2.763661843231825,0.013973310087020754,-1.5857247572349706,0.0608829147350907,0.000786136153073915,0.03470146450746895,3.38899049288015e-05
96,0.965,81,-0.06941383793765248,1.5330010188995824,-1.8144171169089949,0.028454745278048085,0.036371972843178745,0.1839336718164703,-0.33143678674317156,0.055427289129244654,0.03403723170550675,0.01266288179992713,0.0030383340746529407,0.002944818161648184,-4.3513610531907725,0.37719484390377406,-1.3937830563845395,0.05812619019331755,0.0008808284466110991,0.034845648773691555,5.439736594624603e-05
97,0.975,79,-0.16683446632579133,1.5193948542031053,-1.1967524765910678,0.0582479566443883,0.21958179821381127,0.7223588753704159,-0.3717988554573595,0.061838383879695,0.02929035352447456,0.009079296019471434,0.00518310083080508,0.005884178146821354,-5.104842897157548,-0.8227168052960562,-2.6517237432461696,0.055283780683627874,0.0008946207893880983,0.03505256599085418,8.165616335587571e-05
98,0.985,82,-0.28031945009357434,1.9936273751098277,-1.8524395079827323,0.01584835247951114,0.07119611359103012,0.2933408660278232,-0.41311427309769233,0.042263820244507755,-0.008390348186431956,0.020589780510747193,0.0050951944646843,0.011957755176966059,-7.762146028575476,-1.9134886910675226,-3.035128303952598,0.05195797470068502,0.0011078561377557189,0.035445716695146554,0.00015773838317722946
99,0.995,78,-0.35388749644486633,2.018057962696947,-2.245436028605711,0.10447008719041206,0.1773763798763736,0.36238167738926785,-0.49599319191456714,0.031222564822614637,-0.019271699338767007,0.02857417331276031,0.002244730416602803,0.002931531455774953,-10.090839346379623,-1.9238131689995135,-2.7209131422938815,0.048411608143194576,0.0010364038974656784,0.036029877502787175,0.0001958899479016048
