count,phase,lin_acc_x,lin_acc_y,lin_acc_z,ang_vel_x,ang_vel_y,ang_vel_z,ang_acc_x,ang_acc_y,ang_acc_z,quat_w,quat_x,quat_y,quat_z,left_foot_z,right_foot_z
1.8840000000000001,0.35500000000000004,0.636717320561592,-1.479190136259769,9.886682041737807,0.2175092890395838,0.09088389827490212,-0.09372013886541504,4.435324757452522,1.4693120543467844,-1.2632305672210729,0.9994977710066292,-0.023816603111768104,0.005581536504003379,-0.02014501474936406,0.03437131078066409,0.07598569926257676
1.8860000000000001,0.35750000000000004,0.6162599810877144,-1.4731663291058634,9.71134037292209,0.22564845976474943,0.09432529092966885,-0.09642965337046595,4.069585362582812,1.7206963273833642,-1.354757252525457,0.9995006415251533,-0.023589706868166617,0.005668976137264953,-0.0202449013392818,0.034382611500620025,0.07579012675995564
1.8880000000000001,0.36000000000000004,0.5997505023936829,-1.465345880549766,9.553902388070188,0.23305525671421037,0.09819321689922814,-0.09922615790645743,3.7033984747304736,1.933962984779644,-1.3982522679957392,0.9995035367986055,-0.02335534352109338,0.005760065740193718,-0.02034771482894514,0.03439435593803355,0.07558798130179642
1.8900000000000001,0.36250000000000004,0.5846555482791093,-1.4551863366920756,9.409663814657163,0.2397338548092928,0.102421549700697,-0.10206244510544421,3.339299047541211,2.1141664007344323,-1.418143599493389,0.9995064299317087,-0.023114233445498452,0.005855179012035652,-0.020453498872698296,0.034406575254905605,0.07538196211484097
1.8920000000000001,0.36500000000000005,0.573816940013778,-1.4463096944793643,9.279416348289304,0.24567796523200144,0.10701501457813672,-0.10490122642927573,2.972055211354324,2.2967324387198618,-1.419390661915758,0.9995092949462923,-0.02286710292596249,0.005954695545385929,-0.02056225962052906,0.03441927623288844,0.07517431118071807
1.8940000000000001,0.36750000000000005,0.568056764171448,-1.442953602700608,9.162971246096884,0.25088357680306966,0.11194139075204837,-0.10756454269818513,2.60280578553411,2.4631880869558227,-1.3316581344547038,0.9995121100191943,-0.022614681799650545,0.006058967082724341,-0.020673824270571028,0.03443244534428029,0.0749668642410747
1.8960000000000001,0.37000000000000005,0.5684052970134749,-1.4487316439356492,9.0650788972202,0.2553805980426689,0.11715236005441763,-0.10977490431301347,2.2485106197996094,2.605484651184632,-1.1051808074141676,0.9995148605549433,-0.02235766926197658,0.006168302906320644,-0.020787741442042366,0.034446060782267106,0.07476109963920752
1.8980000000000001,0.37250000000000005,0.5619149643821439,-1.4567770742153991,8.970876106173558,0.2592167983502556,0.12258731845335744,-0.1111212160337522,1.918100153793345,2.7174791994699006,-0.6731558603693677,0.9995175426196578,-0.02209671542560807,0.0062829600686376465,-0.020903147507915512,0.034460090254486944,0.07455819708893222
1.9000000000000001,0.37500000000000006,0.6542368226420459,-1.313817976355629,10.224586366223308,0.26239440519025736,0.12819587118094103,-0.11143790842044987,1.588803420000895,2.8042763637917965,-0.15834619334883365,0.9995201569586892,-0.021832467952032798,0.006403148552993791,-0.021019011989391066,0.034474486337102685,0.07435904273169436
1.9020000000000001,0.37750000000000006,0.6137623360433149,-1.3444057357460866,9.947180600218616,0.2697995736300332,0.12844919831482204,-0.11315279864703039,3.702584219887922,0.1266635669405075,-0.8574451132902574,0.9995227954584103,-0.021560822164976703,0.006523396183873296,-0.02113664137947828,0.03448907056944511,0.07413235679844483
1.9040000000000001,0.38000000000000006,0.5893745508630324,-1.3745951794128752,9.70729138099466,0.27700774096157277,0.12964997176412033,-0.11503653299641103,3.6040836657697803,0.6003867246491407,-0.9418671746903237,0.9995254373418285,-0.021281956194449624,0.0066446501388787264,-0.021256224304820708,0.034503909466037125,0.07388485860544214
1.9060000000000001,0.38250000000000006,0.57065587053735,-1.3925287721727673,9.496196458383316,0.28391627160917293,0.13166149516412845,-0.11670741969142154,3.4542653238000818,1.0057617000040624,-0.835443347505252,0.9995280682513452,-0.020996150999904067,0.006767731556347079,-0.021377563717733725,0.034519048652552245,0.07362219873131286
1.9080000000000001,0.38500000000000006,0.5546566027408439,-1.4027311728371514,9.31515872061662,0.2904273937508627,0.13439599925155118,-0.11834398039637752,3.2555610708448754,1.367252043711367,-0.8182803524779888,0.9995306684393999,-0.020703788033366522,0.00689337198372704,-0.021500637963815364,0.03453450674475417,0.07334909842092124
1.9100000000000001,0.38750000000000007,0.544557746239092,-1.405850278206302,9.147086446798513,0.2964492054919877,0.13778116255553013,-0.11996311809866744,3.010905870562519,1.6925816519894747,-0.8095688511449636,0.9995332163720756,-0.02040534204086045,0.007022232258102012,-0.02162543963028509,0.03455028344250296,0.0730694866181621
1.9120000000000001,0.39000000000000007,0.5351770193259835,-1.4062672280740371,8.99614949274187,0.30190150772083163,0.1418468911600369,-0.12154895621075698,2.726151114421954,2.032864302253384,-0.7929190560447691,0.9995356891261511,-0.0201013669691557,0.007155005179745422,-0.021751944969597262,0.03456635271217771,0.07278659447359079
1.9140000000000001,0.39250000000000007,0.5241575279065424,-1.4153614116664934,8.862952692369582,0.30679397242450396,0.14656924685052983,-0.1230931150595568,2.446232351836164,2.3611778452464622,-0.772079424399913,0.9995380645133608,-0.019792407367117487,0.007292359668658086,-0.02188012088546013,0.03458267247159795,0.07250305017772041
1.9160000000000001,0.3950000000000001,0.5117811076043899,-1.4246483128178316,8.746464514981888,0.31113291821090777,0.1518515301011234,-0.1240889039439847,2.169472893201907,2.641141625296786,-0.49789444221394474,0.9995403325261958,-0.019478999797377564,0.007434878182114448,-0.022009425406707143,0.03459918824725855,0.07222096215330569
1.9180000000000001,0.3975000000000001,0.5011208344198849,-1.4322813338411273,8.645640525910348,0.3149034764308202,0.15760228439789226,-0.12438149549422366,1.8852791099562005,2.875377148384428,-0.14629577511948016,0.9995424874890171,-0.01916169625243919,0.007583054897517056,-0.022139159410857034,0.034615838949597105,0.07194197367355634
1.92,0.3999999999999998,0.5398547734144402,-1.1640358309325847,9.986231314992354,0.3181066485357729,0.1637380818369943,-0.12392255523916908,1.6015860524763725,3.0678987195510152,0.2294701275272898,0.9995445261144402,-0.018841048882319095,0.007737301198807582,-0.022268573412611167,0.03463255909949389,0.07166732466804042
1.922,0.4024999999999998,0.49412982780732745,-1.217821296910955,9.64410212669602,0.3234026312875087,0.16110365206930055,-0.12360954100604929,2.6479913758678806,-1.3172148838468678,0.15650711655989386,0.9995465473555504,-0.01851516131271806,0.007888800830145653,-0.022397662659869207,0.03464950977764912,0.07135293144351933
1.924,0.4049999999999998,0.4623776704102034,-1.2587923569556578,9.351508686280566,0.3291686563504736,0.15984532620506176,-0.1243531520201278,2.8830125314824593,-0.6291629321193981,-0.3718055070392537,0.9995485211022818,-0.018183541567501026,0.008038898463556038,-0.022527514061640205,0.0346667085673932,0.0710082491373212
1.926,0.4074999999999998,0.4411472236175356,-1.2940914962638141,9.10045487329062,0.33515647492805767,0.15982164488721057,-0.1256635679637469,2.9939092887920347,-0.011840658925593717,-0.6552079718095474,0.9995504229530192,-0.017845944988715924,0.008188812427386527,-0.02265871957833542,0.034684150753520285,0.07064120253864466
1.928,0.4099999999999998,0.4229069223835096,-1.322020541360124,8.880000513472217,0.34118581019165595,0.1608989234311124,-0.12722150504802596,3.0146676317991394,0.5386392719509137,-0.7789685421395326,0.9995522322775783,-0.017502307352726638,0.008339637501182542,-0.022791547393501484,0.03470181333260485,0.07025841210148694
1.93,0.4124999999999998,0.4019043774941429,-1.3431016024236018,8.684793879326481,0.3471152473608348,0.16306310241256897,-0.1288563602051754,2.9647185845894373,1.0820894907282856,-0.8174275785747254,0.999553929060808,-0.017152704449015045,0.00849246074268155,-0.022926092988569492,0.03471965511868232,0.06986538444821683
1.932,0.4149999999999998,0.38758470333016415,-1.3636283417032344,8.517256134878114,0.3529077961717113,0.16629041966080166,-0.13059153432013784,2.8962744054382425,1.6136586241163458,-0.8675870574812172,0.9995554916197883,-0.016797249504561223,0.008648345957337109,-0.023062473718304822,0.03473762130865626,0.06946666125913994
1.934,0.4174999999999998,0.37506320095419377,-1.379407493824524,8.37521399679822,0.35849842191435305,0.17047847891798118,-0.13216202395030333,2.7953128713208706,2.0940296285897606,-0.7852448150827418,0.9995569035711578,-0.016436120562901706,0.008808260650511195,-0.023200538967757606,0.034755649665242486,0.06906592665330537
1.936,0.4199999999999998,0.3646584915944813,-1.3941617426324542,8.255955434889206,0.3638250123396458,0.17549286251317026,-0.13349260519904196,2.6632952126463825,2.5071917975945377,-0.6652906243693191,0.9995581500925166,-0.01606955986316193,0.008973040509813991,-0.023340059413818212,0.03477367412494699,0.06866611992992083
1.938,0.4224999999999998,0.35622126189446157,-1.4068207214147623,8.157222760918419,0.36885263765027654,0.1812037979693655,-0.13440185111035916,2.5138126553153617,2.8554677280976244,-0.4546229556585957,0.9995592210518568,-0.01569784566967884,0.009143395164252607,-0.02348062129517193,0.03479162648104567,0.0682695394895191
1.94,0.4249999999999998,0.2785760465711197,-0.9317045963915451,9.546136231281292,0.3735532921940143,0.18749144543640206,-0.1347838239869194,2.3503272718688737,3.143823733518278,-0.19098643828012463,0.9995601095200422,-0.01532128574988709,0.009319916536998362,-0.02362170220360488,0.03480943908488093,0.06787792689171479
