run_dir,run_name,qa,qalpha,right_acc_rms,right_alpha_rms,right_tilt_rms,right_tilt_std,right_acc_xyz_rms,right_alpha_xyz_rms,left_acc_rms,left_alpha_rms,left_tilt_rms,walk_distance_xy,qp_success,fallback_fraction,q_safety_violation_fraction,recovery_active_fraction,ddq_saturation_any_fraction,tau_saturation_any_fraction,arm_interval_mean_ms,arm_interval_p99_ms,arm_interval_max_ms,arm_interval_overrun_fraction
/home/fjk/g1_ws/hold-my-beer-mpc/evaluation/qa_qalpha_full_20260805_192643/20260805_193529_grid_r01_qa0p04_qalpha0p001,20260805_193529_grid_r01_qa0p04_qalpha0p001,0.04,0.001,2.353653008806772,6.394413298718222,0.022780400587231926,0.013180388988832044,"[0.8022768383884438, 1.2551007042902167, 1.8222943183088758]","[3.344683380921907, 3.973847551247571, 3.729631369941664]",2.074829683815348,9.81518652245615,0.7230869026872695,4.76371646304112,0.9934333958724203,0.006566604127579738,0.0,0.0300187617260788,0.07557692307692308,0.0,3.2682992147986867,3.9882901507553457,4.900661999272415,0.0
/home/fjk/g1_ws/hold-my-beer-mpc/evaluation/qa_qalpha_full_20260805_192643/20260805_193555_grid_r01_qa0p05_qalpha0p001,20260805_193555_grid_r01_qa0p05_qalpha0p001,0.05,0.001,2.2821362446033775,6.330900402829008,0.024844040317231513,0.014067366546111279,"[0.8133233564769922, 1.180361009223592, 1.7757811927841995]","[3.2016278422477003, 4.017166092110863, 3.7003048061855086]",2.0844055098899723,9.835628525730137,0.7238443305871844,4.766519335330151,1.0,0.0,0.0,0.09193245778611632,0.08269230769230769,0.0,3.2659275572204014,4.05090075037151,5.231396999079152,0.0
/home/fjk/g1_ws/hold-my-beer-mpc/evaluation/qa_qalpha_full_20260805_192643/20260805_193620_grid_r01_qa0p075_qalpha0p001,20260805_193620_grid_r01_qa0p075_qalpha0p001,0.075,0.001,2.199698133110564,6.623283993507534,0.029342925816558285,0.016371387065433982,"[0.8276274760241163, 1.1090996078920738, 1.7098545837332793]","[3.3897598366985178, 4.24355777365994, 3.7907303425288723]",2.094518521866283,9.839632104360655,0.7166648090670227,4.758790323389777,0.9803001876172608,0.019699812382739212,0.04596622889305816,0.8527204502814258,0.09923076923076923,0.0,3.3917975788153685,4.3113869008266175,5.8880109991150675,0.0
/home/fjk/g1_ws/hold-my-beer-mpc/evaluation/qa_qalpha_full_20260805_192643/20260805_193646_grid_r01_qa0p1_qalpha0p001,20260805_193646_grid_r01_qa0p1_qalpha0p001,0.1,0.001,2.180511601779187,7.018755014599099,0.03697067635591097,0.020903306497533653,"[0.8309286818272338, 1.0809587509815743, 1.7016805075826804]","[3.889605655701096, 4.363321037449199, 3.8852695301936637]",2.09441143450474,9.846975630258498,0.7257891523412446,4.7680413883650505,0.9699812382739212,0.0300187617260788,0.06378986866791744,0.32645403377110693,0.11653846153846154,0.0,3.308442135095994,4.153097149992387,5.012207999243401,0.0
/home/fjk/g1_ws/hold-my-beer-mpc/evaluation/qa_qalpha_full_20260805_192643/20260805_193712_grid_r01_qa0p1_qalpha0p002,20260805_193712_grid_r01_qa0p1_qalpha0p002,0.1,0.002,2.1620773153814934,6.746615248271982,0.03733652667465034,0.018671063063112,"[0.8211070888956037, 1.1053999584028487, 1.6668690405114663]","[3.375094575865651, 4.322202110878642, 3.929901121516231]",2.111740462661135,9.884403249219702,0.7258371785426949,4.767053293884701,0.9784240150093808,0.021575984990619138,0.006566604127579738,0.15666041275797374,0.12057692307692308,0.0,3.249955650064181,4.166639651793952,5.362769998100703,0.0
/home/fjk/g1_ws/hold-my-beer-mpc/evaluation/qa_qalpha_full_20260805_192643/20260805_193738_grid_r01_qa0p075_qalpha0p002,20260805_193738_grid_r01_qa0p075_qalpha0p002,0.075,0.002,2.2366571830470563,6.361579465677534,0.03193993620972351,0.01629456263588457,"[0.8086978513973943, 1.1170024264133465, 1.760951083649949]","[3.23377217966531, 4.046569746157003, 3.692923513646013]",2.0940147875819015,9.86496162843063,0.7146211138274624,4.75553435654996,0.9840525328330206,0.01594746716697936,0.039399624765478425,0.7551594746716698,0.105,0.0,3.35419579073502,4.167929350205664,6.011995999870123,0.0009380863039399625
/home/fjk/g1_ws/hold-my-beer-mpc/evaluation/qa_qalpha_full_20260805_192643/20260805_193804_grid_r01_qa0p05_qalpha0p002,20260805_193804_grid_r01_qa0p05_qalpha0p002,0.05,0.002,2.3477592854202975,6.273929872965699,0.0282844201939086,0.0144945872040083,"[0.8064962610901798, 1.1865833274272102, 1.858374948764796]","[3.4051206615964094, 3.8976007450305667, 3.546273785707724]",2.0738773116950013,9.74376971806647,0.7141971349763262,4.75735841881361,0.975609756097561,0.024390243902439025,0.036585365853658534,0.7945590994371482,0.08538461538461538,0.0,3.4234523855798686,4.294126500190031,6.404433999705361,0.0028142589118198874
/home/fjk/g1_ws/hold-my-beer-mpc/evaluation/qa_qalpha_full_20260805_192643/20260805_193831_grid_r01_qa0p04_qalpha0p002,20260805_193831_grid_r01_qa0p04_qalpha0p002,0.04,0.002,2.3619426283590825,5.98415509621516,0.024405695094784984,0.013109100804501408,"[0.7940637958934438, 1.2347372779449877, 1.850313357829992]","[2.949266809960507, 3.7187399942668224, 3.6445727258848364]",2.085868813309829,9.836848565592348,0.7238757028266563,4.7646972492169155,0.99812382739212,0.001876172607879925,0.0,0.008442776735459663,0.08673076923076924,0.0,3.216761484029844,4.013870651397152,4.680076001022826,0.0
/home/fjk/g1_ws/hold-my-beer-mpc/evaluation/qa_qalpha_full_20260805_192643/20260805_193856_grid_r01_qa0p03_qalpha0p002,20260805_193856_grid_r01_qa0p03_qalpha0p002,0.03,0.002,2.422826533235719,5.813932345255631,0.022840008211173792,0.012986913323967633,"[0.7963272901137802, 1.286522310281281, 1.8923032532655966]","[2.7895953162735627, 3.564961140783765, 3.6484269694398415]",2.0850430740255916,9.842447148032178,0.7265037714622267,4.769462713300985,1.0,0.0,0.0,0.006566604127579738,0.0751923076923077,0.0,3.239643523410131,4.168295551426125,5.88968199917872,0.0
/home/fjk/g1_ws/hold-my-beer-mpc/evaluation/qa_qalpha_full_20260805_192643/20260805_193922_grid_r01_qa0p02_qalpha0p002,20260805_193922_grid_r01_qa0p02_qalpha0p002,0.02,0.002,2.520951301756828,5.6595163771545804,0.020917633260669897,0.012022860396794687,"[0.8107245785116923, 1.3579312764880798, 1.96314639595776]","[2.7193236857081944, 3.345787508022882, 3.6662119778847138]",2.0747500869233586,9.801130482308174,0.7280476848590979,4.76923074984737,0.99906191369606,0.0009380863039399625,0.0,0.0,0.06634615384615385,0.0,3.2711551725893298,4.029033698770945,5.53089999993972,0.0
