qa,qalpha,samples,acceptable,right_acc_rms,right_acc_rms_std,right_alpha_rms,right_alpha_rms_std,right_tilt_rms,right_tilt_rms_std,right_tilt_std,right_tilt_std_std,left_acc_rms,left_acc_rms_std,left_alpha_rms,left_alpha_rms_std,left_tilt_rms,left_tilt_rms_std,walk_distance_xy,walk_distance_xy_std,qp_success,qp_success_std,fallback_fraction,fallback_fraction_std,q_safety_violation_fraction,q_safety_violation_fraction_std,recovery_active_fraction,recovery_active_fraction_std,ddq_saturation_any_fraction,ddq_saturation_any_fraction_std,tau_saturation_any_fraction,tau_saturation_any_fraction_std,arm_interval_mean_ms,arm_interval_mean_ms_std,arm_interval_p99_ms,arm_interval_p99_ms_std,arm_interval_max_ms,arm_interval_max_ms_std,arm_interval_overrun_fraction,arm_interval_overrun_fraction_std,acc_improvement_pct,alpha_improvement_pct,tilt_change_pct
0.0003,0.0075,1,True,2.8051436720748923,0.0,5.083961868151076,0.0,0.023630553281917033,0.0,0.012420101504120208,0.0,2.068509857783217,0.0,9.7522219799041,0.0,0.7341307214275634,0.0,4.779008098282539,0.0,0.99812382739212,0.0,0.001876172607879925,0.0,0.0,0.0,0.0075046904315197,0.0,0.08942307692307692,0.0,0.0,0.0,3.2411653696223337,0.0,4.124889003833232,0.0,5.749841999204364,0.0,0.0,0.0,4.2110782489396765,22.01881306972453,56.392237542848925
0.0003,0.01,1,False,2.7870765130789583,0.0,5.148731209352091,0.0,0.02868211600417156,0.0,0.017084567657661007,0.0,2.0719923809557246,0.0,9.78649235590451,0.0,0.7375460323161033,0.0,4.783723585686283,0.0,0.9934333958724203,0.0,0.006566604127579738,0.0,0.0,0.0,0.0,0.0,0.10673076923076923,0.0,0.0,0.0,3.258835462246309,0.0,4.195453548527438,0.0,5.091468996397452,0.0,0.0,0.0,4.828028352620243,21.02533785599638,89.82459893516499
0.001,0.0,1,False,2.8893775794793015,0.0,6.536513547870129,0.0,0.014998145184370126,0.0,0.009290783247815957,0.0,2.0313774665325894,0.0,9.674358394664873,0.0,0.7466443706077267,0.0,4.792020116174831,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0075046904315197,0.0,0.012115384615384615,0.0,0.0,0.0,3.1879067852524092,0.0,4.188827250618486,0.0,6.040491000021575,0.0,0.0009380863039399625,0.0,1.334692541686821,-0.2613902440842572,-0.7389519664322594
0.001,0.0001,1,True,2.8721347241295687,0.0,6.286539631427296,0.0,0.015414109550281063,0.0,0.009476808169105629,0.0,2.0302137198082257,0.0,9.664961422459092,0.0,0.7310916108600162,0.0,4.776505817951034,0.0,0.9915572232645403,0.0,0.008442776735459663,0.0,0.0,0.0,0.06848030018761726,0.0,0.010961538461538462,0.0,0.0,0.0,3.258998759871694,0.0,4.160723251243326,0.0,5.93537199893035,0.0,0.0,0.0,1.9234946548558431,3.5728758679294663,2.013992374176351
0.001,0.0003,1,True,2.830731397470813,0.0,6.0215989121912195,0.0,0.015156175191376672,0.0,0.009252180886411152,0.0,2.032851447079148,0.0,9.67744593953151,0.0,0.7337660483974491,0.0,4.782338749486297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0028142589118198874,0.0,0.012115384615384615,0.0,0.0,0.0,3.2936098790004955,0.0,4.145804050222067,0.0,4.402051999932155,0.0,0.0,0.0,3.3373188582399163,7.636712751053811,0.30692563532404177
0.001,0.0005,1,True,2.8340307815155152,0.0,5.930927313058875,0.0,0.015606501159338168,0.0,0.00908278746106441,0.0,2.0396202119071,0.0,9.682740685640924,0.0,0.7426680515341577,0.0,4.7884588687359235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012115384615384615,0.0,0.0,0.0,3.269887323626133,0.0,4.142601849343915,0.0,5.83822900262021,0.0,0.0,0.0,3.224652814346725,9.02749401664536,3.28728267195091
0.001,0.001,1,True,2.8139001355107145,0.0,5.721248246416965,0.0,0.016642678668288474,0.0,0.010044023712571157,0.0,2.043552427363157,0.0,9.705625298936651,0.0,0.7388710352797441,0.0,4.785818558866005,0.0,0.9971857410881801,0.0,0.0028142589118198874,0.0,0.0,0.0,0.014071294559099437,0.0,0.025961538461538463,0.0,0.0,0.0,3.2664777692543607,0.0,4.118989700691592,0.0,5.4329519989551045,0.0,0.0,0.0,3.9120660453153353,12.243690934565004,10.144935016482366
0.001,0.0015,1,False,2.8104805782799116,0.0,5.541845016330552,0.0,0.0167647028665051,0.0,0.009937800698491102,0.0,2.053636139043512,0.0,9.710467109732916,0.0,0.7447496991278889,0.0,4.788596300615011,0.0,0.99906191369606,0.0,0.0009380863039399625,0.0,0.0,0.0,0.006566604127579738,0.0,0.03653846153846154,0.0,0.0,0.0,3.288847205467613,0.0,4.153682049945926,0.0,6.031897999491775,0.0,0.0009380863039399625,0.0,4.028835714999444,14.995496944146986,10.952518197705364
0.001,0.002,1,True,2.7918084440466635,0.0,5.319041582302771,0.0,0.01756225240819199,0.0,0.01004978507174012,0.0,2.052790167432383,0.0,9.730037120692158,0.0,0.7389808988242311,0.0,4.789575359795016,0.0,0.99812382739212,0.0,0.001876172607879925,0.0,0.0,0.0,0.008442776735459663,0.0,0.04038461538461539,0.0,0.0,0.0,3.2601202616055978,0.0,4.116688348949533,0.0,5.7772870059125125,0.0,0.0,0.0,4.6664442705965,18.41300413405564,16.23087778106455
0.001,0.003,1,True,2.7929675883260354,0.0,5.338562959374941,0.0,0.018871088998738527,0.0,0.011077042717022098,0.0,2.061264605673236,0.0,9.71410345028713,0.0,0.7336713796383446,0.0,4.778976504283741,0.0,0.9943714821763602,0.0,0.005628517823639775,0.0,0.0,0.0,0.001876172607879925,0.0,0.05423076923076923,0.0,0.0,0.0,3.251271483054936,0.0,4.103546799342436,0.0,5.614909001451451,0.0,0.0,0.0,4.6268622763548946,18.113572274792915,24.89304834184292
