bin_id,phase_center,bin_count,acc_H_x,acc_H_y,acc_H_z,acc_H_std_x,acc_H_std_y,acc_H_std_z,omega_H_x,omega_H_y,omega_H_z,omega_H_std_x,omega_H_std_y,omega_H_std_z,alpha_H_x,alpha_H_y,alpha_H_z,orientation_quat_w,orientation_quat_x,orientation_quat_y,orientation_quat_z,orientation_R_00,orientation_R_01,orientation_R_02,orientation_R_10,orientation_R_11,orientation_R_12,orientation_R_20,orientation_R_21,orientation_R_22,orientation_dispersion_rad,left_foot_z_mean,left_foot_z_std,right_foot_z_mean,right_foot_z_std
36,0.365,82,0.673590874383979,-1.0033813043899227,-0.4575662147295379,0.009556475242248442,0.005118237170154464,0.14634205888312765,0.25481048919906185,0.08647328204626903,-0.09493529146433068,0.006870286605991321,0.006186873279669006,0.004364842481084781,2.9488024083645543,2.2078356965892447,-1.573130740921939,0.999674440128104,-0.024772926254720433,0.006003837217440701,0.001126862017471573,0.9999253682413201,-0.00255045554610105,0.011947933878614475,0.0019555250795690324,0.9987700646135436,0.04954325336028374,-0.01205959655724675,-0.04951619137580608,0.9987005121268893,0.0008226128531095326,0.0344119251735114,1.9342109855625128e-05,0.07526707928155586,0.000281568554193311
37,0.375,78,0.7208224195351814,-0.940462121231908,-0.05977075913918211,0.045839592353358216,0.06390540229011063,0.4900973565688617,0.27403432491582413,0.10483508157328274,-0.10528597373499445,0.006876005877761964,0.00396849326340153,0.00196263667031265,2.8088420401797056,1.7684575014150095,-1.0851308899346122,0.9996983321636597,-0.023700550927924002,0.006402482788776461,0.0007326452412785597,0.9999169428901797,-0.001768333190348743,0.012766374539586681,0.0011613637127465294,0.9988754942333267,0.047396183965106135,-0.012835830922998778,-0.04737742097091587,0.9987945841997046,0.0008515659683712125,0.03446262772180913,2.0505524321829468e-05,0.07440634999034591,0.0002828762086527552
38,0.385,81,0.6732901760165196,-1.0014955622044612,-0.4254140780980612,0.014592698128004155,0.027280376335280163,0.20986553085297607,0.29975196184193714,0.11476860206890918,-0.11229738570328447,0.007634277442506927,0.0042616057249182685,0.00229497188936129,2.8854268006638857,1.7467841363307544,-0.7802135749758058,0.9997221951208896,-0.022547274090797386,0.00685946201799907,0.0003174816030924443,0.9999056939725106,-0.0009441111507786332,0.013700796162517374,0.0003254624698376764,0.9989830392730124,0.0450863762020843,-0.013729429541412217,-0.04507766519009299,0.9988891364237962,0.00094075492742778,0.03451870594067736,2.213824399316414e-05,0.07338497921114459,0.00035560730824751077
39,0.395,79,0.6509982046975998,-1.0197421774976463,-0.7434035581175681,0.025836881031324442,0.10896732991941833,0.4554649811160279,0.3202011537264463,0.1327836277545748,-0.11776939093460734,0.0049216180755030465,0.006852343257458855,0.0008326622322421421,2.4805296620416946,1.648143800705543,-0.49994363724006374,0.9997461569865858,-0.02129014009998549,0.0073712313011044285,-0.00012835178963054885,0.9998912969498475,-5.723067736883937e-05,0.014744185586243401,-0.000570507511070807,0.9990934269206821,0.04256757927187444,-0.01473325507591013,-0.04257136371479155,0.9989847897672572,0.0009887955926991493,0.03457947652100719,2.3301970945237794e-05,0.07225386463568492,0.00035536936555315905
40,0.405,82,0.6221979314843907,-0.9052400367822239,-0.3825113347182935,0.037269556378929806,0.06347241740757524,0.3279563333873485,0.33944043643460425,0.14113890288019787,-0.12029648389912549,0.007328790122810999,0.0012154162109054916,0.0019865479874910373,2.6588527288887893,1.01759907449314,-0.6740919838823973,0.9997691878171826,-0.019954403391423403,0.007940523543006646,-0.0005839199658352914,0.9998732142466729,0.0008506735601542742,0.01590068509596311,-0.001484467199819271,0.9992029616455317,0.03989032208356773,-0.01585407799777678,-0.03990886860451151,0.9990775397423106,0.001063456992968978,0.03464349897872915,2.4607137677863925e-05,0.07100506326364155,0.0004566302231978549
41,0.415,78,0.550041539173993,-1.0529140454038692,-1.1948017866010499,0.016880056763268935,0.031030553127721693,0.17903619753816866,0.36274279738866694,0.14906521294646505,-0.1285548626767257,0.006611429304067161,0.004873928498152342,0.002609724600635337,2.6386901796270346,1.4204220699381518,-0.8283004640958205,0.9997913570842847,-0.018531326859444523,0.00852634490290089,-0.0010647379911298252,0.999852335551214,0.0018130227135577355,0.017088593898346497,-0.0024450406508057963,0.9993109125156774,0.0370367642120658,-0.017009669867413316,-0.03707307750544018,0.9991677827348504,0.0010825952859417956,0.03471022315321209,2.4158765103732443e-05,0.06948472559552266,0.00048210970216059723
42,0.425,81,0.4671413835798866,-0.886897036565266,-0.8562259951947941,0.04884703378822847,0.19202561306610966,0.5290386599650254,0.3816594793086368,0.1638656559992083,-0.13354929132465862,0.004748070381277665,0.0037082314732312834,0.0013065100937847262,2.470690213886451,0.6279375775108641,0.2183957889740299,0.9998114647324776,-0.017039186795030185,0.009179010825272753,-0.0015642452274071657,0.9998265977942761,0.0028150948639386383,0.01840786744926849,-0.003440706384120345,0.9994144385004652,0.03404323216702734,-0.01830125358277639,-0.034100665062530344,0.9992508237472671,0.0011662094317017792,0.03477924243837512,2.561876625230877e-05,0.06789116450556897,0.0005369803254060073
43,0.435,79,0.3307566852183283,-1.1149293901059778,-1.4861987943322321,0.02683731249990036,0.0750860351919813,0.2678437629607048,0.40227384081085016,0.15911221418663887,-0.12506053005314122,0.008316019790242645,0.001076843402568662,0.002941947378922339,3.200362785807584,0.2715348919661471,0.7285627698898379,0.9998300112428932,-0.015459790964374269,0.009834516033449085,-0.0020556691761449974,0.9997981130372522,0.003806560346767623,0.019729248984093842,-0.004414718595219263,0.9995135381751522,0.030873892924501677,-0.019602128121073408,-0.03095475897039074,0.9993285543154514,0.0011852042447634483,0.03485952103485717,3.019236238220918e-05,0.0659133114950308,0.0006716750990636464
44,0.445,82,0.24343711010105187,-1.1691450879334964,-1.7325281915255768,0.0772144593185869,0.18709566084347118,0.7425170376409596,0.43286528388155815,0.16821021427066665,-0.12189228700642121,0.010260412447772862,0.005242347553323459,0.0010240077566279798,3.6800213121641367,0.03827541053688134,1.0328612718746255,0.9998469547495917,-0.013764977083678399,0.010499866237036219,-0.0025189864743675075,0.9997668150322926,0.004748141074634542,0.021065866146944966,-0.0053262627471725105,0.9996083602260555,0.02747284279656,-0.02092717098256991,-0.02757863888069505,0.9994005564297803,0.001292251523605346,0.03495034633118424,3.433024115009118e-05,0.06367144444009143,0.000714042369579304
45,0.455,78,0.01892453248947219,-1.338492844417218,-1.1569983107962352,0.030270412381118068,0.2201411662125413,0.4512398229849997,0.46115418180547635,0.15972462075522897,-0.1085347497031472,0.010894020121175447,0.007635513103360718,0.01095692203692405,5.002624940101442,-1.4636550849182108,2.9303517810723485,0.9998617225607794,-0.011956741354533122,0.011171854014458672,-0.002960029028848244,0.999732855812056,0.005652081509425263,0.02241140300118811,-0.006186397385031202,0.9996965491286584,0.023844037989536684,-0.022269833795188716,-0.023976314038292094,0.9994644520281208,0.0012794095965823337,0.03510014985478596,7.409385451058174e-05,0.06116323858584501,0.0008658250953880975
