bin_id,phase_center,bin_count,acc_W_x,acc_W_y,acc_W_z,acc_W_std_x,acc_W_std_y,acc_W_std_z,omega_W_x,omega_W_y,omega_W_z,omega_W_std_x,omega_W_std_y,omega_W_std_z,alpha_W_x,alpha_W_y,alpha_W_z,orientation_quat_w,orientation_quat_x,orientation_quat_y,orientation_quat_z,orientation_R_00,orientation_R_01,orientation_R_02,orientation_R_10,orientation_R_11,orientation_R_12,orientation_R_20,orientation_R_21,orientation_R_22,orientation_dispersion_rad,left_foot_z_mean,left_foot_z_std,right_foot_z_mean,right_foot_z_std
41,0.415,78,0.5257856106063724,-1.0652336968914957,-1.1948017866010499,0.01758565545482582,0.030641814204871966,0.17903619753816866,0.36606126552062446,0.14071935040485645,-0.1285548626767257,0.006720507417062737,0.004721232011827597,0.002609724600635337,2.670525719367652,1.3596247874230836,-0.8283004640958205,0.9997136180621572,-0.01843247778716933,0.008737980685891914,-0.012512926005931803,0.9995341487526062,0.024696559790073444,0.01793224503341417,-0.025340810329663115,0.9990073408907911,0.036635722705395134,-0.017009668110786847,-0.03707307352845044,0.999167782912317,0.0010829830177327062,0.03471022315321209,2.4158765103732443e-05,0.06948472559552266,0.00048210970216059723
42,0.425,81,0.4467078209741151,-0.8973623577757365,-0.8562259951947941,0.04777509434029881,0.19229601242098118,0.5290386599650254,0.38531212602496856,0.15508215374785803,-0.13354929132465862,0.004765930141489306,0.0036855870802494917,0.0013065100937847262,2.4844158558716725,0.5712070241724269,0.2183957889740299,0.9997279948896759,-0.01693295533515477,0.009373530594328904,-0.01301338471279384,0.999485577485028,0.025702246861525738,0.019182672016412782,-0.026337133161071648,0.999087853683869,0.033612736250059144,-0.018301251768009088,-0.03410066168902373,0.9992508238956297,0.0011666972650070141,0.03477924243837512,2.561876625230877e-05,0.06789116450556897,0.0005369803254060073
43,0.435,79,0.3051384187439904,-1.122210945684554,-1.4861987943322321,0.028538312897709337,0.07446064229457713,0.2678437629607048,0.4058119192145712,0.14985866279161528,-0.12506053005314122,0.00832417564254343,0.0010153770338719597,0.002941947378922339,3.205744821137418,0.19816424077469252,0.7285627698898379,0.9997409262202428,-0.015346166476400205,0.010010891136073308,-0.01350398731602239,0.9994348487704607,0.02669371997007067,0.020431064028229647,-0.02730823517787587,0.9991642750020946,0.030414007480245534,-0.019602126278442142,-0.030954755267939994,0.9993285544662805,0.001185483425128684,0.03485952103485717,3.019236238220918e-05,0.0659133114950308,0.0006716750990636464
44,0.445,82,0.21659854046984225,-1.1744132374383214,-1.7325281915255768,0.07305250848065206,0.18876088908551217,0.7425170376409596,0.43660404316316725,0.1582527816002531,-0.12189228700642121,0.010377668183454631,0.005005902390735194,0.0010240077566279798,3.6799350249147493,-0.04602045279606011,1.0328612718746255,0.999752547968769,-0.013643833521478889,0.01065680662021585,-0.013968575784659069,0.9993826227264151,0.027639439073621864,0.021689508988618583,-0.02822103785520914,0.9992374493947728,0.026983193832526557,-0.020927169298466382,-0.027578635476114326,0.999400556558995,0.001292295169463156,0.03495034633118424,3.433024115009118e-05,0.06367144444009143,0.000714042369579304
45,0.455,78,-0.01173296882991987,-1.3385750095529738,-1.1569983107962352,0.03525183100037088,0.2193997563056848,0.4512398229849997,0.4646908796132072,0.14912233554687832,-0.1085347497031472,0.010730483250965987,0.00786681519935873,0.01095692203692405,4.967789283545798,-1.5778362848557406,2.9303517810723485,0.9997622766115364,-0.011828030440799421,0.011308032726769982,-0.014408898509591556,0.9993290240791812,0.028543442844192076,0.02295154686620631,-0.02907844986546324,0.9993049626792636,0.02332456469084203,-0.022269831305446956,-0.023976309874454704,0.9994644521834837,0.0012793521767052495,0.03510014985478596,7.409385451058174e-05,0.06116323858584501,0.0008658250953880975
46,0.465,81,-0.06738410086326,-1.7472961416598365,-2.214598767868356,0.009410215926954247,0.06404792683584738,0.1962500904808367,0.5160886716999,0.13300740104256126,-0.07500665850926364,0.02015082594638789,0.002383393641731845,0.008353333307385621,7.214654519750119,-1.6663421423746672,3.245626208811449,0.9997721691060711,-0.00986874839240268,0.011894184161792134,-0.014722298367932684,0.9992835646277819,0.029203126925418404,0.024073529915066012,-0.029672649768720916,0.999371723471866,0.019382780517122875,-0.02349236728166198,-0.020083219429415045,0.9995222723765856,0.0014180912608444366,0.03540276338074996,0.00011979929077008383,0.05811107312130901,0.0009921634057957647
47,0.475,79,-0.286981408271692,-1.6703417192705172,-1.4213986183563916,0.157356391169073,0.27006304275639825,0.8453229194857993,0.5801253519292091,0.12246086126888364,-0.05660473036216402,0.015856710143247025,0.010542240652193892,0.008578581019414376,7.94261287028563,-3.453880752930183,4.302945245064706,0.9997817032570785,-0.007641712664728385,0.012443113622330906,-0.014943861057525471,0.9992436998801503,0.029691024324747045,0.025109188046917166,-0.030071371120572725,0.9994365704884862,0.014908192685296435,-0.02465240127770423,-0.015651985329676897,0.999573546301863,0.0015281466263198345,0.03582634280596702,0.00017069742899750474,0.05487196343095239,0.0010471065701018576
48,0.485,82,-0.39781940745240296,-2.1350859142522016,-2.292775134299448,0.02191569637420263,0.07667392997107678,0.36914598935106224,0.6431704776244701,0.07774530899567833,-0.0061595345882283535,0.029051314799967434,0.013585806098419601,0.015489713302891854,10.87957844767807,-5.112101112279324,4.1904800176738055,0.9997911290912226,-0.0051718483765693,0.012860886740169313,-0.015018247804745215,0.9992180996502636,0.029897192746939215,0.025871745151192196,-0.030163250971772762,0.9994954084344901,0.009955240287692405,-0.025561056749080647,-0.010727832223902903,0.9996156991532527,0.0017049853115510948,0.03652011218211525,0.0002836072030293044,0.05099673474823157,0.0013145375912178823
49,0.495,79,-0.4981426126964469,-2.0873938489235777,-2.9767837747796926,0.26190293979214313,0.18228138869138247,0.09818416289355361,0.7541986070920582,0.04066724347241446,0.010442949920616876,0.037822529603296136,0.009773528404904563,0.004510564432717586,12.005407213335845,-5.551121893340933,3.944044171752339,0.9997995927005122,-0.002315817932314394,0.013117739544777587,-0.014944441522847284,0.9992091771536111,0.029822136502420223,0.02629943851937414,-0.029943649688297123,0.9995426013097491,0.004238633067915208,-0.026161004096706002,-0.005022782234070687,0.9996451237930795,0.0019085624187738276,0.03748148834222773,0.0003442355732766784,0.046749652686150944,0.0012746778207662266
50,0.505,80,-1.0223603825692942,-2.2455206687177873,-3.475039118912933,0.11984460263329928,0.43150059926351303,0.6502670275093299,0.8352569930378436,-0.0110726412977766,0.056945172159809064,0.022204157780840266,0.022063543258432166,0.039720010027692265,9.190289474373094,-6.575561751272022,8.875695699234834,0.9998029265394593,0.0008969384269750871,0.013213146190053083,-0.01478906191586014,0.9992133928308183,0.02959599752561866,0.026394554703355062,-0.02954859201138227,0.9995609582982141,-0.0021843434026467957,-0.02644761421508006,0.0014027032542147694,0.999649216538437,0.0021130152604331796,0.038706041162348895,0.0004762141004200857,0.042372525912767314,0.001454689687931752
51,0.515,79,-0.9839231050662496,-0.590036188980161,-0.6136772317408928,0.14188271747027004,0.39207690909016,0.7771291481817861,0.9012432386820277,-0.06454174454793789,0.15245408110837422,0.01362747024592849,0.011728705220940041,0.013956411228860295,4.443025689320819,-5.29612250823379,6.946078987298466,0.9998032750617432,0.004389047272621686,0.013079869332249514,-0.014250068705179138,0.9992517051202979,0.028609347052223826,0.026029503941155163,-0.028379714392947997,0.9995553436118727,-0.009149145748414588,-0.026279680841895713,0.008403589601857303,0.99961930656458,0.002287021718379981,0.040339179336306936,0.0005926062752213045,0.03789999543469609,0.0012365899447755295
52,0.525,82,-1.2047077367286911,2.3790359431345625,3.191872246522783,0.5004447687883625,2.343079999823316,3.322116599388747,0.9063454040669767,-0.09581060142951724,0.16808243595658454,0.016220986241869847,0.01211206694884665,0.003753524439577467,-7.871896269367379,2.1431115701068384,-5.051442340213795,0.9997943583203996,0.008043599665278685,0.01278014669377689,-0.013535487638455896,0.9993069168497495,0.027271005123423984,0.02533728903821435,-0.026859811588750875,0.9995041821576278,-0.01642986216704951,-0.02577278521356662,0.015737920096684427,0.9995439367098206,0.0023603600140863867,0.04229975568440512,0.0007179262140991093,0.03441894408950508,0.0009563909965117083
53,0.535,80,-1.0696089322165516,5.315900823518331,8.169606423423227,0.3133953167694424,0.15038234134049774,0.23438322713265627,0.7752928983721497,-0.03025195942622847,0.07163100366495351,0.056178874531295095,0.020416850721479918,0.052494355327422366,-20.50956206954048,6.129713592696856,-16.028006296366662,0.999771044510439,0.011428159888084375,0.012581843287162754,-0.01299818985765648,0.9993454885598432,0.026278002335013463,0.024860834426248774,-0.025702853067923394,0.9994008884439934,-0.02317816907189648,-0.025455015994044674,0.02252400432067319,0.9994221887621393,0.0018972215356783788,0.04472490378583422,0.0008594137389522316,0.03228713158020155,0.0004217048077616389
54,0.545,79,-0.5383819044735908,4.39398745242198,6.956250564912823,0.5316301442736806,0.5011281419563158,2.2425216747208876,0.578192410954329,0.0022648160536324676,-0.08836566478528204,0.06011234673579644,0.0026952459609197264,0.04172166350037837,-20.993123330695443,5.5678863914506405,-11.225892463789506,0.9997364851278785,0.01403245406060432,0.01260079319922567,-0.013087037401284852,0.9993398989256155,0.026520817647985823,0.02482765890338841,-0.025813537441204588,0.9992636393701888,-0.02838732670430222,-0.025562231907880175,0.02772769849676573,0.9992886204875747,0.001426733403224886,0.04755406473984921,0.0009479218429947991,0.03158734417143837,0.00013536968264606818
55,0.555,80,-1.0171184230210866,2.0723416041460636,2.2716593390622624,0.2706892985177678,0.44757883511155255,0.11055046896680981,0.4394029250810226,0.058834222836981774,-0.10798327575567859,0.024379753969766185,0.023364478462769595,0.04111529481526614,-12.612409102094515,5.251557573320148,6.660384576030074,0.9996997767945321,0.01594752456794171,0.01274544147251797,-0.013549408060439043,0.9993079345257646,0.02749719690946238,0.02505107095459814,-0.026684163945413408,0.9991241800027332,-0.032230859876836465,-0.025915389026297815,0.031540087127150104,0.999166460363651,0.0011701718534336669,0.05079491840149288,0.0011461807743123602,0.031587391749855705,9.370175934052206e-05
56,0.565,81,-0.5325401257295115,1.734371810938948,2.5258882654643626,0.071517404175323,0.04048723128044124,0.03904818847160248,0.3763938653208168,0.08628973722675483,0.018200488431199147,0.016403170226372426,0.0033102956973068746,0.027135130377148937,-6.913923336312623,0.5586644107630945,10.755233854073131,0.9996672540606789,0.017546259770362654,0.013098813638516702,-0.013635652097219538,0.999284980146294,0.02772190015227835,0.025710400735264916,-0.02680255940513842,0.9990123955199091,-0.035438064378669844,-0.026667419510609334,0.03472362091602533,0.9990410996986687,0.0010338958699285495,0.05445673193052907,0.0011612207587778061,0.03188085576344016,0.0001185479880576819
57,0.575,80,-0.5759739609744067,1.556215397635863,1.075076425019866,0.10064062121700508,0.10886525153051826,0.9913722895736108,0.3287801517000206,0.06777285340919129,0.06410046590949152,0.012196103618348376,0.0049830550683396535,0.006290035117849241,-4.8975830323795195,-1.8922584183896123,0.43711039860967876,0.9996409019737844,0.01892784755250727,0.013417160293791511,-0.013408336873693001,0.9992803926238646,0.027314959862030527,0.02631710252346934,-0.02629912800351677,0.9989239061786213,-0.0382019048098363,-0.027332266348581033,0.03748229758940632,0.9989234327933595,0.0009271721039840928,0.0578721205076708,0.001042163837560697,0.03226666364087584,0.0001197824975895914
58,0.585,77,-0.49994617266159175,1.5152291366979502,0.9276485577355041,0.048192863233612264,0.02951714665281895,0.1049152411487503,0.2980325368027445,0.05601360253252103,0.025194254808954007,0.006885735472053393,0.006510929583549196,0.019249307926754687,-3.0791569935424525,-2.469093065691733,-6.670344493084722,0.9996162818954234,0.02013493834580108,0.013679138418570729,-0.013219470469954949,0.9992762535452392,0.026979653056968624,0.026815432525255666,-0.02587793862224222,0.9988396597166096,-0.040616086343603974,-0.027880125416762387,0.03989276247808908,0.9988149308598727,0.0008218851922469287,0.06105059650575726,0.0009541069212410811,0.032637934352182145,0.00010885743143428221
59,0.595,80,-0.46125546355537905,1.4793991956009296,0.9259217636279666,0.19316253008953974,0.06041255264725633,0.3294607510560871,0.2795136398033414,0.028267364358123565,-0.042625045979864044,0.004706211980813722,0.01016222923643418,0.02123462212572733,-3.794432681764855,-2.847591148469235,-5.361100687736742,0.9995901357942409,0.021251841361977063,0.013844440177074561,-0.013275960897794845,0.9992641606768472,0.027129478806028704,0.027113254443338917,-0.025952599420474422,0.9987442162019312,-0.04285385847867804,-0.028241808903049906,0.042118665492907235,0.9987133814298176,0.0007900206255518005,0.06388289475060242,0.000822177173234558,0.03296497285026507,9.638825797830431e-05
60,0.605,81,-0.6296784577398485,1.0942298498095318,0.2231806604736015,0.1312902794721984,0.19322328035521877,0.05387324950432137,0.23732161389450682,0.010452144157013269,-0.06058335619483387,0.017989174007407162,0.00488160942915522,0.01701953343201208,-5.468781051051543,-2.7979238435519393,2.042808596027636,0.9995632317352833,0.02228961723409611,0.013921568949225492,-0.01351697615836731,0.9992469625470521,0.027642757630645432,0.027228400449961988,-0.02640153185794018,0.9986409286381832,-0.04493611870445865,-0.028433553348891628,0.044183408642163656,0.9986187257630988,0.0006807691043617236,0.0664276814854738,0.0007748806942847385,0.03324045703118799,7.802604579627701e-05
61,0.615,80,-0.42795889124469033,0.9578244011056117,0.31149255966694367,0.02568507489687842,0.010228516058191858,0.012219681870974037,0.19201314298651667,-0.016499417138707468,-0.009940108443421861,0.010703680172937288,0.011407866025901253,0.010699947035202932,-4.55315683213278,-3.986113810667836,4.145767443259672,0.9995431733456468,0.02312226088431841,0.01390701401255272,-0.013616190031233303,0.999242388660576,0.027863062797632825,0.02717164763943338,-0.026576816373152363,0.9985599208412618,-0.04660211712959897,-0.02843099603204391,0.0458446749473512,0.9985439120257044,0.0005705403653011102,0.06882617230597751,0.0006797761008164908,0.03346029124675133,6.058514503855489e-05
62,0.625,80,-0.2701369647983718,0.9600686612041558,0.20455942192244053,0.08821727851233843,0.018363221702651422,0.04633465151060368,0.16447110458038233,-0.053325676813672104,0.005748922897320879,0.0053119937581927665,0.008319877526322544,0.0030597577366781718,-2.1652470292404713,-3.390623718410474,-0.3112732392784185,0.999529083515344,0.023821912469739758,0.013762467397738584,-0.01359125396667937,0.9992517446134788,0.02782540382971178,0.02686443352524642,-0.026514010654845478,0.9984955886037946,-0.04799548705614507,-0.028159512174639374,0.047247290297701826,0.9984862219548205,0.0005356745889890486,0.0708312552531178,0.0005415637062810203,0.033630493581081604,4.725187261200023e-05
63,0.635,79,-0.1432123593949416,0.9890756277206402,0.14383809254347998,0.020637332594748058,0.010755338921063886,0.042879938041641835,0.15736919051866913,-0.07074939663327505,-0.014920480271876558,0.0006385198620837372,0.005142572735005478,0.009388687561421477,-0.3933186859312373,-2.175960197098211,-3.322878172157462,0.9995172309194197,0.024453908194055744,0.013506905445473288,-0.013596873703147367,0.9992653770615754,0.027841212357360656,0.02633577605577391,-0.026520025854363072,0.9984342627990747,-0.04925150858148552,-0.027665762860825657,0.0485169018316357,0.9984391397586475,0.0005338770475487508,0.07242855626946906,0.0004319369735647171,0.033761217409298085,3.536171670932037e-05
64,0.645,81,-0.10876782037897366,1.0092300452075245,-0.01119120234116205,0.0530831788487372,0.09866651713977505,0.03763266998616558,0.15817800560548254,-0.08814103996724348,-0.04741712785719851,0.001015865838062363,0.005695265713018601,0.010248964083925968,-1.302953966101191,-1.4471507812563238,-2.286752748922505,0.999503967570895,0.025091628759626936,0.013189634811111113,-0.013720878608089003,0.9992755420475432,0.02809004405499806,0.025677626264453347,-0.02676624637437625,0.9983642953128223,-0.05052031175238275,-0.02705474303361365,0.04979641823986963,0.9983928873994772,0.0005651188151436684,0.07365202326761318,0.0003144516602556973,0.033860819028313276,2.764790777399645e-05
65,0.655,81,-0.1273198595423905,0.9518918365170622,-0.14996596230295495,0.04693163871053227,0.11236955514137843,0.04399833723915502,0.13652192706105007,-0.09390380913337623,-0.05150852425463663,0.011406231554795511,0.002077262092689048,0.01096065896508836,-3.1026274351515086,-0.810665202389281,1.9078473792092425,0.9994906848120675,0.025695789945522643,0.012812040608771185,-0.01392655622970825,0.9992838052940399,0.02849735745472271,0.024895322756715275,-0.02718049543769675,0.9982915548213127,-0.05172226058678564,-0.026326738210887646,0.051008550170964215,0.9983511559890296,0.0005167730367868805,0.07458005464284367,0.00026402675537711757,0.03393764848440971,2.0537425973173422e-05
66,0.665,79,-0.0324238108834932,0.8579908884659424,-0.28027797243826846,0.0187645807324798,0.004589647591902726,0.0426623534995319,0.1085359666430584,-0.10111168320547198,-0.016891569789850628,0.006338098549871903,0.0038665917633021263,0.008010105285115615,-2.769739220606822,-1.1021563272362207,3.0436695582570072,0.9994816180936772,0.026176759799344522,0.012428691672847091,-0.014028540998749731,0.9992974553214954,0.028693223466928208,0.024110054231810188,-0.02739185196076728,0.9982359545677076,-0.05267509330278348,-0.0255789412240483,0.05197766766001006,0.9983206097394175,0.0004656800217249455,0.07536564299301046,0.000207477397831551,0.03399468586254988,1.5422141999797834e-05
67,0.675,80,0.07420293733301427,0.884348613053841,-0.26130118365163285,0.05687823939354943,0.02119559635407993,0.08556215163939446,0.09220609953134092,-0.11153831036915576,-0.00280981132252452,0.00383582338199512,0.0026063156231891688,0.001678628765608526,-1.5584136193765517,-0.3529879060056506,0.776829713871159,0.9994763519864098,0.02656953868116293,0.012000970375814168,-0.014037739997855727,0.9993178371315828,0.02869849881960448,0.023243419631293165,-0.02742305783315774,0.9981940029400456,-0.053448184193736356,-0.024735324734769706,0.05277431818630576,0.9983000726486181,0.0004549906239820607,0.0759350047026652,0.00014381152636570122,0.034038702608899594,1.2097523211824289e-05
68,0.685,80,0.13368695302563377,0.9053399655551336,-0.2955792407951715,0.006546476672658715,0.0053853090556375514,0.03802281732958208,0.08360134873303357,-0.10675948970156239,-0.004462294367912085,0.0016837674288714105,0.0020965633668951324,0.002118591128312979,-0.6886246475864737,0.43377059317166283,-0.7879502166695,0.9994720932687828,0.026920737190965525,0.011569803135148026,-0.014033828466477796,0.9993383826279748,0.028675775087036247,0.02237178870052997,-0.02742990456882613,0.9981566511353369,-0.05413778837036534,-0.023882992732246526,0.053488313840007004,0.9982828271290177,0.0004293098722218288,0.07633078204972367,9.986796327813595e-05,0.034072387971854454,8.963698314034653e-06
69,0.695,81,0.1316401260066271,0.9805882213855162,-0.35951998602933594,0.04884557202032253,0.11544737373788058,0.12972019246679214,0.08118810516995734,-0.10459798087840916,-0.015417014789236521,0.0002509082681562644,0.0015365390733456292,0.004774689974375427,-1.340371331144848,0.3711711262816223,-0.6373273756602058,0.9994674452809376,0.02725443676786031,0.011149474512260933,-0.014060964339733934,0.9993559569998743,0.028714697509819052,0.02152062628700389,-0.02749920691746191,0.9981189699166069,-0.05479338930493574,-0.02305352094097356,0.05416629985084105,0.9982657697891343,0.0004232396421552815,0.07656133218282171,5.109691036729258e-05,0.034097716197441515,6.811868140328836e-06
70,0.705,79,0.08882900347312554,0.9901466956161636,-0.21380649791344697,0.02979489593017643,0.08336193213497872,0.06036942735590508,0.062155407434716,-0.10082075168105643,-0.014659532378475377,0.009331173308241292,0.00209229971630725,0.007759440738174361,-2.5995825061931916,0.19148385507245305,1.4418700218829752,0.9994629481874466,0.02755035013921192,0.010743679990187568,-0.014119729031846466,0.9993704131846713,0.028816276302580924,0.020697813197354357,-0.027632307720527678,0.9980832229185481,-0.05537450404799899,-0.022253827112147018,0.05476771264693372,0.9982511030949506,0.000384089038222514,0.0766714988523472,4.4801058391874425e-05,0.034115849300474885,4.397207013660683e-06
71,0.715,80,0.1655640527502501,0.912614339646329,-0.379379655044909,0.017062355495759712,0.006567592951477718,0.04795097639130346,0.03959478507086627,-0.10153423919724991,0.0076529055608910825,0.005039340745427474,0.0019600601089046397,0.00457275886463782,-2.295751230444399,-0.1873566755386264,1.8391481103383491,0.9994620727057916,0.02774112154743219,0.010345410821843813,-0.014105597217451851,0.9993880092041326,0.028770005461548728,0.019897081312168982,-0.027622032265281166,0.9980629246048592,-0.05574425407816374,-0.021462301659802792,0.05516054128575575,0.9982468053004357,0.00036714346101688,0.07676481893714984,3.4457435127231344e-05,0.03412824272946529,3.423725917037593e-06
72,0.725,80,0.1952106347644723,0.9662673097304391,-0.23134445199681392,0.014383922133353782,0.05426253925142481,0.18497673031601045,0.025423387747605615,-0.10381845848967446,0.014766837386938209,0.004931325936519961,0.00315767593920262,0.0008755375906669473,-1.8253957660865427,0.516063474375307,0.6263785107436612,0.9994635987453309,0.027869171849891204,0.009933771404736329,-0.014040805856936426,0.9994083519131325,0.028620240666908665,0.01907427457190662,-0.027512856737324135,0.9980523300625781,-0.055987401893730845,-0.020639497097258305,0.05542948927084648,0.9982492588921593,0.00035571627113168623,0.07678547343265696,2.3887564190591242e-05,0.03413891323738175,3.0573318676440453e-06
73,0.735,81,0.24594088084048374,0.9486296530931746,-0.2520380977566359,0.010280043956623117,0.007735045288587814,0.052707556989668135,0.010388452813481589,-0.093277223607245,0.01767496173278966,0.003357009223145675,0.0033383428189588935,0.0006589179504203137,-1.3292313984171462,1.0871245083719019,-0.21122381843571478,0.9994666551313865,0.027935801729164135,0.009543680430178291,-0.013961175669459603,0.9994280074755463,0.0284406798246409,0.01829714744357023,-0.02737423836758504,0.9980493531113507,-0.05610828662336037,-0.019857213985202446,0.05557532262728476,0.998257018291191,0.0003280618065311464,0.07676810009938347,2.1669634828236273e-05,0.03414791357154267,2.5573604771897442e-06
74,0.745,79,0.2502303891357915,0.9783881244864702,-0.32381206905691257,0.04350046291721291,0.08289325977801754,0.18449587082307256,0.004155685372931274,-0.08642446635572403,0.011387256291966772,0.0006820142067847189,0.002021604362730402,0.0034441720958438295,-1.4742302747049805,0.8796445975300304,-0.1681027457699052,0.9994700617473606,0.027965422285647804,0.00919268543275864,-0.013893356745110545,0.9994449383457749,0.02828614290795993,0.01759856057752234,-0.027257833587695054,0.9980498195894769,-0.056156639193580646,-0.019152694930891022,0.05564577016092906,0.9982668593818395,0.0003063127209298114,0.0767055475896375,3.348104966813743e-05,0.034156393729194476,2.625665361478227e-06
75,0.755,80,0.1992845943888128,0.970712670255122,-0.08090666690100998,0.02250021813183371,0.0699104776638407,0.08340424568189173,-0.013199231581798098,-0.07920291004676451,0.014985317800471179,0.008234436751924932,0.0027008139693118927,0.006990954135981093,-2.199989221371826,0.6921949553959925,1.3539703883659984,0.9994741887010419,0.027949442415598685,0.008866767226002369,-0.013840347828404029,0.9994596504218973,0.02816178323426003,0.01695054994993574,-0.027170498434277345,0.9980545468812918,-0.056114930850996704,-0.01849786996850308,0.05562405428091124,0.9982804182152341,0.00029581570658961505,0.0766081968094676,2.749951824125054e-05,0.03416434207930023,2.1410951813130552e-06
76,0.765,81,0.2557115309069779,0.9078586583067335,-0.31023042479849344,0.01004646114303069,0.006658266570202,0.06245922218146943,-0.031044142169017942,-0.07534934706938815,0.033050782505822746,0.003211319869447855,0.0014676022659719274,0.0028794005842984506,-1.7243981219763713,0.4141756544624219,1.1985240419809078,0.999481293231853,0.027848849585878334,0.00856082256227579,-0.013722185444857676,0.9994768278873484,0.027906953428523742,0.01634846985445692,-0.026953317189050897,0.9980722864067201,-0.0559037547877462,-0.017877058168230403,0.055433862008705925,0.9983023077876008,0.0003059226988824498,0.07653157054245821,2.7047810633705896e-05,0.034171685979384324,2.4339222618048883e-06
77,0.775,81,0.26412373598641725,0.9852317977255769,-0.08361763538617202,0.004417478785392387,0.061312195294652046,0.25339818697848054,-0.04078960153342004,-0.07257609957536576,0.034161702472165704,0.00556312980779988,0.0035235091737471505,0.0015876932964476215,-1.7304398210323582,0.8941299836235623,0.5895043517929106,0.9994898352899318,0.027703695040528057,0.008262195670804627,-0.01357610238263792,0.9994948511335869,0.027596139367062338,0.015763744779796234,-0.026680565970145766,0.9980963894503951,-0.05560346001462424,-0.017268177580786585,0.055154786357295316,0.9983284828075976,0.000306487716247511,0.07642571772793559,3.5757622330340517e-05,0.03418056842249764,2.7998142035196575e-06
78,0.785,80,0.2876359754225296,0.9403103359444023,-0.15705109900353081,0.005834869090315635,0.006772401371365288,0.07602136814313408,-0.058731179305535675,-0.06104326733141115,0.042482852134509315,0.0037227762814336113,0.0034724276424371765,0.0022051388852786444,-1.512842398581772,1.2361187198824184,0.41574984077225996,0.9994998799797444,0.027496079821549432,0.008000859215637503,-0.01341423746379546,0.9995120889701529,0.027255041997435003,0.015256037763429557,-0.02637507294289841,0.9981280476554237,-0.05517930781397018,-0.016731393539628513,0.05475000611223835,0.998359903692517,0.0003122934137174827,0.0763133498016795,3.341408436667339e-05,0.034189728434154805,2.8354251956208176e-06
79,0.795,79,0.28877831202307896,0.9760784708795003,-0.25448709436074674,0.010223402264775935,0.08281384268180546,0.26103428791076844,-0.06499507991072839,-0.052798200057247065,0.040813699924521864,0.0004757889858944502,0.0024455338279418394,0.0026190778320356652,-1.4637694954354454,1.0758418222423194,0.034962512793207126,0.9995107673895753,0.027246009472252912,0.007781495185423721,-0.013241192273336711,0.9995282383197195,0.026893457883612075,0.01483383714823579,-0.026045399117490695,0.9981646515900369,-0.05467143221967877,-0.016276915748648806,0.054259287123981814,0.9983942066010343,0.00029973493700063134,0.07618361732324357,4.533802278644659e-05,0.034200084200142575,3.4096369151780155e-06
80,0.805,81,0.2709500632872102,0.9884280404758872,0.04970169272685432,0.0023682161545023825,0.0645609077169237,0.12342354554325978,-0.0821514912325028,-0.043829798175534035,0.04304225233920063,0.008103440783045682,0.0032285304257978023,0.005147392804595579,-2.126418860334897,1.0410331379218998,1.0970511153857097,0.9995223241045388,0.026952635012463897,0.007592692328632329,-0.01307784790204309,0.9995426418349075,0.026552487988862675,0.014473166042546007,-0.02573391572848043,0.9982050507202719,-0.054078112927680284,-0.015883095887555144,0.05368092862591683,0.9984318129781753,0.0003208638754359717,0.07601929933603163,5.188951940493311e-05,0.03421148028427995,3.420326310692859e-06
81,0.815,80,0.2761691126794589,0.9056179750871204,-0.2867336335767524,0.0007328422649178878,0.00791520017762427,0.08592820154859925,-0.09901778167608674,-0.03614166985049667,0.05836651777069322,0.0026639643130903427,0.0022369753463991732,0.002906404953510706,-1.573065935570858,0.8794208400907102,1.138190997580597,0.9995365160592515,0.02657181547725472,0.007436073835121961,-0.012860656759867565,0.999558616627247,0.02610457206762798,0.014181792671955306,-0.02531421214033957,0.9982570842598952,-0.053310265321478034,-0.015548716665313343,0.05292773414853989,0.9984772868563226,0.00035070195931724454,0.07583567768454044,5.9675301976657425e-05,0.03422388704321909,4.1242199512706155e-06
82,0.825,81,0.300235566273412,0.9741856429859709,0.0012608835845143264,0.021195146207826376,0.05219927876038235,0.3295459039610041,-0.10732054620163653,-0.02975906473408267,0.06125330830049018,0.005422869059975511,0.0028841791146165855,0.0014964797025185642,-1.6238756923825508,0.9827883458790899,0.7332739157401451,0.9995514600131563,0.026158089858517027,0.007308512932487272,-0.012618191599312378,0.9995747337589574,0.025607417147677135,0.013950333964971778,-0.02484271019559659,0.9983130711514335,-0.052477154251448416,-0.01527060512379897,0.052108273385495715,0.9985246799473388,0.0003670165803647052,0.07561447759402798,7.554188829150729e-05,0.03423917357736752,4.928752052008688e-06
83,0.835,78,0.2992992751582881,0.9350736187320237,-0.16248614464849667,0.004831588970721752,0.006433365647849956,0.1133619796918525,-0.12499979275420756,-0.020417056316431228,0.07009890042253554,0.003742332542522116,0.0030478570642077417,0.0026725948609248322,-1.5192237338030357,1.1615703729215592,0.6499264753757816,0.9995677383268721,0.025683959848327557,0.007213371527253351,-0.01235467416896064,0.9995906585947772,0.025069203323020917,0.013785873015826665,-0.02432813154431274,0.9983753924653767,-0.05152395302349968,-0.015055140837005683,0.05116747760398419,0.9985766029554386,0.0003926903393115677,0.0753320979572323,9.341264005302505e-05,0.03425611803176229,5.39349564751797e-06
