count,phase,lin_acc_local_x,lin_acc_local_y,lin_acc_local_z,ang_vel_local_x,ang_vel_local_y,ang_vel_local_z,ang_acc_local_x,ang_acc_local_y,ang_acc_local_z,quat_w,quat_x,quat_y,quat_z,R00,R01,R02,R10,R11,R12,R20,R21,R22,lin_acc_world_x,lin_acc_world_y,lin_acc_world_z,ang_vel_world_x,ang_vel_world_y,ang_vel_world_z,left_foot_z,right_foot_z
0.304,0.37999999999999995,0.8141527132592371,-1.2782255346639326,9.311936160521164,0.19790459325795748,0.08330671262538746,-0.06730321826024774,4.536990513611921,-0.010823167179235815,-3.1746078156016098,0.9998626160726999,-0.007642678347594007,0.010541339215371702,-0.0102576125623576,0.9995673231041341,0.020351278532566172,0.02123657327643924,-0.020673534792470034,0.9996727417043916,0.015066998785735693,-0.020922990742725883,-0.015499514679974371,0.9996609392704434,0.9855405389255513,-1.1543357083745833,-0.49844378559085456,0.19808507289881677,0.07817400481048967,-0.07271236796991969,0.034285775336401834,0.07058531069017977
0.306,0.38249999999999995,0.7910145689331987,-1.2746634128842325,9.154885542559782,0.2065339119165656,0.08390972712839381,-0.07494362780140815,4.314659329304055,0.30150725150317886,-3.8202047705802045,0.9998625135063354,-0.007436105433649748,0.010622554782986494,-0.010335364079526588,0.9995606831584521,0.020509905338435056,0.021395898364332255,-0.02082586708779909,0.9996757691706466,0.014650590196900534,-0.02108847893637019,-0.015089742081448062,0.9996637313317241,0.9604008375802383,-1.1565992156022693,-0.6556399105440605,0.20656067240759388,0.07848330483049108,-0.08054008879908238,0.03429825282427748,0.07043037761572785
0.308,0.38499999999999995,0.7704370283729077,-1.2833341148222304,9.016090897612381,0.21473317355983634,0.08500231819872683,-0.08261025121848545,4.099630821635378,0.5462955351665105,-3.83331170853865,0.9998623233302217,-0.007221404253910632,0.01070472106032464,-0.010420875794020863,0.9995536285894124,0.02068427592868681,0.021557001253533114,-0.020993488401494627,0.9996785133365744,0.014217714932885083,-0.021255987826379445,-0.014663925207202213,0.9996665205352445,0.9379081731519026,-1.1709074906475918,-0.7944734681748251,0.21461470492538343,0.07929246369616268,-0.08839353575573843,0.034311428776769834,0.07025914898580927
0.31,0.38749999999999996,0.7518466739617339,-1.2966839431031392,8.893281766036687,0.22255157598399872,0.08648287753305493,-0.08976569100358664,3.9092012120811868,0.7402796671640496,-3.5777198925505957,0.9998620365918764,-0.006998946478997795,0.010788234097834273,-0.010513635697529694,0.99954615493894,0.020873357854926885,0.021720660179674365,-0.02117538294714145,0.9996809564252075,0.013769114634727948,-0.0214263226854876,-0.014222808887225139,0.999669257506469,0.9176072552151296,-1.189738269545735,-0.9173264416867131,0.22230599003139595,0.08050667679000346,-0.09573449299547748,0.03432528342918055,0.07007434010377811
0.312,0.38999999999999996,0.7349724383415932,-1.3114626474610296,8.784873363541749,0.23001819826754513,0.08825924116085687,-0.09618544095602045,3.7333111417732074,0.8881818139009692,-3.2098749762169074,0.9998616479558422,-0.006769073147276366,0.01087339902154392,-0.010612906740071763,0.9995382708084897,0.02107567117878691,0.021887468413182207,-0.021370082512132325,0.9996830917185068,0.013305476524812296,-0.021600110245067135,-0.013767070003865229,0.9996718976848902,0.8992717628490312,-1.2098665294266298,-1.0258294613669907,0.22966685909528897,0.0820359700734762,-0.10233737188266315,0.03433977261345017,0.0698782841172999
0.314,0.39249999999999996,0.7193705196496405,-1.3279883012299751,8.698104575075924,0.23715634627335794,0.09024712362858936,-0.10178620637840638,3.5690740029064028,0.993941233866244,-2.8003827111929627,0.9998611542483551,-0.006532101826224798,0.010960436796446356,-0.01071786807677435,0.9995299922582399,0.021289570514221798,0.02205785038399704,-0.021575949271078955,0.9996849178992414,0.012827444711977548,-0.021777809561446905,-0.013297334774570088,0.9996744009419258,0.8826215986964989,-1.231516522189526,-1.1127351287436333,0.23672101854534894,0.0837961581440197,-0.10811785684624574,0.03435483860512398,0.0696729800564596
0.316,0.39499999999999996,0.7055957037875555,-1.3444013667102508,8.622664985284283,0.2440586877009383,0.09237798048712552,-0.10655078158433853,3.4511707137901833,1.0654284292680796,-2.3822876029660764,0.9998605541243147,-0.006288257797441836,0.011049498678914799,-0.01082768207128444,0.9995213397598157,0.0215133801989017,0.0222320902562172,-0.021791308583803737,0.9996864382296722,0.01233548093416873,-0.021959741231365296,-0.012814042769138197,0.9996767327856352,0.8680352116385108,-1.2529909480266161,-1.188389922063136,0.24356038253403706,0.08571630097302095,-0.11305953823005521,0.03437053347188937,0.06946013930506476
0.318,0.39749999999999996,0.6936008518216936,-1.359843465224517,8.555461854524596,0.2507428315652133,0.09457508101696327,-0.11047309376481776,3.342071932137508,1.0985502649188752,-1.961156090239613,0.9998598475699654,-0.00603774933391828,0.011140658735713252,-0.01094150461690274,0.9995123383993053,0.021745413267162946,0.022410318815064025,-0.022014471286606798,0.9996876581193981,0.011830015119370084,-0.022146070566212952,-0.012317597395338662,0.9996788626118303,0.8554228789601082,-1.273476742103839,-1.2558961532338628,0.25020139088434273,0.08771867202296409,-0.11715552293743685,0.03438688575164935,0.06924121820417709
0.32,0.39999999999999997,0.7476061160334921,-1.0527604217074638,9.633734454312384,0.25720929542155485,0.09676749534643964,-0.11356692946250864,3.2332319281707655,1.0962071647381832,-1.5469178488454403,0.9998590355861059,-0.0057807849642724455,0.011233919683313906,-0.011058504897540539,0.9995030170359599,0.021984010335767915,0.02259252587849808,-0.022243773831748494,0.9996885839892559,0.0113114794469432,-0.022336818523141937,-0.011808400870289216,0.9996807631474914,0.9417410675037381,-0.9600903673396842,-0.1836087138134488,0.2566430406085768,0.08973144501582107,-0.12041858144395905,0.03440387916519842,0.06901744627859557
0.322,0.40249999999999997,0.7012228526477062,-1.1210690737190654,9.349690248657444,0.2664639818037582,0.09361799527735294,-0.11557726833431112,4.6273431911016685,-1.5747500345433472,-1.0051694359012389,0.9998581995121963,-0.005514623439363876,0.011323915181539747,-0.011177599988940872,0.999493660406897,0.02222713574344895,0.022767899399476,-0.022476924255790898,0.9996893003736185,0.010774534537724345,-0.022521338379896613,-0.011280831314556128,0.9996827157465666,0.8888224482721803,-1.0357435304209208,-0.46642214686453976,0.2657784688103925,0.0863543261958543,-0.12259781180000158,0.03442301085697269,0.06874902372813298
0.324,0.40499999999999997,0.6656849163182137,-1.1987388309313336,9.104281812388553,0.27628110620471635,0.09157443171002341,-0.11845308430664363,4.908562200479083,-1.0217817836647645,-1.437907986166255,0.9998573126630252,-0.005238700620393012,0.011411739721501534,-0.011299669314321024,0.9994841793398314,0.02247654861327813,0.022938613990795165,-0.022715679365113303,0.9996897469783937,0.010218008477996412,-0.02270183165220649,-0.010733804018612689,0.9996846564246772,0.8472376368349599,-1.1204607749591422,-0.7108344036118641,0.27547972229125617,0.08405975282300825,-0.12567076005236644,0.034444046774681825,0.06844502285934606
0.326,0.4075,0.630898888660241,-1.2539276787631635,8.894107260257943,0.28655654723759855,0.09050494885554809,-0.12092457431667429,5.137720516441097,-0.5347414272376602,-1.2357450050153318,0.9998563620973716,-0.004952543518346685,0.011498364759085037,-0.011424320285098946,0.999474545027781,0.022731466335670074,0.023106585202933717,-0.022959250943106843,0.9996899144374447,0.009640942287240694,-0.022880267429415783,-0.010166386294291422,0.9996865198411319,0.8075762120982388,-1.182276245005293,-0.9203680880250502,0.2856691308935754,0.0827319340580537,-0.1283632655679633,0.03446673666926309,0.06811315246012802
0.328,0.41,0.5987130618565462,-1.2896659475684773,8.714189685642365,0.2970872008603796,0.09026711902433983,-0.12351654045684576,5.2653268113905245,-0.11891491560413192,-1.2959830700857364,0.9998553285185605,-0.004655889397324125,0.011584618292701986,-0.011551681521513667,0.9994647105460758,0.02299214724230758,0.02327345136065789,-0.02320789404823173,0.9996897626958908,0.009042788003683997,-0.023058317954588767,-0.009578075287946377,0.9996882386258645,0.7715496575050674,-1.2243601444354077,-1.099979860710251,0.29612895191005056,0.08222741262573088,-0.13119294917018304,0.034490847538293554,0.06775989771713051
0.33,0.4125,0.5768081431009395,-1.3068358544950387,8.560135796637114,0.30770885536138914,0.0907348844031125,-0.12657215784781942,5.310827250504774,0.23388268938633744,-1.5278086954868264,0.9998541883797218,-0.00434864483025369,0.011671202200905546,-0.011682221828668276,0.9994546174646627,0.023259529023722345,0.0234406044751263,-0.023462544676177595,0.9996892299625721,0.00842333034837351,-0.023237397140881837,-0.00896871264084639,0.9996897446546518,0.7467519329889243,-1.247858264252702,-1.2542029158983095,0.3066845591132707,0.08242089485505982,-0.13449701613978557,0.03451615970233898,0.06739069917458396
0.332,0.415,0.557414671452485,-1.3197624791070794,8.429070953103526,0.3182909486957946,0.09183901896564088,-0.13019803835648477,5.291046667202731,0.5520672812641888,-1.812940254332679,0.999852916202817,-0.004030848823200251,0.01175875022413316,-0.011816514361428443,0.9994442035630252,0.023534757198246874,0.02360930257101631,-0.023724348176259888,0.9996882444922213,0.007782617019507087,-0.023418780238983937,-0.008338406783090764,0.9996909681018619,0.7250490593834188,-1.266975104571096,-1.385583153977528,0.3172015678515587,0.08324586088821863,-0.13837757988781763,0.03454245871154439,0.06701010516868702
0.334,0.4175,0.5404397455146627,-1.3306372736461856,8.318257569666294,0.32875691960499626,0.09345375893594109,-0.13425547446686997,5.232985454600825,0.8073699851501026,-2.0287180551925994,0.9998514885214398,-0.003702616695055958,0.011847772068110107,-0.011954991764657787,0.9994334169378581,0.02381869710499208,0.02378055458011941,-0.02399416813962649,0.999686737603033,0.007120853592944469,-0.0236034955717311,-0.007687413662959664,0.9996918418532632,0.7062522734780956,-1.2839547428455693,-1.4968328771526256,0.327603928641965,0.08458022100361341,-0.14269233274804058,0.03456954044143133,0.06662189487394872
0.336,0.42,0.525876124583351,-1.340435875227746,8.225410133900228,0.3390518694156052,0.09546144721988002,-0.13859015655312748,5.147474905304483,1.0038441419694677,-2.167341043128754,0.9998498843042909,-0.0033641181571837106,0.011938661250268814,-0.012097930950061089,0.9994222168685578,0.024111903587310756,0.023955135878005688,-0.024272555855648737,0.9996846455515042,0.006438360101608347,-0.023792340401311864,-0.007016092499376035,0.9996923021531516,0.6902926390507795,-1.2998193679932029,-1.5902280087623488,0.3378377821448596,0.08630939425505968,-0.1472841164950179,0.03459721183917773,0.06622917968319493
0.338,0.4225,0.513664819243236,-1.3496290911884796,8.148542602671938,0.34913654815924405,0.09775359751020717,-0.1430394408318955,5.042339371819415,1.146075145163572,-2.2246421393840032,0.999848085242191,-0.0030155614683994502,0.012031704013740077,-0.012245445074835302,0.9994105743468898,0.024414604935978936,0.02413360622533974,-0.024559734308071023,0.999681910927899,0.005735539578904779,-0.02398589865601544,-0.006324873861532497,0.9996922889751121,0.6770651094334924,-1.3150789717991835,-1.6677492722595808,0.3478653160458733,0.08832739392481678,-0.15198805905397947,0.03462529176800875,0.06583449010385864
0.34,0.425,0.5050619025148217,-0.7341058480564555,9.381858161691865,0.3589834194657938,0.10023144974464979,-0.1474484574495599,4.923435653274883,1.2389261172213104,-2.2045083088322035,0.999846075806745,-0.002657181701687185,0.012127088760388005,-0.012397491579148927,0.9993984718414852,0.02472671885382075,0.02431632899160992,-0.024855614367216106,0.9996784831758982,0.005012854432701836,-0.024184559440526176,-0.005614236355847843,0.9996917462072038,0.7147384142571485,-0.6993935552832978,-0.4391270875312685,0.35766047050804317,0.09053733255526535,-0.1566475847986987,0.0346536117183715,0.06543985136955746
0.342,0.4275,0.46713974133501973,-0.9791256669479893,8.97943480834155,0.36234085001677224,0.09275346834409096,-0.14786688723771735,1.678715275489212,-3.738990700279415,-0.20921489407872695,0.9998439997205989,-0.002295540022360446,0.012214943252301758,-0.01254997530133473,0.9993865865625579,0.02503995522114945,0.02448369337665076,-0.02515211478557553,0.9996744572318833,0.004283769362703979,-0.024368457494315363,-0.004896958307198347,0.9996910513146976,0.6621856572273251,-0.9520906443366282,-0.8399281135993224,0.36082080043669207,0.08297620683082159,-0.15710510142672238,0.03468592475033572,0.06497961820338652
0.34400000000000003,0.43,0.41669630919339073,-1.1004341945574434,8.64898515104988,0.36792930543104485,0.08681293313909447,-0.1439247181972479,2.794227707136304,-2.9702676024982444,1.9710845202347282,0.9998418958619236,-0.001928336290363119,0.012296792953652297,-0.012698570054966279,0.9993750704032283,0.025345700012770655,0.024638671786547932,-0.02544054942120109,0.9996700556754208,0.0035437594512852805,-0.02454072333265709,-0.0041683661983787585,0.9996901408044125,0.6016441347813071,-1.080022172714984,-1.169333832669194,0.3663535961855001,0.0769139314457934,-0.15327124118648122,0.03472109551188195,0.06446869032015777
0.34600000000000003,0.4325,0.3625028745006844,-1.157105529865408,8.377352782890746,0.37508873977524304,0.08232196380249074,-0.14083680493514533,3.579717172099095,-2.2454846683018643,1.5439566310512798,0.9998397348071946,-0.0015539930316388051,0.01237406551636476,-0.012844154660141709,0.9993638203873262,0.0256457339552664,0.024784084222416274,-0.02572265080160829,0.999665225593448,0.0027896191387581106,-0.02470424531505967,-0.0034253567838257713,0.9996889352165087,0.5402224539173532,-1.142673071748409,-1.4402449772016475,0.3734708119132796,0.07225324679657004,-0.15034126190440347,0.034758275048270906,0.06391947595225013
0.34800000000000003,0.435,0.327447120127443,-1.239947610857242,8.149546562845469,0.3833985037200555,0.07910628056479742,-0.14078027325228548,4.154881972406238,-1.6078416188466602,0.028265841429925276,0.9998374570192455,-0.0011713817437149566,0.012448014444702702,-0.012989778384696981,0.9993526251878019,0.025946171221065937,0.024922414193170248,-0.026004496728530033,0.9996597870446539,0.0020189887897370737,-0.024861550236151296,-0.0026657765856018534,0.9996873496023899,0.49816962101885376,-1.2315870190283733,-1.6678368158460817,0.3816942220056875,0.06882504865407606,-0.1504790190750826,0.03479679397787297,0.06334234909385467
0.35000000000000003,0.4375,0.3029862850679238,-1.2853973278628263,7.963383055772071,0.3927544118291954,0.07702365134100543,-0.14138558421012154,4.677954054569944,-1.0413146118959937,-0.30265547891802913,0.9998350316342335,-0.0007794507708636335,0.01251975837699448,-0.013136119048219926,0.9993413960530654,0.026248386937620105,0.025055863942067054,-0.026287421078892002,0.9996536696656936,0.001229722299297241,-0.025014908109593885,-0.0018875664452778335,0.999685296213355,0.4685765730383718,-1.283124134111732,-1.8542759522446035,0.3909749508657973,0.06649861010403803,-0.15131119241270258,0.034836083025678796,0.06274605457367544
0.352,0.43999999999999995,0.2842481420878209,-1.3179824345394144,7.813332184677446,0.40287532481284966,0.07598783318451614,-0.14360856508220288,5.060456491827125,-0.5179090782446438,-1.1114904360406686,0.9998324134657983,-0.00037744221564671806,0.012590331817946958,-0.013284805803807047,0.9993299949589383,0.026555654653015504,0.02518647218882033,-0.026574663143963877,0.9996467429442579,0.00042023769641403626,-0.02516641520267223,-0.0010892781492417094,0.9996826821641757,0.4458480818007336,-1.3217871898517441,-2.004864982279315,0.40100630983966534,0.06519436416780118,-0.15378469510857287,0.03487567918983961,0.062137817447716084
0.354,0.44249999999999995,0.2705539783128723,-1.341083301130777,7.695008126055398,0.4135692334432625,0.0758472714166238,-0.14725210418742293,5.346954315206431,-0.07028088394617216,-1.821769552610028,0.9998295591133415,3.52104289329779e-05,0.012660621059528789,-0.013437267498790588,0.9993182970331059,0.02687084604980378,0.02531598008019487,-0.026869062906211525,0.9996388772047833,-0.0004106571590279216,-0.02531787260800415,-0.0002698394484829178,0.9996794148692254,0.4291401703746598,-1.3510285474190113,-2.1239467531091734,0.4115975510869664,0.06476813361926606,-0.15769605710513962,0.03491520329144669,0.06152355852196191
0.356,0.44499999999999995,0.259168356260129,-1.355958809778763,7.60376131706483,0.4246806742090898,0.07643804935791189,-0.15176861575098627,5.5557203829136315,0.2953889706440449,-2.258255781781668,0.9998264323546693,0.00045892302334556986,0.012731351443010646,-0.013594382848335808,0.9993062108908148,0.0271957320272212,0.025445805834083058,-0.027172361186039194,0.999629964289263,-0.001263836469700038,-0.02547076093519216,0.0005715370069280408,0.9996754041601864,0.4155960897291606,-1.3721091836405495,-2.2160830281095523,0.42260294936135623,0.06506199859319234,-0.16249260504232974,0.034954344387566144,0.06090806884106259
0.358,0.44749999999999995,0.25093628461198114,-1.3672930654649043,7.536131412185118,0.43608010267503483,0.07760544042882997,-0.15689899211600677,5.699714232972525,0.5836955354590403,-2.5651881825102527,0.9998230007518184,0.0008939832079853609,0.012803095669105367,-0.013756769349711059,0.9992936640766932,0.027531560328834328,0.025577062420005535,-0.027485777318680685,0.9996199041821654,-0.0021399084154236554,-0.025626255703184615,0.0014353914790949868,0.9996705630706232,0.405867431315478,-1.3897971729576621,-2.2847444260169603,0.4338956671831012,0.06592569180384887,-0.16791100982412024,0.034992846959909736,0.060295159834519274
0.36,0.44999999999999996,0.1213932700826385,-0.5727537225585253,8.58563857845734,0.4476642390765754,0.07920734072309205,-0.16245823557519273,5.792068200770273,0.8009501471310382,-2.779621729592979,0.999819234887669,0.001340575872584098,0.012876285894420811,-0.013924857863947024,0.9992805991900681,0.027879204747299227,0.025710581965346268,-0.027810158194505004,0.9996086023795975,-0.0030392679882625165,-0.025785251279272548,0.002322066184681093,0.99966480823579,0.3260797857611003,-0.6019995706494827,-1.2316993849086408,0.44537353094821275,0.06722047996648564,-0.17376299111846208,0.035030501481100706,0.05968779682353238
0.362,0.45249999999999996,0.08924991668054065,-0.9595632996814804,8.111151204689378,0.447658318794277,0.06870537355109367,-0.16150844909097775,-0.0029601411491997354,-5.250983585999188,0.47489324210749084,0.9998153856236058,0.0017870311592932213,0.01293895327605307,-0.014092007595660748,0.9992679976200879,0.02822505664227856,0.025822763405184752,-0.028132567391586778,0.9995964436831191,-0.0039380741509923815,-0.025923494831866525,0.003208730839608224,0.9996587800155117,0.2715531955461351,-0.9936292060401335,-1.7070091323049255,0.445099250430826,0.05671990149024107,-0.1728377502432295,0.03507247100807436,0.05899756558313394
0.364,0.45499999999999996,0.053320146980459115,-1.1819911929348248,7.7227238460978125,0.4515489144938342,0.060150612106768066,-0.15242959545804302,1.945297849778621,-4.277380722162802,4.5394268164673655,0.9998115371835954,0.002237373446979006,0.012992987037093784,-0.014250142542747493,0.9992562314507306,0.02855305416988692,0.025917310903244915,-0.028436773513111975,0.9995838551951403,-0.004844207405224994,-0.026044842465408155,0.004103599735886367,0.9996523528958253,0.21968326551111567,-1.2204260424276387,-2.09620007005911,0.44897998508227144,0.04802338710557127,-0.16389029005805475,0.035117115222849216,0.05824448776625082
0.366,0.45749999999999996,0.016700103649547264,-1.2825801037157647,7.448836360788405,0.4587296929896008,0.05341735502707885,-0.14196621090028705,3.5903892478832966,-3.3666285398446063,5.231692278877986,0.9998076772109915,0.002694934371594538,0.01304016049831621,-0.01439792113023785,0.9992453081626113,0.02886058891725637,0.02599770225149335,-0.028720019410304286,0.9995708743917205,-0.0057643345533607985,-0.026152908061626894,0.005013329743839198,0.9996453830858218,0.17332411291872094,-1.3254469278663825,-2.3706718758342564,0.456234354478459,0.041038047320268146,-0.1536451839517609,0.035163169222025684,0.05744535199542326
0.368,0.45999999999999996,-0.023418571877741882,-1.3230650836155304,7.2081461761415415,0.4687252951730639,0.04798795015479566,-0.13538875610857057,4.997801091731535,-2.714702436141598,3.28872739585824,0.9998037189287984,0.0031624955357152165,0.013081743347954047,-0.014539265081468435,0.9992349555237381,0.029155564507762077,0.026066390576887605,-0.028990080688012967,0.9995572167857547,-0.006704147463934873,-0.026250312020538503,0.0059433517268803115,0.9996377332259296,0.1259149885405992,-1.3701248212232688,-2.611713792051333,0.4662367190549959,0.03528598395431183,-0.1473586852444397,0.03520943201055508,0.05661409765530746
0.37,0.46249999999999997,-0.0434792162088841,-1.3863777456119695,7.012278173077046,0.48074484183235183,0.04406491251948932,-0.1337445284543926,6.009773329643974,-1.9615188176531697,0.82211382708898,0.9997995522410384,0.0036420373005901286,0.013119222936736405,-0.014679131188737916,0.9992248181941601,0.029447938978155973,0.026126262549139568,-0.029256816180994565,0.9995425173436898,-0.00766777211391565,-0.026340110322458126,0.006897456935585037,0.9996292431076746,0.09893314145241015,-1.43823998943248,-2.8087389108316616,0.47817555336775336,0.03100521268448079,-0.14605387808300066,0.0352551842669033,0.055762205554466523
0.372,0.46499999999999997,-0.0599173009120221,-1.4295794066966543,6.864843843052197,0.4945108647048106,0.04151039949221511,-0.13447756629761293,6.88301143622938,-1.2772565136371026,-0.3665189216101594,0.9997951005324603,0.004135293979665258,0.013153949068600065,-0.014819916291596989,0.9992146874100215,0.029742550290064132,0.02617993824164017,-0.029524968504495312,0.9995265388496236,-0.008658774168462578,-0.026425077084119303,0.007879012472060246,0.9996197459352049,0.07733160335103664,-1.4865746325026532,-2.957446896403199,0.491836529860777,0.02805473910247415,-0.14716685741984425,0.03529985123154215,0.05489914987351793
0.374,0.46749999999999997,-0.07208515095612712,-1.4595546618967106,6.758540970987116,0.5096810243478318,0.04010825296720212,-0.13752530786425213,7.585079821510604,-0.7010732625064957,-1.5238707833196001,0.9997902870522078,0.004643655444408081,0.01318706132952439,-0.014963949801728115,0.9992043632396455,0.030044095673686346,0.02622961681010724,-0.029799150997131988,0.9995090333408899,-0.009680024267007235,-0.026507566517973816,0.008890702171937982,0.99960907575521,0.06139514260125172,-1.522112833531296,-3.0651667704065098,0.5068732834512852,0.026231747664779727,-0.15062535901121682,0.03534299618268532,0.05403256616126127
0.376,0.47,-0.07838784444277369,-1.4869517075892897,6.68671809554921,0.5259624022127576,0.03965029067762983,-0.1425873985687332,8.140688932462892,-0.2289811447861445,-2.531045352240538,0.9997850388508431,0.005168219685223161,0.013219495589257892,-0.015113256818741625,0.9991936688093928,0.030356658626042976,0.026277090559792597,-0.030083373596710483,0.999489757947232,-0.010733796701270414,-0.02658952508538641,0.009934638173851706,0.9995970688833017,0.052243973685015724,-1.555608704124161,-3.1386642228807666,0.522995170676415,0.02533784013673174,-0.15612112486523672,0.03538428714764856,0.05316849885365596
0.378,0.4725,-0.08020679492248932,-1.5013609812003494,6.644505245433308,0.5431011334224222,0.03993960475931788,-0.14872908274387783,8.56936560483229,0.1446570408440255,-3.0708420875723146,0.9997792968371031,0.005709840337368064,0.013251991598891675,-0.015268924582059413,0.9991824893215405,0.030682442876583862,0.026323767441888486,-0.030379775851856607,0.9994685153308583,-0.011821847635663065,-0.02667249992783598,0.011012472994520817,0.9995835648839694,0.04870176329322778,-1.5766766950303297,-3.1826561414082546,0.5399674773019119,0.025177339328624322,-0.16271317785424164,0.03542346652945534,0.05231162283206792
0.38,0.475,-0.45198427226305643,-1.0483991069461551,8.303893612608535,0.5608681157580858,0.04079617127807088,-0.15564199377484594,8.883491167831824,0.42828325937649747,-3.4564555154840555,0.9997730069304539,0.006269143429367076,0.013285111472714167,-0.01543172923097963,0.9991707350921986,0.03102302520938132,0.02637070424113909,-0.030689880132191018,0.9994451191472075,-0.01294546524061385,-0.02675767913678776,0.012125416268412627,0.9995684073076392,-0.2651544469834902,-1.1414437933420165,-1.5103085126478746,0.557564239176451,0.025575417041570046,-0.1700876783483138,0.03546033739284765,0.05146543993471525
0.382,0.4775,-0.40077288572029157,-1.6557648738365904,7.6892992870958095,0.5617304224142633,0.030336969469248694,-0.15000769589810783,0.4311533280887403,-5.229600904411092,2.8171489383690544,0.999766598563342,0.006829222177530315,0.013307668546260486,-0.015588973006523205,0.9991597797569295,0.03135243108598961,0.026396203914244305,-0.030988906985320232,0.9994206912901037,-0.014070162226020472,-0.026822046154968582,0.013240350683030823,0.9995525353646256,-0.24938009039056522,-1.7505758495196737,-2.135314761145767,0.5582499491572123,0.015022615804020974,-0.16460565996137155,0.035516858380143485,0.050520133200582185
0.384,0.48,-0.41639425881347447,-1.8908842935742551,7.204668571880214,0.5700269835442829,0.02096374453905187,-0.12456032638717393,4.148280565009821,-4.6866124650984125,12.723684755466952,0.9997603153693525,0.007397785404090084,0.013320528696479738,-0.015720944594201574,0.9991508308326246,0.03163143787633733,0.0264020715920432,-0.031237268225275002,0.9993962493443621,-0.015210847124461451,-0.02686727228987317,0.014373201950050131,0.9995356725727226,-0.28563388327922895,-1.9863247640215351,-2.6246674372263934,0.566917396933525,0.005039669966372928,-0.139516243656852,0.03558895308827474,0.0495013983200842
0.386,0.4825,-0.4087912381267323,-2.0020684714002206,6.8208747319005845,0.583829895710179,0.012707351902048147,-0.09703548614666573,6.90145608294801,-4.12819631850186,13.762420120254102,0.9997541272451149,0.007980381632822511,0.013324705030085973,-0.01582563746627904,0.9991440028692942,0.031856165208964546,0.026390268443177194,-0.031430820283825045,0.9993717254155609,-0.01637858285111333,-0.026895446949431596,0.015535095046508346,0.9995175314897115,-0.292214822792282,-2.0996782406376684,-3.0125238263045713,0.5811741539682661,-0.004061580583227164,-0.11249362564819697,0.03567333427606208,0.048430317615261065
0.388,0.485,-0.4208352473178796,-2.058006169133412,6.519404646706374,0.6018161544906969,0.0055507777467715385,-0.07219585791789523,8.99312939025898,-3.5782870776383042,12.419814114385245,0.9997479251777678,0.008581173753811252,0.013321241369523545,-0.015905787881468913,0.9991391008804892,0.03203218063924914,0.026362786180942517,-0.031574933092015776,0.9993467387377533,-0.01758179099100841,-0.02690874749895112,0.016734251632842454,0.9994978159707636,-0.31452570526221185,-2.1579967185330284,-3.3169843378748167,0.5995725710432223,-0.01218582068871478,-0.08826083314147931,0.03576720154072057,0.04732418653083276
0.39,0.4875,-0.45211707599588974,-2.057371876070264,6.282360333015099,0.6230941225736145,-0.0007743227848371677,-0.05154786007006795,10.638984041458798,-3.1625502658043527,10.32399892391364,0.9997415740616921,0.009203409115497036,0.013310939232214323,-0.015965627142688014,0.9991358352933939,0.03216801445995715,0.026321122283747674,-0.0316779903820948,0.999320792021187,-0.018827096417122487,-0.02690887507726624,0.017977026446320443,0.9994762323148182,-0.35254916607864134,-2.1599309360084544,-3.5557496310217616,0.6211739606690836,-0.019541669949014785,-0.06830154289361619,0.03586815713004576,0.046197097049634275
0.392,0.49,-0.4679997808748783,-2.0426955388255386,6.100546212745161,0.6469609858281951,-0.006421304021701527,-0.03659307202015738,11.93343162729027,-2.8234906184321797,7.477394024955286,0.999734911819708,0.009849610014475525,0.013294473952096932,-0.01601087860614184,0.9991338174571928,0.03227515939048604,0.02626649766785885,-0.031751377855383005,0.9992932738976442,-0.02011971041571948,-0.026897301308897274,0.019268285581401326,0.9994524842897995,-0.37328274886674,-2.1491334978684367,-3.7395652420263774,0.6452321790647209,-0.026222426624993207,-0.05409826882895917,0.03597411167155259,0.04506038971762637
0.394,0.4925,-0.46128515969194095,-1.9775495541937438,5.87612673840601,0.6728239283789136,-0.011458340661396784,-0.026707792189301766,12.931471275359263,-2.518518319847628,4.942639915427807,0.999727783367297,0.010521713324931991,0.013272462317675442,-0.01604663379792497,0.9991326945755623,0.03236382936185765,0.026200022504047432,-0.03180523318736747,0.9992635981849265,-0.021463654963937817,-0.026875374826655155,0.02061174159430383,0.9994262705854676,-0.3709315081143992,-2.0875451578802795,-3.9656080971796115,0.6711698039978105,-0.03227597781826825,-0.04501104076766365,0.03608321810683508,0.043923018714392095
0.396,0.495,-0.45131703968233533,-1.9586011593192285,5.806882734011985,0.6993360698063222,-0.015869192688699185,-0.021130569181966857,13.256070713704327,-2.2054260136512007,2.788611503667455,0.9997200524162779,0.01122031976493475,0.013245555256504919,-0.016077203958214898,0.9991321575576657,0.03244264509851177,0.026122911651957115,-0.031848167636743384,0.9992312558745171,-0.022860260313853208,-0.026844477129306096,0.022008454340258665,0.999397319380639,-0.3627748852678075,-2.07546872635825,-4.037607375906543,0.6976623257051936,-0.03764651541357697,-0.04024040173176545,0.03619322831203198,0.04279163435529973
