bin_id,phase_center,bin_count,acc_H_raw_x,acc_H_raw_y,acc_H_raw_z,acc_H_smooth_x,acc_H_smooth_y,acc_H_smooth_z,acc_H_std_x,acc_H_std_y,acc_H_std_z,omega_H_raw_x,omega_H_raw_y,omega_H_raw_z,omega_H_smooth_x,omega_H_smooth_y,omega_H_smooth_z,omega_H_std_x,omega_H_std_y,omega_H_std_z,alpha_H_x,alpha_H_y,alpha_H_z,left_foot_z_mean,left_foot_z_std,right_foot_z_mean,right_foot_z_std
54,0.545,79,-0.6339138093003874,4.392110795570232,6.987470562704771,-0.9480580545352452,3.1662776913223993,4.6703902127738735,0.5241420702887213,0.5270764183991719,2.25060308113831,0.5748703727466201,0.016030542261158253,-0.10081705290147837,0.6141054282863505,0.01916513519009032,0.0018882570972122152,0.0608827604340689,0.002158319076920477,0.041438403960395095,-13.996462188996055,3.762839543287854,-2.9208542910681863,0.04786471782052813,0.0009288559033138941,0.03145813294635946,0.00012472474037257168
55,0.555,80,-1.058298393221021,2.0009725748178004,2.285052810473275,-0.812868862070662,2.9814533768056313,4.225447268700673,0.2780494977477614,0.44245671845760765,0.1149279066748072,0.43468453172782706,0.07072602669842745,-0.11883876954063033,0.4971383882423369,0.05038858805278372,-0.01819113023667105,0.024136330191558683,0.023529628216590357,0.04231604462326297,-13.290841618673156,2.894489928542479,-1.7831008167411575,0.05114400080234109,0.0011199299055071712,0.03148568315176638,9.457612544646348e-05
56,0.565,81,-0.566245749548085,1.6773149640726697,2.539035432458386,-0.6845042260987371,2.2228383259731084,2.771129863262601,0.07018125791576249,0.028468141143464253,0.03688346766766985,0.3730868753654609,0.09808955081240678,0.010907945216964041,0.40145196238758,0.06547697404676998,-0.026641355970646305,0.01576737224969393,0.0032684263265384886,0.027983499683167146,-9.683400357391472,1.1611942075475936,0.04426870164731867,0.05482669973828164,0.0011276754048047924,0.03180519272521855,0.0001241110051463458
57,0.575,80,-0.6158313653223308,1.5246233228442478,1.1003105354884881,-0.6590632075072015,1.6397027213684483,1.5606785140313417,0.10195321497834015,0.0975238983231563,0.9834164491502315,0.32751120393021016,0.07895578684119899,0.05864125777731925,0.34220398252407336,0.06896769537354522,-0.017482831010313952,0.011908125622702985,0.0052959957570169695,0.006076196221391763,-6.183432413071111,-0.47885912445164114,1.1433573331126432,0.05826148668052382,0.001007981026604926,0.03220946375152397,0.00012461967293837518
58,0.585,77,-0.5482318131018609,1.5191699725605912,0.9437799751880835,-0.5793327324215803,1.4518980388368798,1.149223647068054,0.046611640144549535,0.024460677380436203,0.10219311373800119,0.29710682816778156,0.06358296362065842,0.016899839594593888,0.30251704377844224,0.057815228055543726,-0.008347638640844013,0.006918953924608094,0.007363375849413499,0.020724941002824085,-4.752523774168821,-2.07554070409241,0.1912134398540956,0.06142392353469022,0.0009335190660275163,0.03259688716669668,0.0001109421200480055
59,0.595,80,-0.5067087163427095,1.4764327725469333,0.9352138165484754,-0.5569670898214989,1.302099694227597,0.7031065130638589,0.19517120715423883,0.05436020669247175,0.3240979980464058,0.27863047342908687,0.033484148895034406,-0.0550244280998166,0.2661636021373722,0.03575904410806666,-0.014423415972648422,0.004760615443074871,0.010706769180786748,0.02221704639550198,-4.3074265089597175,-2.9826749176890845,-1.1473011649795017,0.06423843262197948,0.0008100648409212347,0.03293447358956728,9.761115861450079e-05
60,0.605,81,-0.6596460177929154,1.061949162159956,0.2277784756568363,-0.49385346897508436,1.1867062599958447,0.5237233106308881,0.13746383109776386,0.19664404179384432,0.049505592720105164,0.23624983799967142,0.014963690108420058,-0.07316280769328064,0.23359821963508676,0.010092429372518369,-0.026704457280516042,0.018102302487281764,0.0047164085490905795,0.017422956245760624,-3.768028290064486,-3.2452740742533908,-1.3134818130887647,0.06675301688592382,0.0007702217740051177,0.03321864378090581,7.841240005491001e-05
61,0.615,80,-0.4544175365476776,0.9283232410262567,0.3084497624374113,-0.41971933728881233,1.0803363463629387,0.36223779467728884,0.025868825197140462,0.00914807639303523,0.011928517188718327,0.19131966716011123,-0.01219136892497855,-0.019470941442058,0.20587514949634045,-0.0161653410799876,-0.03543912498206866,0.01062807464840129,0.011568332800942625,0.01136614765332903,-3.2143356222305104,-3.1281093811929668,-0.623654449430096,0.06913230053534522,0.0006772352553405585,0.0334441541748812,6.064021121474722e-05
62,0.625,80,-0.30026326109025814,0.947656151685486,0.2033945233236336,-0.3470760699702721,0.9860023868369192,0.17128160469753678,0.08563967641177365,0.02973994679733458,0.04336681055545044,0.16468429141878246,-0.049377286836542474,-0.0027639487620188443,0.1821688496793986,-0.0399573207265691,-0.03668292847139758,0.005202465555941268,0.008648251811461161,0.0033621214039029103,-2.707804738929143,-2.818966138842887,0.024366074897023103,0.07110846712258756,0.0005391357266744782,0.033619151737492296,4.7244354781850705e-05
63,0.635,79,-0.17756115467050082,0.9873204043960616,0.13635239542008754,-0.24830927656804444,0.9614200822246064,0.09278125115034039,0.02039293895408393,0.009998925122977705,0.04626758749432421,0.1584914774740502,-0.06770588864187142,-0.02677349891316919,0.16255027367347416,-0.061268799301473796,-0.03504926778371629,0.0005671047962429456,0.005339362383213927,0.010472659854635483,-2.245615669959745,-2.4195620071848083,-0.009132636712658529,0.07267960729109069,0.00042366560405246716,0.03375271053239702,3.560546945351328e-05
64,0.645,81,-0.14349237975000873,1.0047629749168356,-0.01956713335028483,-0.1704777460654676,0.9452180832765981,-0.02795767610282645,0.05730224298084303,0.09840146797718771,0.0396886458999256,0.16009897434437756,-0.0854757493378731,-0.061243445546461196,0.14623899896004267,-0.07867031284152604,-0.036829050658800114,0.0011141355706302087,0.0057870836590852995,0.010613914042708214,-1.9097133218824378,-1.846638552606738,-0.24581366636414712,0.07386982752369636,0.00030580433018684343,0.03385480852070511,2.7736176221327034e-05
65,0.655,81,-0.1658120507817769,0.9390376390983919,-0.16472329207914568,-0.10133350456079807,0.9294115053284374,-0.12222770503091905,0.04898720995271123,0.1145440074440715,0.045519339420406,0.13815695797004923,-0.09159370276610342,-0.06499450425487419,0.13199486052335516,-0.0908150161431816,-0.03898228644554264,0.011712317373044111,0.001633424275804671,0.01114679721547286,-1.8079543978058321,-1.2348306125404898,0.01817523390294307,0.07476922488774126,0.0002560727256383116,0.033933396289821845,2.058509818531766e-05
66,0.665,79,-0.06525988403479328,0.8473132462862153,-0.2952448738284229,-0.04576916717257057,0.9123643536499261,-0.210107830496741,0.018677857367043717,0.005658154984207719,0.042613083098497304,0.10976329359295382,-0.09919893662523972,-0.028369855817477117,0.11731172859514935,-0.09842760264217387,-0.036538246916353025,0.006432806272888722,0.004011652042095311,0.008268763393105154,-1.880596717224639,-0.7058539894871859,0.5821065773014478,0.07553233862533826,0.00020104553074575787,0.0339920099953061,1.5459769112396226e-05
67,0.675,80,0.0454579464330894,0.8686232619446826,-0.2679556213168294,0.0021838694351500286,0.9077425182853684,-0.2797278430144812,0.05743604273253015,0.016518400323954727,0.08980848588079027,0.09346359923534493,-0.11010080334482031,-0.013530127695731486,0.10190531304776093,-0.10210867997497658,-0.02966858120871948,0.003892450162245595,0.002490514051353296,0.0018567449892852102,-1.8901157037138654,-0.3420291790245588,0.910930421831007,0.07608241202264561,0.0001377414615964788,0.034037059544609595,1.2230148337532072e-05
68,0.685,80,0.10026053227063667,0.9020846460035046,-0.3030482319090222,0.046445325415015545,0.9174376618619989,-0.290881948728855,0.004951046478172877,0.009881479389640555,0.03986913153302386,0.08507581783302118,-0.10576882113683281,-0.014553301267221144,0.0870698773357275,-0.10390006950656681,-0.02196336016705691,0.0016993678270966171,0.0016467716833840065,0.0023506820672203467,-1.787490410669207,-0.14570285698057087,0.7890083351382295,0.07645890620465716,9.251201957811057e-05,0.03407158382266931,9.034703052700155e-06
69,0.695,81,0.09627280328859429,0.9816537980940475,-0.36766719593898606,0.08617082160699095,0.9298042585180549,-0.3087564053492751,0.05204879013783503,0.11242960681937798,0.1289942028086914,0.08306689660743545,-0.10388113600188666,-0.02689511700829344,0.07330546647705362,-0.10443992568666571,-0.017044447846507806,0.0003867825331911933,0.0011014300794478646,0.005183421786815469,-1.6959121458848094,0.03373783887253897,0.5231641583217786,0.07666875054298652,4.314115868171244e-05,0.03409746312189538,6.847852020885049e-06
70,0.705,79,0.05549522911755068,0.987513356981544,-0.2204938206510143,0.10995118285864475,0.9487792607260936,-0.30213419252615087,0.03142919161882689,0.08213116072310626,0.0595387580494121,0.06397977940988207,-0.10055065042405457,-0.026468399046561352,0.059935283001570555,-0.10336026408460619,-0.013592733633908453,0.009429011383030421,0.0015465345648387153,0.007635319647441415,-1.7542345580978798,0.2093703992943367,0.47534526287508133,0.07676161903022688,3.693768321956518e-05,0.034115970993595195,4.40130173615746e-06
71,0.715,80,0.1333675969250837,0.9091462295664952,-0.3846171569305237,0.1330639840747349,0.9586939100621461,-0.2922825706125996,0.017271691765073646,0.007087411829895341,0.04949156857155383,0.04094123929958439,-0.10189821752573418,-0.0037752942147316047,0.04523771354748754,-0.10108999929795633,-0.009438923640506504,0.005276113306263629,0.0018637267762884448,0.004806659118497933,-1.8895454836541148,0.3450753030994928,0.5984052940235097,0.07683956301989296,2.794696672080542e-05,0.034128524117361336,3.432252745234096e-06
72,0.725,80,0.16435975269135839,0.963498272984876,-0.23484455720120817,0.1581140790791698,0.9577011825519033,-0.28339372634200777,0.014700754610922226,0.052303162982807995,0.18577647539,0.02661268185792967,-0.1047024953345227,0.0037284433672652812,0.029702555263104717,-0.0978390592350143,-0.004018248929532298,0.005030336271021973,0.0028307234162606677,0.0008062708952807848,-1.9201446861456237,0.44880114257930553,0.7168513949099011,0.07684780566278288,2.1839860241251993e-05,0.03413927418348483,3.054321967055499e-06
73,0.735,81,0.21582453835108753,0.9516578926837672,-0.2537901223412658,0.18062569248899704,0.9566709494273191,-0.2556059422249542,0.010623170314364229,0.006473482781842705,0.052005023558966086,0.011587970562606091,-0.09441749720358346,0.006215748699788595,0.014515398569157562,-0.09390918101668744,0.0020306986780519137,0.003343568065927086,0.0029911912487278138,0.0008146351329873535,-1.8341934750733977,0.5500983241817238,0.6857232711906602,0.07681822981191756,2.1802279144474627e-05,0.034148282817090404,2.5449922894644392e-06
74,0.745,79,0.22152327831076873,0.9766901605428343,-0.32322297458602695,0.19912841626279343,0.9589274839429486,-0.24041442766731685,0.04674265429936151,0.08626934342316729,0.1833058273236542,0.005391105185521364,-0.08762643568717657,0.0002082565465775949,0.0003554596619303515,-0.08903748604810673,0.006953323409518267,0.0007797331253118171,0.0016528237771802558,0.003029813973415047,-1.7173703930035804,0.6738630704074535,0.5337018832817152,0.07674511287481064,3.6894754183398136e-05,0.034156726986535046,2.5959358489935968e-06
75,0.755,80,0.1680532961666868,0.9823621913586225,-0.0815549000657464,0.21304727953593525,0.9648374256263739,-0.2100726015639833,0.024663379336436565,0.0682442744346864,0.08251246220164944,-0.011956004059853712,-0.08090125933242026,0.0037763389913597024,-0.012962527718899724,-0.08312737189016818,0.010569928810559357,0.008263305202393809,0.0022678350846690822,0.006649106360609398,-1.7035130512301029,0.7508458518705506,0.518912123761363,0.07663715010698036,3.0389389684967346e-05,0.03416461234619245,2.125267032394661e-06
76,0.765,81,0.22588121579406573,0.9204289021446426,-0.30865958414233685,0.22156568397030701,0.9650390683423893,-0.190346991077216,0.009784772435160311,0.004282117705192978,0.06215931749307967,-0.02985845523655167,-0.07753974268283056,0.020837829442600164,-0.026900749157751293,-0.07702395241817792,0.015255917389700075,0.003297602253290002,0.001089281165689012,0.0025866510054465006,-1.7476951070203797,0.780080040176323,0.6329130076935763,0.07655146618475027,2.9852746965454386e-05,0.03417190864232318,2.421513050261093e-06
77,0.775,81,0.2339540690570675,0.9930479814020027,-0.08313542668454031,0.229140272243458,0.9662482540853633,-0.17594304158619925,0.005606641253180285,0.06048685283707369,0.2512499348000668,-0.03997725504622069,-0.07515192454482995,0.02181147037247073,-0.0409256494312258,-0.07064609124734701,0.020696536933656577,0.005663381758882733,0.003191462920826251,0.0015239704989156177,-1.7544800949668404,0.8195581903237755,0.6647350992088832,0.07643702454351035,3.820382751564986e-05,0.03418071034170612,2.7916535520780117e-06
78,0.785,80,0.25841656052294626,0.9526661062638443,-0.1551620699074293,0.24376688211119804,0.9681698156989061,-0.14921738504864263,0.005449798150756944,0.006532474387419957,0.0755926217508416,-0.05810313663165175,-0.06390039984363222,0.029645691595492175,-0.05497243067722074,-0.0639110213729975,0.025891678977042205,0.003806733059190978,0.0031741625180265317,0.00198971515439847,-1.7369068850926233,0.8893539615747272,0.6240828092236258,0.0763176293041602,3.596363863487226e-05,0.03418982418489885,2.8236053143009097e-06
79,0.795,79,0.25939621967652365,0.9827360892577048,-0.25120322713094334,0.24821673693846838,0.9649386201635725,-0.14376841639236176,0.012331122141004213,0.08032244542688957,0.2587466365218012,-0.06473339618185117,-0.05573712983302199,0.02741135426636012,-0.06871615959270777,-0.056416427862151376,0.03068186188123459,0.0006177543830104012,0.0022197781382035193,0.0025932453067656447,-1.690629654381724,0.9833207453395121,0.6240134901826567,0.07618193150600708,4.734921920479385e-05,0.034200123287204655,3.3932639192505145e-06
80,0.805,81,0.241186345505387,0.9919699994263362,0.052073382622036826,0.25573342371543883,0.9615074737905045,-0.1256060738391394,0.003977696463612452,0.06559969276987701,0.12099979055403165,-0.08218991028982839,-0.04722590996067276,0.029752049208287834,-0.08202250514732833,-0.04817788944756531,0.03587589481996471,0.008076420972605546,0.0029148227518322667,0.005015552443471656,-1.663485273001336,0.9998972767720918,0.6626341544500591,0.07601217068925699,5.329127110907959e-05,0.034211457925375645,3.4215182796676277e-06
81,0.815,80,0.2481304899304174,0.9042729244679741,-0.2814147408609326,0.25846791968060234,0.9596232464938894,-0.12567753298327541,0.001037726035613624,0.005973978896413815,0.08524639769812124,-0.09857709981398685,-0.040066775128599935,0.04478874396356209,-0.09533192396072915,-0.04041807143379791,0.041284008352435536,0.0025650590288631464,0.0019489606510126602,0.002903583510341455,-1.6733455163931328,0.981643918380582,0.7221207430229961,0.07582400197503587,6.038109404475606e-05,0.03422375191513334,4.092926598815083e-06
82,0.825,81,0.2715375029419197,0.9758922495366626,0.007676286081571398,0.2610307325817849,0.9564609368168755,-0.1349970203448853,0.020321896180420164,0.05259670282973423,0.3293234545599788,-0.10650898281932343,-0.033959232471899636,0.04778163506612135,-0.10879603340961845,-0.032471586753476,0.04742982670833265,0.005413229807901621,0.0025556338730660134,0.0015288497540451717,-1.6496868474881865,0.962465099203863,0.766072838981995,0.07559973837364398,7.566324019138849e-05,0.034238878173797956,4.862426557825386e-06
83,0.835,78,0.27208904034876397,0.9432449697807689,-0.1555193656281094,0.27371104565121235,0.9526774313213298,-0.13687065617286964,0.004581896993302766,0.006732145597425644,0.11299689074409769,-0.12465023069865594,-0.025101309774795195,0.056686259257846296,-0.12172691352054013,-0.0250186298465361,0.053541173776147456,0.003970423249878888,0.0027971009242201404,0.0026342525675640918,-1.6190531969930464,0.913402652163427,0.7009883713930652,0.07531649498763515,9.283991139908227e-05,0.034255631225399354,5.338484343904328e-06
84,0.845,81,0.27221028418243615,0.9669245408726348,-0.29780066393899274,0.272669478654985,0.9652155243027749,-0.1773441057958266,0.041342118215848433,0.03396045676304982,0.3567061785853559,-0.13205394342629762,-0.01600470643141246,0.05814044604584566,-0.1347008845615072,-0.01785714431886117,0.058645640650621694,0.0008181975118937075,0.0029464183198618155,0.001643603093286304,-1.63829077521053,0.9099591143708798,0.6081306257889125,0.07498280935817987,0.00010843150252165162,0.03427552693678648,6.74059986155583e-06
85,0.855,80,0.3045879108525245,0.9730524719486076,0.04270520348211508,0.283278417881866,0.9601242853661043,-0.1958763689644637,0.03191312403637578,0.02270308196988267,0.19417224855728718,-0.14684431084443675,-0.009961125425973256,0.06030878454736186,-0.1479395659239086,-0.010459284016602021,0.06327126378877006,0.006922909728231157,0.0013466560107300918,0.003497907498154909,-1.6448039909772223,0.8581187592846119,0.5014613530395159,0.07455743036143038,0.00015244679354840563,0.034298383560578564,7.026720985723866e-06
86,0.865,81,0.24292265494928056,0.9669633893752002,-0.4837819889757173,0.28513468886420323,0.9733618453676327,-0.24961537924055055,0.011321532283779344,0.01197768798908111,0.12934536150581918,-0.1634469550188222,-0.004259347490225297,0.07031107833593328,-0.16101774841714275,-0.004127244170307378,0.06666902229925395,0.003360759313368923,0.002358641745818987,0.0017744684311251037,-1.7127226064644114,0.8364125495300756,0.37626418132767453,0.07398999786123461,0.00018374690140234923,0.03432321220853486,8.006248641307385e-06
87,0.875,78,0.3245821990763244,0.9504360548533097,-0.08498502976161425,0.2840398239781534,0.9863222403458753,-0.3227993855575808,0.07420639160890657,0.026490179337117895,0.46109552312502905,-0.1727023896313305,0.0030300690393961125,0.07090975075686316,-0.1753431276273392,0.0029233167758791903,0.06929149069001285,0.0042620423933884205,0.0014728460410182095,0.0008388247241470388,-1.7756270778444254,0.8548544221206421,0.2561132835994491,0.07335052822256334,0.00021131207185619605,0.034350692584888605,8.400757920383671e-06
88,0.885,81,0.28137039526045027,1.009432769788411,-0.4242144170085435,0.2854513939157132,0.9890619451099495,-0.3886705770973646,0.021942704079333627,0.0237243311217475,0.19091869271301995,-0.19004114316482662,0.006558889456678013,0.07367505181026575,-0.18942778166265356,0.009550426583622896,0.07076683483684514,0.005147712964821902,0.0025087444898673756,0.0006168421432832555,-1.7830160015869008,0.8356235692769883,0.0808046188295235,0.07249310629519312,0.00029836416057770214,0.034379427374349396,9.316603181188679e-06
89,0.895,80,0.2667359597521871,1.0317265157638482,-0.6637206955241439,0.2802437631676981,1.0181114504069169,-0.49768392886385493,0.07348112037229457,0.06745361902918685,0.48457432005670303,-0.20368083947727986,0.01924809829952038,0.07125278799964017,-0.2038713836527296,0.016293293884311003,0.07058436459128523,0.0030793412333819745,0.00508580141373769,0.0019299914420028174,-1.8799510328505291,0.9164343736786593,-0.052080311809393764,0.07147042800403858,0.00031068288704616016,0.034412000096815026,1.0529745171531258e-05
90,0.905,81,0.3116457605403236,0.986750995768978,-0.2866507542168036,0.26657590584204616,1.0262875859550473,-0.6048488710956856,0.046277773555947345,0.046591403416618764,0.2928197420193486,-0.21726758102100868,0.02317442361274527,0.06768550528152331,-0.21950699818826203,0.024213376562481445,0.06993354984789484,0.005436835804559399,0.001307879425599488,0.0005338807133104783,-1.903756071234457,0.9184864748002192,-0.20091211198751574,0.07028330983389441,0.00041708467667822004,0.034448026300986694,1.1418191073122893e-05
91,0.915,76,0.2168845012092051,1.1122109158600377,-1.0288487478081692,0.24226100335983825,1.0546442309571238,-0.7445914455367924,0.020052204369047585,0.02843721291825667,0.16447274516861188,-0.23566496496920225,0.02945498901321524,0.06939872710813372,-0.23433148079248092,0.03098907748111451,0.06736977079948497,0.005335266537295191,0.004281400411294989,0.0004242158654649843,-1.970747134940963,0.8729265307687158,-0.30828569275528994,0.06881995425258018,0.0004483992712294666,0.03448655874692624,1.223810475464597e-05
92,0.925,81,0.25624291244806474,0.9913167325939616,-0.6208097409207677,0.2089520814851642,1.085653275089186,-0.8953269490204804,0.07145318214654225,0.14604668086522649,0.5615515157611246,-0.2508804623089927,0.0426304824302483,0.06765567703991121,-0.25103895234731743,0.0381802010547809,0.0650009787638102,0.0032692278976794785,0.0033622197693706467,0.0016120632949743342,-2.1055856919935128,0.8573057579102661,-0.34923228791587524,0.06727990776583098,0.0005166936166357377,0.0345282690968163,1.4098300743802611e-05
93,0.935,79,0.15979588284941051,1.1512159947987926,-1.1229272892140771,0.15787411452828382,1.1341950377093588,-1.0189970189469193,0.031118126878458646,0.05535509334579888,0.2556713854147123,-0.26416355618592113,0.04043739404984335,0.060856156568216434,-0.26802085186437713,0.04470596960767877,0.06178205419283097,0.005872328269416029,0.0020052009499803253,0.0019602821795582136,-2.2585164919908496,0.7325142860064846,-0.643201478219039,0.06535722581312593,0.000638996706103364,0.034575182002216494,1.5342240847310364e-05
94,0.945,82,0.10019135037881706,1.18677173642416,-1.4173982129425837,0.1006144466989123,1.2183530583172677,-1.1761106927670846,0.045545642333967,0.1714146465217189,0.6097485783057016,-0.28721819725146236,0.05520371616785232,0.05940882782126628,-0.287175216219171,0.04990042963088465,0.05470975511230557,0.007913300409276647,0.006855457550984646,0.0007367240975546835,-2.708627686529203,0.5647525195684516,-0.921585236475795,0.06321046548468885,0.000662008988831556,0.03462586887745397,1.6405055329020546e-05
95,0.955,78,0.05625592575592166,1.2294598088698419,-0.9050011038489983,0.015998970944141093,1.3239686826390964,-1.2912992399011445,0.06071771569036666,0.1842182669059373,0.39330397893768615,-0.30217707860630716,0.055803266377234616,0.05159088242662719,-0.3113588948488444,0.05374200992077399,0.04703669040921825,0.004667654148023741,0.004091036569436019,0.006450392510902164,-3.3733638757517217,0.2629290955513887,-1.3451478533760626,0.0608829147350907,0.000786136153073915,0.03470146450746895,3.38899049288015e-05
96,0.965,81,-0.06941383793765248,1.5330010188995824,-1.8144171169089949,-0.07202409564445589,1.4924509587013035,-1.4372016836548756,0.028454745278048085,0.036371972843178745,0.1839336718164703,-0.33143678674317156,0.055427289129244654,0.03403723170550675,-0.3411490382311986,0.05410729515970687,0.03318738945828857,0.01266288179992713,0.0030383340746529407,0.002944818161648184,-4.471571394685951,-0.2769340643821662,-1.8490878989335213,0.05812619019331755,0.0008808284466110991,0.034845648773691555,5.439736594624603e-05
97,0.975,79,-0.16683446632579133,1.5193948542031053,-1.1967524765910678,-0.16283986500919256,1.658708203955861,-1.602809246787501,0.0582479566443883,0.21958179821381127,0.7223588753704159,-0.3717988554573595,0.061838383879695,0.02929035352447456,-0.3829040371638196,0.04931106489065933,0.017451284026281908,0.009079296019471434,0.00518310083080508,0.005884178146821354,-6.014570233707054,-0.8537701022744595,-2.277454600622432,0.055283780683627874,0.0008946207893880983,0.03505256599085418,8.165616335587571e-05
98,0.985,82,-0.28031945009357434,1.9936273751098277,-1.8524395079827323,-0.2981630467935778,1.8955661687115897,-1.9005887960276857,0.01584835247951114,0.07119611359103012,0.2933408660278232,-0.41311427309769233,0.042263820244507755,-0.008390348186431956,-0.43738216197051144,0.04044697352331552,-0.003251884151670343,0.020589780510747193,0.0050951944646843,0.011957755176966059,-7.895148193125083,-1.4963502592736706,-3.3138172376294657,0.05195797470068502,0.0011078561377557189,0.035445716695146554,0.00015773838317722946
99,0.995,78,-0.35388749644486633,2.018057962696947,-2.245436028605711,-0.39625882331032997,2.0337646291688105,-2.0866069888617638,0.10447008719041206,0.1773763798763736,0.36238167738926785,-0.49599319191456714,0.031222564822614637,-0.019271699338767007,-0.5092264082538209,0.0253694607422806,-0.03556979177578955,0.02857417331276031,0.002244730416602803,0.002931531455774953,-9.92613477757141,-2.3174280387695907,-4.084578256669934,0.048411608143194576,0.0010364038974656784,0.036029877502787175,0.0001958899479016048
