count,phase,quat_w,quat_x,quat_y,quat_z,yaw,yaw_unwrapped,yaw_fit_line,lin_acc_local_x,lin_acc_local_y,lin_acc_local_z,ang_vel_local_x,ang_vel_local_y,ang_vel_local_z,ang_acc_local_x,ang_acc_local_y,ang_acc_local_z,lin_acc_world_x,lin_acc_world_y,lin_acc_world_z,ang_vel_world_x,ang_vel_world_y,ang_vel_world_z,ang_acc_world_x,ang_acc_world_y,ang_acc_world_z,left_foot_z,right_foot_z
4.414,0.5174999999999993,0.9998039955718223,0.005031707556206826,0.012851850711353951,-0.014194445779262545,-0.02826719646469614,-0.02826719646469614,-0.02284425159858915,-1.12281978286119,-0.27188876487765434,9.725709386269683,0.9042053461217026,-0.042364793281053144,0.18556602711575745,4.316136217767552,-4.450695017400298,4.288368657633088,-0.8812002193121201,-0.3414443830546696,-0.0616169167297258,0.9070766468617786,-0.06982775439804838,0.16171850703632645,4.294737621947042,-4.6092217092924335,4.13987488199026,0.04051067749462374,0.03722164748755098
4.416,0.5200000000000001,0.9998023638819916,0.005942824864858179,0.01278545074197713,-0.014016000068884434,-0.027887344405995215,-0.027887344405995215,-0.02284426729324838,-1.0268412068238135,-0.023684434446022973,10.192461036862706,0.9095995511399453,-0.052477672235175285,0.1904312321217028,2.697102509121363,-5.056439477061071,2.4326025029726694,-0.7678884912167967,-0.11982384951546793,0.40455898776716026,0.9123028662812239,-0.08013917930388832,0.16634450937787118,2.613109709722672,-5.155712452919972,2.3130011707723637,0.04097699281199109,0.036316498820654367
4.418,0.5224999999999999,0.9998000148772099,0.006856506505733234,0.012707508741741503,-0.013836104641307141,-0.02750489779947593,-0.02750489779947593,-0.02284428298790761,-0.933454679988207,0.1617794077591193,10.556511055364288,0.9123110254334162,-0.06397179998047464,0.19197199016818572,1.3557371467354806,-5.7470638726496786,0.7703790232414659,-0.6620544013086305,0.038920414709030376,0.7681664313538743,0.914727619820187,-0.09172242095471086,0.1676825046376325,1.212376769481549,-5.791620825411271,0.668997629880666,0.04145840465858949,0.03547397515522857
4.42,0.5249999999999996,0.9997969496790701,0.007770615234316149,0.012616596787479166,-0.013656443051136611,-0.02712336591507054,-0.02712336591507054,-0.02284429868256684,-1.0918106195086832,0.720845592674836,9.3206265998713,0.9129257296371641,-0.0769297235198372,0.19182264723784742,0.3073521018739367,-6.478961769681282,-0.07467146516915157,-0.838066845067288,0.6020535902388757,-0.4547381410642206,0.9149773476798871,-0.10468896380853955,0.1673444719047983,0.1248639298500609,-6.483271426914343,-0.16901636641711293,0.04195318294415376,0.03468768859223688
4.422,0.5274999999999993,0.9997931947056347,0.008673604839750692,0.012524730677226825,-0.013470988116953814,-0.026730859150197923,-0.026730859150197923,-0.02284431437722607,-2.3947177455242232,4.928729770748042,16.19848118659307,0.9017557095106837,-0.07796505221810632,0.1974725192439079,-5.585010063240192,-0.5176643491345556,2.824936003030243,-1.8573701978853157,4.703777789614735,6.525314304907967,0.9039278894504877,-0.10551068207984063,0.17326041527036065,-5.5247291146997,-0.41085913565053894,2.9579716827811824,0.04248233593435733,0.033924784286747625
4.424,0.5300000000000001,0.9997884070318301,0.009545888474461974,0.012461385561863032,-0.013294023012853606,-0.026355911205215368,-0.026355911205215368,-0.022844330071885303,-2.226202713362524,5.602448245955076,17.12296505659011,0.8707791530532897,-0.05003204369152734,0.1883385984056578,-15.488278228697027,13.966504263289488,-4.566960419125049,-1.6521494053399053,5.325583272474473,7.465644773760799,0.8735041748647878,-0.07660285005197091,0.16538871272025898,-15.211857292849961,14.453916013934856,-3.935851275050833,0.04305102213408528,0.03330512879953572
4.426,0.5324999999999999,0.9997824598793199,0.01037956412977989,0.012422482016766621,-0.013152167375533642,-0.026051894489950687,-0.026051894489950687,-0.02284434576654453,-2.0121175856951283,5.742044185154478,17.633666205925582,0.832302493540925,-0.026481647851879023,0.1525067280484193,-19.23832975618234,11.775197919824159,-17.91593517861925,-1.4251138902300642,5.41947547396774,7.9822513598439055,0.8348009740734321,-0.05135559884534948,0.13098456657450697,-19.35160039567785,12.623625603310716,-17.202073072876008,0.04365613150499004,0.03281115224435191
4.428,0.5349999999999996,0.9997754898703084,0.011169177100261071,0.012403114505188419,-0.013053048994687013,-0.025834178529704516,-0.025834178529704516,-0.022844361461203763,-1.7480117251864928,5.795528677249868,17.94672778375276,0.7885358418700184,-0.007983428971194778,0.10901517037937086,-21.883325835453327,9.249109440342123,-21.74577883452422,-1.154150118683343,5.43062553427147,8.298146774156658,0.7904858045260393,-0.030811184633708126,0.08899258490979953,-22.157584773696392,10.272207105820677,-20.99599083235372,0.04429390854969966,0.0324254640415962
4.43,0.5374999999999993,0.9997676743007237,0.011911511983063724,0.012398427513861802,-0.012999703872858471,-0.025708930667845162,-0.025708930667845162,-0.02284437715586299,-1.470703973001105,5.672000782420691,18.013969695369934,0.741656081894448,0.005569635013760521,0.06249077983270979,-23.439879987785183,6.776531992477649,-23.262195273330533,-0.879637782913233,5.271413984722724,8.363499916368054,0.7428536778756596,-0.015001422946295292,0.043968543136006885,-23.816063325189873,7.904880843706416,-22.51202088689632,0.04496057380056934,0.03213251142203584
4.432,0.5400000000000001,0.9997592205029244,0.012604664723356378,0.01240351941527386,-0.012991387636073808,-0.025674761914381894,-0.025674761914381894,-0.022844392850522224,-1.2332472479864836,5.460480315312109,17.95226015708631,0.6929256865583009,0.01418234602906006,0.01673778937186559,-24.365197668073545,4.306355507649769,-22.8764952304221,-0.6495440750755722,5.030310787131636,8.297883771321464,0.6932610543133484,-0.004037319147452727,-0.00033204018425469643,-24.796311781155598,5.482051899421282,-22.15029166013079,0.04565220813401283,0.03191710752885901
4.434,0.5424999999999999,0.9997503454152723,0.013247732526085484,0.012413886416326523,-0.01302458632750361,-0.02572474176698638,-0.02572474176698638,-0.022844408545181456,-1.0287072765844432,5.232064701690234,17.834991637952918,0.6433052460604258,0.018296008557766415,-0.025460343360618913,-24.81022024893753,2.0568312643531774,-21.09906636624225,-0.45352553005595164,4.776709266226408,8.176023173813478,0.6427480281233263,0.002424232277149171,-0.041154684587465365,-25.256513095011034,3.230775712300949,-20.411322201605334,0.04636500233556497,0.03176586326111288
4.436,0.5449999999999996,0.9997412353084338,0.013840876917319252,0.012426016062601354,-0.013095292090553889,-0.025850926058521503,-0.025850926058521503,-0.022844424239840684,-0.8395270325434232,5.01500149802526,17.645400382688216,0.5938400843958225,0.018925342199958492,-0.06360421296186683,-24.732580832301675,0.3146668210960383,-19.071934800623957,-0.2739288668913171,4.538981442873406,7.981509513418883,0.5923978472608545,0.005347791827220505,-0.07801219137032088,-25.17509043123589,1.461779775035667,-18.428753391427758,0.04709548974249626,0.03166747362832221
4.438,0.5474999999999993,0.9997320456448029,0.014384692807222894,0.01243730311141546,-0.013199659655197397,-0.026045678365983746,-0.026045678365983746,-0.022844439934499916,-0.6949439467401851,4.8495423549094445,17.440981140206684,0.5449543310778796,0.01698339093398304,-0.09785964531199873,-24.442876658971436,-0.9709756329877254,-17.12771617506595,-0.1376630990132041,4.356579646451606,7.773802032823005,0.5426537416664728,0.005629606405775483,-0.11106481394140502,-24.872052797190847,0.14090728927748913,-16.52631128554207,0.04784032259474026,0.03161242324695126
4.44,0.5500000000000002,0.9997228869383928,0.014879966125412522,0.012445642113858919,-0.013335738901328453,-0.02630514563977466,-0.02630514563977466,-0.022844455629159145,-2.064492049282182,3.730377663680843,11.785210004486911,0.49685685909233535,0.012950644260221467,-0.1301237569827185,-24.04873599277213,-2.016373336880787,-16.132055835359886,-1.673678894673866,3.4271401769004988,2.128279982916064,0.4936899210451998,0.0037906900288191534,-0.1422059853615275,-24.48191031063651,-0.9194581884781649,-15.570585710061243,0.048596460571345194,0.03159263069440148
4.442,0.5524999999999999,0.9997133458743288,0.01534660569512736,0.012488515202410073,-0.01348127451061279,-0.026583202805628793,-0.026583202805628793,-0.022844471323818377,-1.6470552036870936,2.7149117928195836,11.828391653500248,0.4678905031037696,0.0470501377950344,-0.1404528452790556,-14.483177994282864,17.049746767406464,-5.164544148168554,-1.2812631232036444,2.3894807302291987,2.133330048372592,0.4654117732030098,0.038935323943162625,-0.15079178366769133,-14.139073921095008,17.572316957171736,-4.292899153081911,0.04942629701339415,0.03160146411017991
4.444,0.5549999999999996,0.9997040320363503,0.015790953594782407,0.012554876635961222,-0.01359666089471018,-0.02680071042477319,-0.02680071042477319,-0.022844487018477605,-1.3884214768863128,2.3002364357358447,11.94555237629279,0.44490233051463535,0.07072559754403912,-0.11094805894425663,-11.494086294567134,11.837729874502362,14.752393167399486,-1.0292942325160441,1.9542029161582657,2.2331170291543696,0.4438109037363032,0.06228658436916573,-0.12000803623592084,-10.800434733353292,11.675630213001552,15.391873715885247,0.05030563984349183,0.03163344192878707
4.446,0.5574999999999993,0.9996951838915764,0.01621648241253149,0.012636162861172959,-0.013670859164519409,-0.026935714237268732,-0.026935714237268732,-0.022844502713136837,-1.2154670775096006,2.1926100897300516,12.066377175336193,0.4253573216113223,0.08604481183674136,-0.07023775066126495,-9.772504451656532,7.659607146351117,20.35515414149584,-0.8542921601569526,1.8279640580357313,2.347758414576015,0.42570626540394946,0.07681685368780275,-0.07835335918555747,-9.052319166176881,7.265134659318509,20.827338525181684,0.05121513548724718,0.03168379324983067
4.448,0.5600000000000002,0.9996868440613866,0.016625064724848485,0.012725855111979479,-0.013706700738937492,-0.02699401266619383,-0.02699401266619383,-0.02284451840779607,-1.0724627894392431,2.1675319568772364,12.139971896382802,0.4078061133610964,0.09483342666696344,-0.032236251495558636,-8.77560412511294,4.394307415111043,19.000749582853157,-0.708040971696113,1.7866918125067084,2.418397246299337,0.40935429606270807,0.0848248462493152,-0.03965080796593506,-8.175984670620695,4.003996280756226,19.351275609811207,0.05213898245538187,0.031748423977234534
4.45,0.5624999999999999,0.9996789793765164,0.017018077963526126,0.012819536256702013,-0.013710678514034529,-0.02698869390648191,-0.02698869390648191,-0.022844534102455297,-0.9825083689582773,2.173611686429259,12.205470306039846,0.39177314650328987,0.0991293780555334,-0.0006403617726769379,-8.016483428903264,2.14797569428498,15.79794486144085,-0.6141427037007388,1.778455323364132,2.483223387393732,0.3942416131196921,0.08848814256942408,-0.007526027329297762,-7.556341471507993,1.83164816005444,16.06239031831865,0.05306411716186679,0.03182388922560003
4.452,0.5649999999999996,0.9996715488588335,0.01739661682533652,0.012913055440239168,-0.013689599132513452,-0.02693348577697553,-0.02693348577697553,-0.02284454979711453,-0.9179194972285942,2.182993388578973,12.244887517873687,0.37697740281435516,0.09918626882857642,0.024231906555475774,-7.397871844467358,0.028445386521511185,12.436134164076357,-0.5462379149902126,1.775336615765642,2.5226846511333303,0.3800837683456742,0.08808908227772849,0.01771174965168503,-7.07892238700894,-0.1995301458477955,12.618888490491395,0.053979793034998065,0.031907259102864904
4.454,0.5674999999999993,0.9996645091791906,0.01776156626284326,0.013003136939848012,-0.013649698939555534,-0.026840962340015314,-0.026840962340015314,-0.022844565491773758,-0.8721183466455192,2.1850696666659575,12.259942789124553,0.36319069364561757,0.09588198680140371,0.042936210963160734,-6.893354584368794,-1.652141013586357,9.35215220384248,-0.49807420637183303,1.7665567915578995,2.537976200110455,0.3666888894586082,0.0845020049175933,0.03664727913723015,-6.697439443532987,-1.7935386800675968,9.467764742772559,0.05487723515341977,0.03199608467908762
4.456,0.5700000000000002,0.9996578229138303,0.01811367892258917,0.01308722067644812,-0.013596189835207616,-0.026721635035783595,-0.026721635035783595,-0.02284458118643299,-0.8405518101193444,2.178105618404285,12.253001720265269,0.350258242003002,0.08994410486844719,0.05648499296052913,-6.466225821307791,-2.968940966478262,6.7743909986842,-0.4651423657942379,1.7502188169022548,2.5312762411246386,0.3539465024303031,0.07843109253102469,0.05031669368227667,-6.371193514152551,-3.035456193284304,6.83470727252326,0.05574935795721683,0.0320883369980625
4.458,0.5724999999999999,0.9996514603425634,0.0184536135848047,0.013163339747241211,-0.013533235656740819,-0.02658390575782244,-0.02658390575782244,-0.022844596881092222,-0.8198325076694698,2.163262806698451,12.22645565643218,0.3380647881340502,0.08197965063591044,0.0659161302549508,-6.096726934475882,-3.982227116268375,4.715568647210834,-0.4440026589131253,1.7273376146181125,2.5049184176827737,0.3417835793159781,0.0704555768704164,0.059777896584851706,-6.081461557162521,-3.987757830304146,4.7306014512875185,0.056590535628751985,0.03218235159477273
