count,phase,quat_w,quat_x,quat_y,quat_z,yaw,yaw_unwrapped,yaw_fit_line,lin_acc_local_x,lin_acc_local_y,lin_acc_local_z,ang_vel_local_x,ang_vel_local_y,ang_vel_local_z,ang_acc_local_x,ang_acc_local_y,ang_acc_local_z,lin_vel_world_x,lin_vel_world_y,lin_vel_world_z,lin_acc_world_x,lin_acc_world_y,lin_acc_world_z,ang_vel_world_x,ang_vel_world_y,ang_vel_world_z,ang_acc_world_x,ang_acc_world_y,ang_acc_world_z,left_foot_z,right_foot_z
12.392,0.4899999999999985,0.9997475161972711,-0.004678633127314201,0.012729832992262633,-0.017915512871117954,-0.035960340440949735,-0.035960340440949735,-0.028595237867038954,-0.4909442944813874,-2.2774449879231145,7.21840935500854,0.6797246922508701,0.08075832182996759,0.028570998597501326,13.408094116616198,-4.297409938880607,4.052490671189252,0.5538883813843539,-0.23443561436846214,-0.09649796894023858,-0.38683934783726176,-2.1940032024125244,-2.559488234852452,0.6826833761619583,0.05652714203172728,0.010580920896943673,13.34554021778539,-4.740302722925253,3.7540983134913586,0.03659195071161539,0.0503219457855322
12.394,0.4924999999999993,0.9997499450546989,-0.003997272477710561,0.012798563687842181,-0.017895975620023753,-0.03590465887558588,-0.03590465887558588,-0.02859617127519905,-0.4883856585265646,-2.251844257192895,7.017586996342978,0.7086123238093934,0.0730548577466207,0.03131299530998381,14.443815779261682,-3.8517320416734457,1.370998356241243,0.5531130595232597,-0.23879557186581007,-0.1020248769256866,-0.3876710155550644,-2.1799303120213542,-2.7634784907886694,0.7113387384939992,0.04781287575224066,0.012651853630154447,14.327681166020456,-4.3571331397433095,1.0354663666053872,0.0368159857083807,0.04926246632931468
12.396,0.49500000000000016,0.9997521483581014,-0.003287131024023786,0.01285907359371814,-0.017874027226733133,-0.03584314669644275,-0.03584314669644275,-0.02859710468335915,-0.49740286823575897,-2.2208651424088983,6.871713282734924,0.739045314372118,0.0660372751086546,0.03041337073345057,15.216495281362263,-3.5087913189830453,-0.44981228826662145,0.552315855478007,-0.2431148317765555,-0.10784953002891193,-0.3986133147832064,-2.1595728626407267,-2.912359279403227,0.7414687736977259,0.03970420587394722,0.0110229390654338,15.065017601863351,-4.054334939146722,-0.8144572823603237,0.03705236853986213,0.04820292403671247
12.398,0.4974999999999988,0.9997539961072821,-0.0025466985192906964,0.012912008019367998,-0.01785333702922827,-0.03578313311436512,-0.03578313311436512,-0.028598038091519243,-0.49356009520057287,-2.2041457694925652,6.762222490656231,0.770713034875482,0.05955590924467371,0.02667271644354924,15.833860251682042,-3.2406829319904484,-1.870327144950664,0.551523039963563,-0.24742244985961934,-0.11389981550641491,-0.3964195820419677,-2.153744036134883,-3.025182294588139,0.7727778879380615,0.032077178921821395,0.006504826040860456,15.654557120167778,-3.813513476062912,-2.259056512286672,0.03729954419645201,0.04715009632411241
12.4,0.4999999999999996,0.999755366767648,-0.0017747679476777143,0.012957874087294687,-0.017836768685902508,-0.03573034071682357,-0.03573034071682357,-0.02859897149967934,-0.480136957168273,-2.2071462008932112,6.6963308171478015,0.8030327586613761,0.053590272714957594,0.0216711577181684,16.159861892947045,-2.9828182648580572,-2.500779362690421,0.5507543355423385,-0.2517584264425903,-0.12008912243451546,-0.3843642147276215,-2.1679141594669127,-3.094697727573312,0.8047238005536037,0.024945775609899787,0.0006935355760226344,15.972956307771124,-3.565701655960804,-2.9056452324189106,0.03755606511764266,0.04610913279530898
12.402000000000001,0.5025000000000004,0.9997561598726599,-0.0009706951959712281,0.012997177068410375,-0.01782559776727484,-0.035687328196731996,-0.035687328196731996,-0.028599904907839438,-1.1830089431753739,-1.7459520452262747,6.94090807481858,0.8070410309400943,0.03702885184363481,0.032457387352178825,2.0041361393590695,-8.280710435661392,5.393114817005213,0.5486275437367588,-0.2551435030337497,-0.1257623517441247,-1.0634228700265984,-1.6923883929691173,-2.8365491373501337,0.8084189847571142,0.00826788199003374,0.011411866416794869,1.8475921017552244,-8.338946809933024,5.359165420386117,0.03782066559504037,0.04508361156480975
12.404,0.504999999999999,0.999756712428923,-0.0001627717142258079,0.013019941468065082,-0.01780366767967831,-0.03562251017579988,-0.03562251017579988,-0.028600838315999536,-1.1276108716903477,-2.352554721463827,6.402760458170913,0.8199023149290614,0.019545062254570443,0.06597257130909055,6.430641994483565,-8.741894794532183,16.757591978455864,0.5465405328894059,-0.2597672977213675,-0.13251882845499996,-1.0435279040968348,-2.311801470885565,-3.378205153090196,0.8215181451444414,-0.0096673519543206,0.04459456417918184,6.5495801936636395,-8.96761697217717,16.591348881193486,0.03812434899768326,0.0439803723770612
12.406,0.5074999999999998,0.9997574257970153,0.0006581371905389649,0.013025026214018083,-0.017748383342919952,-0.03549051891987483,-0.03549051891987483,-0.028601771724159633,-1.0372931033954964,-2.572265490135531,6.002064012741266,0.8395037979220026,0.0019383287645620387,0.10395441317271928,9.800741496470588,-8.803366745004203,18.99092093181436,0.5445976832292405,-0.2648565099914929,-0.1400891165613071,-0.9714407652400673,-2.5445223514335544,-3.785134193210393,0.8414638095200669,-0.028025805295928165,0.08203728035133268,9.972832187812752,-9.179226670803782,18.72135808607542,0.03846079692594298,0.042821584467185425
12.408,0.5099999999999985,0.9997583335033596,0.0014988276063211828,0.013012133945929575,-0.017655380952105053,-0.035282532592372726,-0.035282532592372726,-0.028602705132319727,-0.9705902735762694,-2.5923719996102177,5.694796547225147,0.8638002488628448,-0.01567113830267413,0.13755892300491618,12.148225470421103,-8.804733533618084,16.80225491609845,0.5427708881416207,-0.2700090965048002,-0.14828596366075977,-0.9134084379760747,-2.576201551824423,-4.098431356656664,0.8659871119528724,-0.04659713710230401,0.11495190539908692,12.261651216402713,-9.285665903187923,16.457312523877125,0.03882490017802677,0.04162473010163505
12.41,0.5124999999999993,0.9997592870135792,0.0023639366114368457,0.01298114313688622,-0.017529111690424627,-0.03500742870150036,-0.03500742870150036,-0.028603638540479825,-1.3833149232395283,-1.5220879739094109,7.438628797889278,0.8823601695792077,-0.025265068829725477,0.16201492050809146,9.27996035818146,-4.796965263525673,12.227998751587643,0.5402850351476142,-0.27303182550610644,-0.15297465949102332,-1.2429800438429333,-1.5112813050241058,-2.344443101974428,0.8848253036027857,-0.056961174458787706,0.13887488519735405,9.419095824956647,-5.182018678241848,11.961489899133564,0.03921217641785549,0.04040387826559477
12.412,0.5150000000000001,0.9997599650301581,0.003247748732677922,0.012940140836965371,-0.017378642242272466,-0.03468355311491239,-0.03468355311491239,-0.028604571948639922,-1.307044975782984,-0.9642751026937368,8.464433631217574,0.8953775198820184,-0.0334981067463166,0.1764198635615053,6.508675151405352,-4.11651895829556,7.202471526706916,0.5380424099392834,-0.2749863086166298,-0.1556153545846111,-1.1213524884893071,-0.9771382451721828,-1.3204417555409798,0.8979147697138741,-0.06574033533523432,0.15288645840759088,6.544733055544205,-4.389580438223309,7.005786605118414,0.039621858932995135,0.0392688002379746
12.414,0.5174999999999987,0.9997601384330903,0.004144615497636799,0.012890601527164489,-0.017213952332092337,-0.03433106729041363,-0.03433106729041363,-0.028605505356800016,-1.2117822636598898,-0.5698228564407706,9.138810589205947,0.9040604659602246,-0.04237340653660378,0.1850440895681661,4.341473039103094,-4.43764989514359,4.312113003330397,0.5360502963687437,-0.2762019018717489,-0.15691038586164355,-0.9960863865071475,-0.6076772579815459,-0.6476032836177286,0.906504337668197,-0.0749833059008351,0.1612127054632306,4.294783977161487,-4.621485282800389,4.163123527819862,0.040052302906193396,0.038217558160992426
12.416,0.5199999999999996,0.9997596954942762,0.005050117709919324,0.012831974886574227,-0.01704077453688928,-0.03396161031055084,-0.03396161031055084,-0.028606438764960114,-1.1212144223398732,-0.2756793153917215,9.722531280614072,0.909499734362696,-0.05245817709157409,0.18990113434490316,2.719634201235721,-5.042385277485156,2.4285223883685343,0.5342866654428416,-0.2768819163151635,-0.1570399663012181,-0.8818378680945178,-0.33987516656934824,-0.06486879442556948,0.9117175348936034,-0.08529750475841749,0.16582985323694988,2.6065986127031815,-5.157099428791195,2.3085738868596355,0.04050141178557827,0.03724283699647617
12.418000000000001,0.5225000000000004,0.9997585779627468,0.00596094375531101,0.012763123834089769,-0.016862847014862962,-0.033582812042922294,-0.033582812042922294,-0.02860737217312021,-1.0255132711387065,-0.027927128041302096,10.189212493357822,0.9122575385665278,-0.06392964299897393,0.19145817517683497,1.3789021019158798,-5.735732953699918,0.7785204159659054,0.5327515765293109,-0.2771208398162449,-0.1562373789657237,-0.7675606660208597,-0.1193187228164766,0.40122530820488755,0.9141237789582959,-0.09687342763339106,0.16718344573864238,1.2031220323462377,-5.787961437486784,0.6767962508462538,0.04096738278804882,0.0363375172112424
12.42,0.524999999999999,0.9997567474914276,0.006874348201351889,0.012682729133669737,-0.01668345179779044,-0.0332013850880675,-0.0332013850880675,-0.02860830558128031,-0.9323021011822089,0.1574438981908589,10.553302875155481,0.9129179568814559,-0.07686718321089148,0.19133221124949504,0.33020915746406754,-6.468770105958775,-0.06298196366996689,0.531429598392182,-0.27704363175698393,-0.1547075342074526,-0.661000019898488,0.03875442797028009,0.7648642748603525,0.9143466317966628,-0.10982267467000464,0.16686818739183695,0.11142641918343577,-6.474623518306792,-0.1576291734027152,0.04144846122507577,0.035494762508095794
12.422,0.5274999999999999,0.9997542002760791,0.0077881897544522065,0.01258937482700659,-0.01650426527145025,-0.03282082419911843,-0.03282082419911843,-0.028609238989440407,-1.0922459880376099,0.7161978270510793,9.319203255424181,0.9017558571547932,-0.07793161113995416,0.19701924963017844,-5.581049863331355,-0.5322139645313403,2.8435191903417034,0.5297589373702345,-0.2758388300589778,-0.155619957698074,-0.8353369963144092,0.6025547351289942,-0.456250493223191,0.9033005265326596,-0.11061115423328768,0.17282036331892586,-5.5230526320015905,-0.39423978164151996,2.9760879635444546,0.041942918426358555,0.03470819606706549
12.424,0.5299999999999985,0.9997509802484881,0.008690921064921593,0.012495102187900255,-0.016319246445325404,-0.032429213232603823,-0.032429213232603823,-0.0286101723976005,-2.3906577999014234,4.91069169248787,16.176394937763117,0.8708667925412733,-0.04988468916208086,0.18798070785763082,-15.444532306759962,14.023460988936648,-4.5192708862738105,0.5261034170401612,-0.2664447911612263,-0.1426142752466209,-1.8277715728141832,4.69712046547008,6.502639308458354,0.8731355994065455,-0.08142144268395106,0.16504233641953098,-15.082463563057036,14.594855774668313,-3.8890134496974427,0.042471803298937086,0.03394494523303869
12.426,0.5324999999999993,0.9997467051963637,0.009563098879595831,0.012429334577641447,-0.016142621558781194,-0.03205497535070781,-0.03205497535070781,-0.0286111058057606,-2.2210852168894557,5.584319929612986,17.096493846842343,0.8325403652849694,-0.026338374284021564,0.15233886244945063,-19.163213628151933,11.773157439029648,-17.820922704090094,0.5228673306979035,-0.2558094861801965,-0.12773694538876873,-1.6180584521533874,5.317781609344141,7.438508227461613,0.8347317971773285,-0.055967929899360516,0.1308232257859356,-19.20190111460851,12.726756392295272,-17.10955531679768,0.043040242987534394,0.03332454732516765
12.428,0.5350000000000001,0.9997411728582521,0.010396888514331673,0.012388005536034946,-0.016000916225796108,-0.03175129435720573,-0.03175129435720573,-0.028612039213920696,-2.0112871406050408,5.73205445716842,17.622352972783794,0.7888672801937013,-0.007802761426451933,0.1090196311359826,-21.836542545634053,9.267806428784816,-21.659615656734015,0.5200790848248203,-0.2449729723789464,-0.11179568971152044,-1.39413931576908,5.418383592464045,7.970510211251858,0.7906336620591384,-0.035142099210510355,0.08900109044920823,-22.049067559095025,10.41291534442508,-20.91106766836369,0.043645123573433336,0.03282943342408145
12.43,0.5374999999999988,0.9997344966220939,0.011186770798978472,0.012366324694540356,-0.015901774630760142,-0.03153357135587512,-0.03153357135587512,-0.02861297262208079,-1.749329907305456,5.789750818287645,17.942570809738054,0.7420437115209557,0.005792378549022537,0.06259906733892308,-23.411784336372808,6.797569987737234,-23.210281898529765,0.5178291981321246,-0.2341089678965449,-0.0952081280032694,-1.1249566401454871,5.432120815537341,8.293694455224246,0.7431528102891186,-0.019024861794754492,0.044079699203049716,-23.74042588500991,8.058618707877931,-22.460695623079257,0.04428270750395269,0.032442545786302665
12.432,0.5399999999999996,0.9997268436940809,0.011929479516138233,0.01235948533890595,-0.015848300795379706,-0.031408108640975894,-0.031408108640975894,-0.028613906030240888,-1.472374140084656,5.6681545972034035,18.01111403452895,0.6933608964811948,0.014426756743950303,0.0168739832381332,-24.341407519880452,4.317189097463883,-22.862542050394936,0.516125981111846,-0.22356267800473,-0.07848720054870297,-0.8516169156886242,5.273251332190793,8.360406157470829,0.6936727857478528,-0.007760412255479739,-0.00019417547710620653,-24.74001227063288,5.632224769637376,-22.13693734007796,0.04494922415476098,0.032148462057198415
12.434000000000001,0.5425000000000004,0.9997184223101563,0.012623085878675529,0.012362592340953759,-0.015839826615272123,-0.031373668523983364,-0.031373668523983364,-0.028614839438400985,-1.2347614330408918,5.457369409772441,17.949941616004594,0.64378167945079,0.018550402859335898,-0.025335694622795172,-24.7896085152024,2.0618230576927976,-21.104838930464187,0.5148805704675697,-0.21349977310173276,-0.061896432328180234,-0.622709663365122,5.031542471832904,8.295350969216559,0.6432390194713292,-0.001003553883608923,-0.04102953051047206,-25.216883138261814,3.378429185935408,-20.41767751668293,0.04564075599802764,0.031931998979461945
12.436,0.544999999999999,0.9997094588665004,0.013266665706561993,0.01237114289744934,-0.01587287804051592,-0.03142339903089664,-0.03142339903089664,-0.028615772846561083,-1.0274719399376193,5.227617677156764,17.829707658419782,0.5943877991142602,0.019264514124697842,-0.06351126720997387,-24.696940168264902,0.35705563268097207,-19.08778629358935,0.5140295574320579,-0.20394898615652896,-0.04555553743120148,-0.4255069036779489,4.775468086073702,8.170434054393882,0.5929798562773514,0.0022889428826918558,-0.07791860556211072,-25.129581596988913,1.6462483831503893,-18.444537525819328,0.046353492778356126,0.03177976227210258
12.438,0.5474999999999999,0.9997001493256668,0.013860400171317462,0.012381704301544382,-0.01594346712352583,-0.03154939163119262,-0.03154939163119262,-0.02861670625472118,-0.8408175726643548,5.01259379933238,17.644163203505865,0.545532250713406,0.01731670032777172,-0.09781010606995579,-24.427774200427077,-0.973906898463061,-17.149419429990957,0.5135303041684891,-0.19487169817134847,-0.029595355103517112,-0.2496230120328145,4.53870413210316,7.980093285102518,0.5432674390128347,0.0028475299896675455,-0.11101577729983644,-24.856208632258348,0.27929355348784485,-16.54858586886286,0.04708396055503326,0.03168044684477915
12.44,0.5499999999999985,0.9996906615958927,0.014404833155203748,0.012391579988900385,-0.01604776137394683,-0.031744037702393244,-0.031744037702393244,-0.028617639662881274,-0.697337743110068,4.846530893655057,17.439707599788925,0.49746037848420405,0.01323990022452023,-0.1300801176056123,-24.035936114601004,-2.0384000516257452,-16.13500576782826,0.5132992603750985,-0.18616192762236694,-0.014050645050362184,-0.11551594196027658,4.354936123792068,7.77236986933495,0.49431826215069896,0.0012420066424799637,-0.14216495081315275,-24.47458843106787,-0.8027616735937909,-15.574586756658153,0.04782881460037697,0.03162452924113615
12.442,0.5524999999999993,0.9996811129262925,0.014900739129223517,0.012398624664740045,-0.01618377391941093,-0.032003411174293034,-0.032003411174293034,-0.028618573071041372,-2.0676108065043883,3.732552750190027,11.783059900457781,0.46846868322884044,0.047132321938427556,-0.14046105380826437,-14.495847627681801,16.946210856953662,-5.190468101326035,0.5099846276919239,-0.17928355149478864,-0.009798177660335042,-1.6573264940064087,3.439308890541601,2.1261588606053134,0.4662075479965432,0.0363424347037671,-0.1508092179054482,-14.05535707707789,17.55021403064357,-4.32213354614773,0.04858501183965237,0.03160392505965564
12.444,0.5550000000000002,0.9996711540242051,0.015368076788439024,0.012440264575573023,-0.016329294076218265,-0.03228148117849134,-0.03228148117849134,-0.02861950647920147,-1.6498696992863748,2.7174924551949573,11.826265364237145,0.4454580741747149,0.07071230300481003,-0.11102690718497735,-11.505304527062776,11.789990533191238,14.717073311643514,0.5074436025554808,-0.1744839780584464,-0.005535516391865971,-1.2705084304686038,2.3998142909428757,2.131276624846869,0.4447125038442281,0.059724797665081625,-0.12009928072729793,-10.747522076157534,11.691181480657262,15.354968589075138,0.049415001340193984,0.03161199387275354
12.446,0.5574999999999988,0.9996615072029063,0.015813153451301062,0.012505431892996492,-0.016444736784410018,-0.03249914547958797,-0.03249914547958797,-0.028620439887361564,-1.3909162658408238,2.302881653093584,11.943500501584126,0.42588454682742743,0.08598057099998552,-0.0703910484795304,-9.786763673643728,7.6341339975877425,20.317929352723475,0.505402183287132,-0.17055766021921753,-0.00107314642735035,-1.0206987190479173,1.9631520514941716,2.231151288216747,0.42665856713870626,0.07431153511895279,-0.07852049641555678,-9.026968352760928,7.293368726935583,20.789392155870576,0.050294583611609725,0.03164325216261353
12.448,0.5599999999999996,0.999652442474851,0.016239415306098945,0.012585549266778906,-0.01651906759578072,-0.032634457251939274,-0.032634457251939274,-0.02862137329552166,-1.217828866866218,2.195361229367052,12.065071922069025,0.4082758678972261,0.0947367696436887,-0.03245313599154612,-8.804339465100675,4.3780993218515905,18.968956243992142,0.5037096279583888,-0.1668856602802504,0.003619981459479927,-0.8462631983535096,1.835988254284541,2.346548206226988,0.41029208695419495,0.08238516938011892,-0.03988148836767377,-8.183240092255655,4.036817130583064,19.3195040239415,0.05120439652215844,0.031692927228046515
12.450000000000001,0.5625000000000004,0.9996439950587895,0.016648691705160614,0.012674093553060123,-0.016555106765495757,-0.03269319288129868,-0.03269319288129868,-0.02862230670368176,-1.0743244393515903,2.1695860810165444,12.137979395088612,0.39220900469796594,0.09899824276258133,-0.0009062563730287462,-8.033431599630076,2.1307365594463166,15.773439809258685,0.5023100148032047,-0.16329927077280407,0.008452926327217395,-0.6997896541229004,1.7931865031873633,2.416471165642747,0.39516401536199514,0.08610365960877334,-0.007806247614781131,-7.564035796099905,1.8592451143272097,16.03762037644632,0.052128628958564543,0.0317569230224099
12.452,0.5649999999999991,0.9996361133108507,0.017042373789293352,0.01276663439653747,-0.016559332914909703,-0.032688411856074844,-0.032688411856074844,-0.028623240111841856,-0.9842180399516371,2.176098031891549,12.203692951118748,0.37737530725842705,0.09902260983804587,0.02389474010235931,-7.416848719769442,0.01218353773226738,12.400498237694027,0.5010984420554154,-0.15972960745036618,0.013415959882707733,-0.605768512143704,1.7848280714957712,2.4815272730710554,0.38096312637862934,0.08575712511205733,0.017360017984582393,-7.1004444916829,-0.17326724835800555,12.583132799681762,0.05305420604717653,0.03183179339583102
12.454,0.5674999999999999,0.9996287366295228,0.017421542234331455,0.012859016910397295,-0.016538574749325918,-0.03263388651871436,-0.03263388651871436,-0.028624173520001954,-0.9194668119671757,2.1856050863786916,12.243282907015669,0.36354854730566827,0.09568566258711292,0.04252066411289105,-6.9133799763793915,-1.6684736254664738,9.31296200526587,0.5000229801718789,-0.15616674925177076,0.018458250925470515,-0.5377127306914266,1.7814299164300431,2.5211652987556548,0.36750478463282155,0.08221834992387417,0.03621705892500074,-6.729170872903895,-1.7693875940915786,9.428520470209174,0.05397037294320639,0.03191460661538124
12.456,0.5699999999999985,0.9996218039172468,0.017787071763016027,0.012947961898853534,-0.016499075549618634,-0.03254220519761237,-0.03254220519761237,-0.028625106928162048,-0.8735103249665517,2.187683475302522,12.258488927794117,0.3505750680271094,0.0897143715732967,0.055990117725984154,-6.486739639279426,-2.985645506908108,6.7347268065465515,0.4990440594446569,-0.15262203494304064,0.02353141164245033,-0.48944214625404925,1.7723612453355955,2.536607310119175,0.35468377062162026,0.07619131579951385,0.049807091125083414,-6.410507005600641,-3.0135170621801572,6.795016100041337,0.05486834635691696,0.03200291196266991
12.458,0.5724999999999993,0.9996152629858784,0.018139707460473612,0.013030906462885876,-0.016446048026094732,-0.03242388129576212,-0.03242388129576212,-0.028626040336322146,-0.8418004693080479,2.180670460432106,12.251682880539535,0.33834029836950064,0.08171574456638298,0.06534357699387841,-6.11738482880439,-3.9993135034568636,4.6767296339471285,0.498131101697991,-0.14911050411529592,0.028591427520913756,-0.45646085530814456,1.755771589687463,2.5300403040205417,0.3424311003352835,0.06825555369681005,0.059190576765774536,-6.126335143168377,-3.967881051351901,4.691742820345561,0.05574103261429647,0.03209467871173769
12.46,0.5750000000000002,0.9996090723635298,0.018480102580628304,0.013105881511787914,-0.016383654260616082,-0.03228731347375798,-0.03228731347375798,-0.028626973744482243,-0.820950380886203,2.16575650181238,12.225257643516603,0.32675387913546694,0.07219651119912336,0.07150562940554392,-5.7932096170168474,-4.759616683629806,3.081026205832754,0.49726042047343944,-0.14564514817993593,0.033598955750217055,-0.43532291929539446,1.7326852392704326,2.5038004296371152,0.33069620109775694,0.058891521828595,0.06530926452125797,-5.867449618763287,-4.682015934107525,3.0593438777417186,0.05658279821581766,0.032188240639240875
12.462,0.5774999999999988,0.9996032003797907,0.018808839922735642,0.013171411928352255,-0.01631512301683257,-0.03213902100821413,-0.03213902100821413,-0.028627907152642337,-1.0113783763005766,1.7979847576434782,9.854127358723003,0.3167899441773265,0.07520337592889546,0.07018108824109781,-4.9819674790702315,1.5034323648860508,-0.662270582223054,0.4958653622579357,-0.1427382441283321,0.03385473428780215,-0.6975180705492517,1.4534652416592118,0.12782515157343433,0.3208065328166601,0.06226509569625337,0.06436635759285159,-4.944834140548415,1.6867869338291832,-0.4714534642031934,0.0573892757842349,0.03228224610843093
12.464,0.5799999999999996,0.9995973407355683,0.01912764873584458,0.013240122187146866,-0.016247726385175684,-0.03199306135109862,-0.03199306135109862,-0.028628840560802435,-0.9301754604779281,1.8935961219236974,10.148800928781753,0.30861711935992076,0.07518953762923551,0.06029781825891703,-4.086412408702861,-0.006919149829975879,-4.941634991090391,0.4946562092775589,-0.13968127750931883,0.0347040258126724,-0.6045642140461,1.5284983750349441,0.42461224379758455,0.3123849722061912,0.06289479677658978,0.054714655220223125,-4.210780305234446,0.31485054016820724,-4.82585118631423,0.05821582742171222,0.03237673888991672
12.466000000000001,0.5825000000000005,0.9995913693959174,0.019438156408581903,0.013309131540108368,-0.01619009951413981,-0.03186677092149387,-0.03186677092149387,-0.028629773968962532,-0.908671261918027,1.8898227160327836,10.372451859718714,0.30165581421543236,0.07268142378521286,0.047806723247178495,-3.480652572244197,-1.254056922011325,-6.245547505869267,0.4935036443093904,-0.1366637068364421,0.03600067466542758,-0.5762720548422824,1.5087967289030924,0.6483131475448989,0.30502281341109594,0.06110240090150189,0.04233063079975849,-3.6810793975476375,-0.8961979375439466,-6.192012210232318,0.059047868942901524,0.032470557524321576
12.468,0.5849999999999991,0.9995852630535685,0.019741497943352598,0.013375983054061139,-0.01614491320564506,-0.03176555817306985,-0.03176555817306985,-0.02863070737712263,-0.8741570213637855,1.886985469069375,10.52515088413034,0.29588526288987427,0.06811506851828648,0.03364863166317056,-2.8852756627790463,-2.283177633463189,-7.079045792003968,0.4924301358907686,-0.1336790307224634,0.037602209048152674,-0.5367443304586322,1.4923459060868192,0.8007716501908817,0.29873796444232276,0.05729007830873439,0.028168374033680513,-3.142424484386591,-1.9061612963837473,-7.081128383038989,0.059873879429983776,0.03256278612298323
12.47,0.5874999999999999,0.9995790072572782,0.020038807284705733,0.013438637667190816,-0.016113890616791037,-0.03169292478586474,-0.03169292478586474,-0.028631640785282728,-0.8320387299233168,1.9095265920644844,10.640773497954124,0.2909449388447979,0.06201894003008174,0.017791401848112974,-2.4701620225381915,-3.048064244102373,-7.928614907528792,0.49145059330909785,-0.1306741043031336,0.03943606788559775,-0.48976104709054247,1.5024709620078356,0.916945325381894,0.2931865465994579,0.052000619824891084,0.012223942591908198,-2.775708921432418,-2.6447292419216546,-7.972215720886157,0.06068468112901505,0.03265272913946898
12.472,0.5899999999999985,0.9995725858524757,0.02033086586760766,0.01349559243197929,-0.01609877294013874,-0.03165240105677778,-0.03165240105677778,-0.02863257419344282,-0.7923203955174468,1.9057905583907035,10.713796424205134,0.28672900176621513,0.054748480506847025,0.0013007705441135014,-2.107968539291377,-3.635229761617356,-8.245315651999737,0.49055617421288317,-0.12769775339929385,0.0414151473871661,-0.4471985613701232,1.4881815653160104,0.9895635169332984,0.28830223346640244,0.04555072742600147,-0.004422893274025029,-2.4421565665277423,-3.224946199444807,-8.323417932966613,0.061473060008881336,0.032739857900786595
12.474,0.5924999999999994,0.9995659958413318,0.020618369441373453,0.01354567991939392,-0.0161002284091392,-0.03164536259742132,-0.03164536259742132,-0.02863350760160292,-0.7614118615118163,1.896456068082268,10.757881596635618,0.28307969691245705,0.04661523823252169,-0.015375039475651074,-1.824652426879042,-4.066621137162666,-8.337905009882288,0.48972722840846195,-0.12475811736288896,0.04348159673176569,-0.41446136266066164,1.4698225443318358,1.0332538269323681,0.283949333259189,0.038238668044132076,-0.021308859337701755,-2.1764501036067307,-3.6560296909346963,-8.442983031838363,0.0622334011611808,0.03282379574523031
12.476,0.5950000000000002,0.9995592389296942,0.020901867100012548,0.013588037616381311,-0.016118469398768542,-0.03167226680334691,-0.03167226680334691,-0.028634441009763017,-0.7385960830414612,1.8868597443113633,10.779803661603541,0.2798474345901142,0.03788755821138579,-0.03194113173253288,-1.6161311611714302,-4.36384001056795,-8.283046128440903,0.4889461888281762,-0.12185322149687706,0.04559149393562739,-0.39050792382640503,1.4524512826844245,1.05498134762159,0.2799949160791989,0.030324941259423907,-0.03812524777177668,-1.9772085899950331,-3.9568633923540846,-8.408194217037462,0.0629614437879749,0.03290428489454238
12.478,0.5974999999999988,0.999552319539644,0.021181766689508424,0.013622067561537587,-0.01615340639546437,-0.031732961583883675,-0.031732961583883675,-0.02863537441792311,-0.6983038860191684,1.8759776029314075,10.790862201430555,0.27692714734220425,0.029276635798501767,-0.04817883429649766,-1.460143623954968,-4.305461206442013,-8.118851281982389,0.48824707229381026,-0.11898566907524315,0.04772198469623646,-0.3495462557416672,1.4337788113999352,1.0652803673868458,0.27636312788677914,0.022513581692582364,-0.05462166783379757,-1.8158940962098857,-3.9056797834207715,-8.248210031010446,0.06365405874463625,0.03298116356846659
12.48,0.5999999999999996,0.9995452367356169,0.02145838546392476,0.013647879650584002,-0.016204715161447725,-0.03182679919720754,-0.03182679919720754,-0.02863630782608321,-0.69291600975213,1.8675388653672693,10.77989201390812,0.27420503487249204,0.020398800710016943,-0.06393860945899842,-1.3610562348561062,-4.438917544242412,-7.8798875812503795,0.48755887497476513,-0.11614630721898257,0.04983115592584314,-0.34408715647181043,1.419683214851023,1.0546219188690262,0.27293164500086053,0.014418194496320681,-0.07066180597729263,-1.715741442959301,-4.0476935981308415,-8.020069071747528,0.06430906476865172,0.033054351193149104
12.482000000000001,0.6025000000000005,0.9995379983861791,0.02173192279168609,0.013665198619004233,-0.016271928608175022,-0.031952865016638334,-0.031952865016638334,-0.028637241234243306,-1.2333005775815888,1.9987250193894934,9.824717226183772,0.25486134352977163,0.02144302596100276,-0.06844323506615088,-9.671845671360202,0.5221126254929092,-2.2523128035762325,0.48574980787029004,-0.11293845988831602,0.05007571267683479,-0.9045426451565268,1.6039720562863737,0.1222745047654783,0.25352013848102173,0.016276320121116544,-0.0745734872616501,-9.705753259919403,0.9290628123979315,-1.9558406421787342,0.06492505724691448,0.033123827155420234
12.484,0.6049999999999991,0.9995310177656276,0.02198607791244008,0.01368399135410494,-0.016343355930066614,-0.03208781905069138,-0.03208781905069138,-0.028638174642403404,-1.0480500296326878,1.5918996775370642,9.87228212016239,0.23920309857250482,0.01915079486441083,-0.056343486351142655,-7.829122478633405,-1.1461155482959655,6.049874357504113,0.484287476975034,-0.11056887782645337,0.05037114073293583,-0.7311672262615782,1.184803214441523,0.14771778764208143,0.2381221446758742,0.013952470107181552,-0.0621501130948124,-7.698996902573765,-1.1619250069674962,6.211687083418848,0.06555903558832596,0.03318949717375115
