bin_id,phase_center,bin_count,acc_H_x,acc_H_y,acc_H_z,acc_H_std_x,acc_H_std_y,acc_H_std_z,omega_H_x,omega_H_y,omega_H_z,omega_H_std_x,omega_H_std_y,omega_H_std_z,alpha_H_x,alpha_H_y,alpha_H_z,orientation_quat_w,orientation_quat_x,orientation_quat_y,orientation_quat_z,orientation_R_00,orientation_R_01,orientation_R_02,orientation_R_10,orientation_R_11,orientation_R_12,orientation_R_20,orientation_R_21,orientation_R_22,orientation_dispersion_rad,left_foot_z_mean,left_foot_z_std,right_foot_z_mean,right_foot_z_std
67,0.1675,20,0.09519930856167126,-0.861890835994339,-0.0004949769598806775,0.00583108624316436,0.01539352487049135,0.014462395449481857,-0.2762728717094315,-0.10251263870937395,0.025114794059441132,0.00012016279539176466,0.0014686713825747893,0.0010856968114564076,1.2330589482973282,-0.8022603041538771,-6.774569752407568,0.9996998142311329,-0.022280450047692756,0.010066779448309497,0.0015883713199296814,0.9997922740561782,-0.003624373780205923,0.020056735833059818,0.002727204273649124,0.9990021172444445,0.04457950311484847,-0.020198294344463342,-0.04451554397980946,0.9988044829944227,0.0002625772495093575,0.03396468786453182,5.647212270538468e-06,0.0824381917068221,0.00017270341428854728
68,0.17,20,0.10439752318718909,-0.8822000022282097,-0.007979119345256436,0.0060261582928173175,0.014982635611848713,0.014752006361897555,-0.2740205217029251,-0.10491103123186751,0.014584230881810174,0.00013314948672262888,0.0015716314580306553,0.0019021824150984225,1.1261750032532254,-1.1991962612467963,-5.265281588815479,0.9996946065678033,-0.022557065511737653,0.009964206096121026,0.0016084127636668364,0.9997962552105114,-0.0036653696293104175,0.019849764041884536,0.002766316630579787,0.9989771836077617,0.04513240657669109,-0.019994888330204325,-0.04506830035163186,0.9987837867847464,0.00026497881401784117,0.03397756276934336,5.568739544328273e-06,0.08267261481198661,0.00017313204028390663
69,0.1725,20,0.11304517243317028,-0.9007345377592515,-0.02159819903291895,0.006122098275400454,0.01451207469708419,0.015100578709672269,-0.27191656741168363,-0.10796504491668735,0.006667295551130881,0.00015038166410202665,0.0016535200783504437,0.002600124216855439,1.051977145620723,-1.527006842409906,-3.958467665339648,0.9996894037251942,-0.02283132559775292,0.00985946583156706,0.0016178950927891224,0.9998003466979698,-0.0036849945104414058,0.01963892965712345,0.0027845758119596966,0.9989522259738363,0.04568037170891959,-0.01978668441570935,-0.04561656538337393,0.9987630430099311,0.0002673066200802153,0.03398962730706753,5.515378062249418e-06,0.08288367818769957,0.000173564439694346
70,0.175,20,0.12120257978273083,-0.9172058227332517,-0.04084319710773663,0.006131167386165449,0.014079562107050511,0.015540813597898603,-0.26991061940511274,-0.11155919801389166,0.0009620443796974278,0.00017126670070507016,0.0017169322094684157,0.003192552066090286,1.002974003285455,-1.797076548602161,-2.8526255857167255,0.9996842059293158,-0.023103406666038113,0.009751846731105969,0.0016194138538297462,0.9998045579682061,-0.003688406666620677,0.01942270635780884,0.0027872031435262146,0.9989272201983874,0.046223806045794305,-0.01957236226511142,-0.04616063694300719,0.9987422681715133,0.0002696399546119811,0.03400094211194785,5.481377113581349e-06,0.08307063626591442,0.00017396030284700645
71,0.1775,20,0.15518161196876434,-1.0386817286391352,0.20486742286069806,0.003533565631253322,0.013719386255583515,0.001233753331913975,-0.2667443485149317,-0.11410587383427435,0.002995031877126588,0.000424243204398916,0.0012170109549604858,0.003125674393675635,1.5831354450905273,-1.2733379101913607,1.0164937487145802,0.9996790133600475,-0.023373430030792494,0.009640760147511147,0.0016151655815610487,0.9998088939678446,-0.003679969535479122,0.019199827265192097,0.0027786190044731037,0.9989021480174796,0.04676299779198618,-0.01935083510402714,-0.0467007120961048,0.9987214770247476,0.0002720605504922632,0.034011562093526,5.459538888941513e-06,0.08323313795426406,0.00017428571832671486
72,0.18,20,0.16865579336424888,-1.218103452744374,0.20429169233365255,0.003334854353159657,0.0018904801562114166,0.0005950971473032421,-0.2628056382549945,-0.11639276152577305,0.013107309475492638,0.0005369834829923996,0.0008091710077380605,0.0025033059639681826,1.969355129968625,-1.1434438457493339,5.0561387991830244,0.9996738315786576,-0.023640305148947004,0.009527062305721444,0.0016129206841772475,0.9998132671413789,-0.003675234520928449,0.018971649883388314,0.002774343880607307,0.9988770689186625,0.047295921647577725,-0.01912416963200831,-0.04723445606416835,0.9987007421125751,0.00027377303796528185,0.03402169372704086,5.443491339289023e-06,0.08337238004910556,0.00017369094175909098
73,0.1825,20,0.2009990396641875,-1.2757243728504604,0.18867882866945446,0.0028058042423716877,0.010596845265843329,0.00019975998507316687,-0.25896443162779004,-0.11872202118933686,0.025029406274981576,0.0005311900979316892,0.0004644728379542216,0.0016840899393971074,1.9206033136021705,-1.1646298317819048,5.961048399744472,0.9996686650504373,-0.023903338367577756,0.009410825768599525,0.0016207681866878601,0.9998176189376762,-0.0036903626444152507,0.018737931725472674,0.002790562033754633,0.9988520070507402,0.04782134224636313,-0.018892898806999896,-0.047760331178298296,0.9986801335464763,0.00027499615630845425,0.0340312729691069,5.421025068106119e-06,0.0834890741905021,0.00017236299780092642
74,0.185,20,0.21616834778540986,-1.308133964460726,0.1601780175239859,0.0044618835200929165,0.01367311775586811,0.0020545154937648617,-0.2551034017050147,-0.12120629223669739,0.037387871848798604,0.0005186900055195411,0.0001686293352569892,0.0008186795845223933,1.9305149613877002,-1.2421355236802678,6.1792327869085115,0.9996635107499587,-0.02416264416553393,0.009291965079506864,0.0016405142359328189,0.9998219361960059,-0.0037289613326851588,0.018498398542829027,0.0028308875494263926,0.998826950679943,0.048339514593024754,-0.018656955189754378,-0.048278540189053865,0.998659652023782,0.0002757715555638318,0.034040270394065306,5.386115493270039e-06,0.08358396756242756,0.00017044569899997826
75,0.1875,20,0.22206049200949854,-1.3256090617872327,0.12207536507640544,0.006808701111978444,0.013227451782172795,0.005775682710881493,-0.25121202184097496,-0.12389988437037333,0.049458074162023344,0.0005297109917550175,9.822070053045717e-05,8.854069757524552e-05,1.9456899320198389,-1.3467960668379682,6.035101156612373,0.9996583711443008,-0.024418206312104545,0.00917031314448902,0.001672590342900576,0.9998262155967537,-0.003791883072168829,0.01825267728966897,0.0028961926789338806,0.9988019072840887,0.04885040505086152,-0.01841604391394329,-0.04878905234203414,0.998639313114663,0.00027613059743392983,0.03404868715624905,5.336216916858956e-06,0.0836578309708274,0.00016806045630045924
76,0.19,20,0.2240798374572462,-1.3353802455427195,0.07694499676397867,0.00891969194856579,0.014407147973839858,0.010358016563718753,-0.2473803358119715,-0.1268129561466648,0.06101991985042896,0.0005620055094079297,0.0003174210860943692,0.001027287337769303,1.9158430145017888,-1.4565358881457433,5.7809228442028076,0.999653250088985,-0.024669991081091875,0.009045665244944922,0.0017167023226469734,0.9998304577468237,-0.0038785270743693805,0.018000355260675147,0.0029859011507080446,0.9987768889463885,0.04935393095683129,-0.018169759384629513,-0.04929181609868776,0.9986191349606705,0.0002761307603503975,0.034056543836849675,5.272086921096186e-06,0.08371148000115271,0.00016530541708899028
77,0.1925,20,0.22022152654338406,-1.3369757680986005,0.00687979415558031,0.014709564930857136,0.011007725161817838,0.03581802429933418,-0.24378395758960208,-0.12991097442171357,0.07208943445601146,0.0007319653997219144,0.00048764587140359385,0.0019524695773368583,1.7981891111847048,-1.5490091375243853,5.534757302791241,0.9996481491556435,-0.02491805270728838,0.00891781185741136,0.0017723348016094264,0.9998346629220536,-0.00398785142001931,0.017741021971556106,0.00309899339643268,0.9987518989572556,0.04985018123542539,-0.017917674499561966,-0.04978695984218901,0.9985991265619052,0.0002758579145471781,0.034063871092272616,5.1957984318248485e-06,0.08374580322669523,0.0001622719013437715
78,0.195,20,0.2192380612966819,-1.342800662220873,-0.04775318845113326,0.014803428223158848,0.011639529230375072,0.036242243139268625,-0.24030341503989622,-0.13319242351693278,0.08270626081561745,0.0008822522013803822,0.0006375029603063435,0.002857039758465888,1.7402712748529052,-1.6407245476096066,5.3084131798030025,0.9996430646346555,-0.025162621098524605,0.008786577936215243,0.0018389876173862015,0.9998388283454278,-0.004118849098061532,0.017474335894376566,0.0032344757726149704,0.9987269212479903,0.05033959615438735,-0.01765943088886124,-0.05027496252229176,0.9985792770952459,0.0002755048720131883,0.0340707238135733,5.12969724744275e-06,0.08376174454108645,0.00015902756628185936
79,0.1975,20,0.21701130279172914,-1.3437861991260154,-0.11389354055473389,0.011821816760008689,0.016784220215370856,0.016606176598857894,-0.23700346541165968,-0.1366271394198424,0.09291640855990586,0.0008874888897098109,0.0008015340974874065,0.0036826243498611594,1.6499748141182908,-1.7173579514547843,5.105073872144194,0.9996379951256524,-0.025403807215412365,0.008651788985009198,0.0019162013169563095,0.9998429494397435,-0.004270592044365884,0.01719995637276584,0.0033914385265914767,0.9987019495029501,0.050822378965641006,-0.01739467160813335,-0.05075606468785259,0.9985595862526421,0.00027518570898456507,0.03407713660778659,5.0685204276667694e-06,0.08376031491586203,0.0001556372055269945
80,0.2,20,0.21424393409011594,-1.3500469681743785,-0.1727137775977643,0.013287599253880605,0.019456330045614326,0.016181362194775627,-0.23372916749454098,-0.14018259762472746,0.10275676966932774,0.0007862537929804872,0.0009206257315786694,0.004380256192984632,1.6371489585592922,-1.7777291024425401,4.920180554710959,0.9996329367387048,-0.025641787197826366,0.008513299791152293,0.002003562606926963,0.9998470189270922,-0.004442246788596564,0.01691759989112445,0.003569061902212457,0.998676968972363,0.05129886393783041,-0.017123099595141827,-0.05123063622133796,0.9985400449519347,0.00027491514540910146,0.034083153656286384,4.989605334703101e-06,0.08374256086353218,0.00015216799304195025
81,0.2025,20,0.2575237101012462,-1.5919557016796617,0.009600551800005875,0.006048818495444951,0.016363471746331713,0.011954908973358953,-0.22242115975789778,-0.13045364683788702,0.10405750019475517,0.0005176108528099249,0.0005103731661516637,0.004498375170015447,5.654003868321647,4.864475393420209,0.6503652627137003,0.9996278887438003,-0.02587658269392916,0.008370996653773548,0.0021006971983878148,0.9998510269726064,-0.004633056584912806,0.01662704569384816,0.003766605436344904,0.9986519790787298,0.05176907731091013,-0.016844481152924112,-0.05169873759403694,0.9985206577662136,0.0002748287396723852,0.034088802344096794,4.8877027612505184e-06,0.08370992695824761,0.0001490372831789453
82,0.205,20,0.23643578688441308,-1.29616595954136,-0.0711476861808232,0.005897600140142463,0.005343547217547866,0.017676631209041928,-0.2133812626181173,-0.1230451015498466,0.0938654699978029,0.0005424905770733157,0.00019887204305531024,0.0038907015858224404,4.519948569890234,3.704272644020203,-5.096015098476137,0.9996229677611244,-0.026100072293966606,0.008238376492506543,0.0021994779970810566,0.9998545828986162,-0.00482734189001359,0.016355727648480138,0.003967253001856247,0.9986278970455802,0.05221670370620347,-0.016585353787411355,-0.05214422319489572,0.9985018307580349,0.0002757605406188878,0.034093729482941725,4.7912900815728044e-06,0.08368123419410424,0.0001463988215335568
83,0.2075,20,0.2502490965357123,-1.093630555086189,-0.12184946039851016,0.006228221806057518,0.010210684106001825,0.01577394492432416,-0.20564320499345157,-0.11741358698768527,0.07666707692188668,0.0004345764628411275,8.98942245311733e-05,0.003007790738993436,3.8690288123328593,2.8157572810806633,-8.599196537958097,0.9996181705769789,-0.02631442700222666,0.008113414351226566,0.00228833814014565,0.9998578720322433,-0.005001928469996181,0.016100200207921665,0.0041479290712595025,0.9986046288802016,0.052645891230507974,-0.016341065435702757,-0.05257162628848111,0.9984834468782195,0.00027730362226194787,0.03409814485812827,4.706372065254768e-06,0.08365343255736264,0.0001441262998704692
84,0.21,20,0.2661259691660677,-1.0291561034689667,-0.1594509071470588,0.006009100057116506,0.016336218552634032,0.01674420735663153,-0.1988224469623549,-0.11303939424052187,0.059160139121012145,0.0003727872026230752,0.00032291435676803384,0.0019140960864349591,3.410379015548341,2.187096373581693,-8.753468900437268,0.9996135049514352,-0.026520893255074902,0.007994517758118607,0.002360217251701122,0.9998610341206798,-0.005142653583017334,0.01585766569359656,0.004294566574661876,0.9985821431909554,0.05305902371976008,-0.016108045972761168,-0.05298354852483311,0.9984654598135361,0.00027908990776115373,0.03410218276200403,4.629805483311244e-06,0.08362418097354661,0.00014215795570682408
85,0.2125,20,0.28047615007467275,-1.0207988501517538,-0.19091362650881027,0.0056879453911632,0.017534392049336427,0.01701737618936862,-0.19260750353021588,-0.10965149077654024,0.04384231192969303,0.0003334460392354394,0.0005328960455798702,0.0008465795930627316,3.1074717160694787,1.6939517319908357,-7.65891359565956,0.9996089677252455,-0.026720389097245004,0.00788044110562974,0.002414766601882966,0.9998641351004782,-0.005248781605611962,0.015625672191273584,0.00440650779521056,0.9985603794175005,0.05345793997740793,-0.01588376620399896,-0.05338182227344801,0.9984478389089451,0.0002808277890993063,0.034105935732648536,4.561272832872023e-06,0.08359164785972434,0.00014041711778352254
86,0.215,20,0.2926570716759098,-1.029535883493576,-0.22344489188687922,0.005685139929726913,0.016121416108789827,0.01483319532887016,-0.18685177713912907,-0.10711538477582747,0.031336846546696204,0.00029951847043962137,0.0007314828539453117,0.00011584568988613836,2.8778631955434624,1.2680530003563732,-6.252732691498413,0.9996045534828711,-0.026913541238045458,0.007770143752361092,0.0024541435177267965,0.9998672040913241,-0.005324590239049777,0.015402042766616417,0.004488101901830931,0.9985392769552448,0.053843934839641866,-0.015666241537690105,-0.05376765864795521,0.9984305723281913,0.0002824072734333144,0.03410946871402019,4.4996911810948494e-06,0.0835544170940729,0.0001388419883273733
87,0.2175,20,0.30199087870347985,-1.0433195629207321,-0.2544492110030454,0.0053597235815326496,0.014927241311330351,0.014750417722919603,-0.18145978748426816,-0.10533295466076906,0.02159538859735926,0.00027342419029395207,0.0009124469311676031,0.0009515333420731096,2.6959948274304235,0.8912150575292103,-4.870728974668474,0.9996002559827911,-0.027100834230302986,0.007662702078655219,0.0024811328085992384,0.9998702539536797,-0.005375613218785867,0.015184796380788818,0.0045449507436265335,0.9985187775280154,0.05421802603097585,-0.015453759456585673,-0.054141977304856356,0.9984136555617508,0.00028383471556126747,0.03411277719609888,4.495870904596646e-06,0.0835114067888162,0.00013738252341571373
88,0.22,20,0.30921747668373323,-1.057125944397367,-0.28663105104682823,0.005143145168689016,0.013896146688112152,0.014676654416719698,-0.17637240030457663,-0.10423874362126537,0.014365574721736978,0.0002528867325648541,0.0010771777749626513,0.0016744125782039011,2.5436935898457422,0.5471055197518526,-3.614906937811141,0.9995960692498754,-0.027282656091408633,0.007557290787388894,0.0024984740845081376,0.9998732899664078,-0.005407295679064235,0.014972146312102603,0.004582563816923827,0.9984988286076939,0.05458103496569924,-0.015244806348906334,-0.05450550818497371,0.9983970880651055,0.000285159016742616,0.03411591107973729,4.534293257747859e-06,0.08346181876437861,0.00013599668213528645
89,0.2225,20,0.31471640338084117,-1.0696099368598948,-0.32007472980251883,0.005020098828527137,0.013027885909436243,0.014610566457813324,-0.17154594962032627,-0.10377961192151312,0.00934031608382601,0.0002362131527463258,0.001226770589869583,0.0022983914337362287,2.4132253421252075,0.22956584987612558,-2.5126293189554856,0.9995919878299733,-0.027459333122517093,0.007453155852003582,0.0025086566993143137,0.9998763142188215,-0.005424583652409557,0.014762457667428706,0.00460594889499274,0.9984793833320632,0.054933653579562904,-0.01503800182741473,-0.05485886394212625,0.9983808709846248,0.0002864494597104748,0.03411890873744257,4.602413222743619e-06,0.08340509875791575,0.00013464899450565823
90,0.225,20,0.3193089570122861,-1.0789036447680294,-0.3581764632947002,0.004525846335889387,0.014046024366177912,0.018064491681283393,-0.1669544796175606,-0.10392157141763816,0.006216249464010537,0.00023042251288064698,0.0013503077120523201,0.002841601406190195,2.2957350013828335,-0.07097974806252398,-1.5620333099077353,0.9995880069466055,-0.027631145043441923,0.00734960385067676,0.0025138646223510333,0.9998793276157972,-0.005431813795198678,0.01455422981389064,0.004619501915159124,0.9984604006164975,0.055276474225470405,-0.014832073645889676,-0.05520257058903636,0.9983650062936528,0.00028778282832983256,0.034121799676652256,4.690253724643219e-06,0.08334090255943878,0.00013330977809226883
91,0.2275,20,0.3645027793538981,-1.2088184819504353,0.08479636015512311,0.010402044937151599,0.016300328066613325,0.02194478989556543,-0.15807760277326222,-0.10245950592162563,0.00745017949497403,0.0003397075285963338,0.001097843000278179,0.002906394494344726,4.438438422149179,0.7310327480062535,0.6169650154817468,0.9995841223792502,-0.027798342859122457,0.007245982929336148,0.002515979526687418,0.9998823311568181,-0.005432719009858078,0.014346058851372225,0.004627013738573938,0.9984418439626159,0.05561002579026871,-0.014625819097409783,-0.05553710281146496,0.9983494957313489,0.0002892146621436828,0.0341245244930906,4.707979997684435e-06,0.08326906345725546,0.00013195180288875033
92,0.23,20,0.3678617838864887,-1.241387080249308,0.01669158163477711,0.004609116926367262,0.0039020098663392366,0.013333115217677771,-0.14937646916464903,-0.10130991229405181,0.010338732479182891,0.000480435412442748,0.0008842379842866609,0.0023616997916136306,4.3505668043065935,0.5747968137869088,1.4442764921044307,0.9995804338345234,-0.027956669992017957,0.007143763481894369,0.002519432765173488,0.999885238203713,-0.005436183069186757,0.014140662500120334,0.004637319716529357,0.9984241541229983,0.055925877101945694,-0.014422402301652463,-0.055853884174813954,0.9983347824925443,0.00029031981175674254,0.03412685131142636,4.680621694872154e-06,0.08318877491083233,0.00013042305357073287
93,0.2325,20,0.3611541782487011,-1.259641561411746,-0.04395403614804856,0.006784636168368113,0.0030556220459666255,0.006177129324495668,-0.14121150536485652,-0.10058536630649348,0.014209529751323124,0.0006563348008192164,0.0006744729953192883,0.001431330480004711,4.082481899896269,0.36227299377916905,1.9353986360701163,0.9995769390011369,-0.02810631533998409,0.0070425881691554785,0.0025258675750582014,0.9998880438897458,-0.005445480365781653,0.013937231788396854,0.004653715550213953,0.9984073100620053,0.05622442659848591,-0.014221203110683362,-0.05615327201808207,0.9983208739797781,0.00029138874114035293,0.03412887107420931,4.613314098468138e-06,0.08310133345101664,0.00012854943871304998
94,0.235,20,0.3515301313697624,-1.2681916805341755,-0.09970279870329968,0.010003664579412274,0.006629639345614984,0.008736108276780123,-0.13354135101015613,-0.10035679958832848,0.018434923658753197,0.0006600504766618828,0.0004833461122806497,0.0006686469474342846,3.835077177350194,0.11428335908249831,2.112696953715034,0.9995736273458772,-0.028247823034159757,0.006942006033559246,0.0025362493304763047,0.9998907519831274,-0.005462529002111607,0.013734805259527959,0.004678142770359403,0.9983912558663289,0.05650677118606853,-0.014021379348559163,-0.056436344553449425,0.9983077380921216,0.00029250471075095165,0.034130667332219145,4.518946165459803e-06,0.08300747488054565,0.00012603683985074813
95,0.2375,20,0.3415644693098766,-1.2778096540447743,-0.15609951998179747,0.009775107574426827,0.006267459270822096,0.010077670658573363,-0.12621540321363825,-0.10060099224308831,0.02293640671216385,0.0006491999567020813,0.00031617903178818654,1.5809337041102957e-05,3.6629738982589353,-0.12209632737991094,2.250741526705329,0.9995704908357226,-0.0283816912200415,0.006841512262762069,0.0025509143226309233,0.9998933730921541,-0.005487984740143814,0.013532349015828008,0.004711289986064453,0.9983759448792177,0.05677390627036867,-0.013821946066362778,-0.056704097823890534,0.9982953466268973,0.0002935162043072154,0.034132314304374356,4.411388911629448e-06,0.08290750931101257,0.0001229819137655369
96,0.24,20,0.33467452373573686,-1.2839999596993257,-0.21192862546451083,0.010001241279707258,0.010142739548597802,0.010625583818865863,-0.11922863300582032,-0.10129618701924911,0.027593633504447195,0.000595661600324175,0.00017642258447997,0.0006435358252321036,3.493385103908974,-0.3475973880804022,2.3286133961416726,0.9995675250562662,-0.028508266779144323,0.006740626903653008,0.0025701219982004076,0.9998959168437203,-0.00552234814972373,0.013328884055664951,0.004753693789611659,0.998361346396327,0.05702652380311961,-0.01362196294998353,-0.05695722686917265,0.9982836853483897,0.00029440418997188627,0.034133879599925435,4.294605103946804e-06,0.08280176909470742,0.00011949190732852348
97,0.2425,20,0.3296568220735748,-1.2944514939693608,-0.26073611020892623,0.009492055169472666,0.016866063105993086,0.005086110426949636,-0.11256296688292926,-0.10239067500677812,0.03242816842686381,0.0005038654455779643,8.351813751305995e-05,0.001227527167521608,3.332833061445524,-0.5472439937645108,2.417267461208301,0.9995647252939948,-0.028627890625724583,0.006638895045082563,0.0025940121130772296,0.9998983923474751,-0.005565881132887249,0.013123488413877272,0.004805650887982095,0.9983474299589575,0.05726530200642663,-0.01342053279409719,-0.05719641650976906,0.9982727379018038,0.0002951945068438361,0.03413541905553027,4.168727642695551e-06,0.08269062567699828,0.0001156685616549318
98,0.245,20,0.32661709719043,-1.2997332586726045,-0.31481076484761406,0.008228013444264078,0.0179747591561746,0.005726490251577029,-0.1062207307228112,-0.10388290127579576,0.03743829692340402,0.0003928892427532526,5.988073687545836e-05,0.0016938159398202457,3.1711180800590375,-0.7461131345088107,2.505064248270115,0.999562086383875,-0.028740885576622396,0.006535912756173255,0.0026227475345438718,0.9999008060796275,-0.0056188938367015984,0.012915341008393654,0.004867502154045749,0.9983341653832831,0.0574908832011123,-0.01321686135554043,-0.05742231500484331,0.9982624866814304,0.00029593711807964076,0.03413714025909658,4.199020202857919e-06,0.0825744908932836,0.00011160577265499733
99,0.2475,20,0.3244916346713308,-1.3059046475062708,-0.36771946716527026,0.007564035395206703,0.015804285853537468,0.007055013656694744,-0.10017253395262779,-0.10575097727324038,0.042632605644586784,0.0002996382696416031,0.00012696450464697706,0.002053551823885352,3.024098385091697,-0.9340379987222984,2.597154360591376,0.9995596025498327,-0.028847576709920917,0.006431277663315951,0.002656489413339069,0.9999031634632283,-0.005681692555820691,0.012703624125802634,0.00493958545287946,0.9983215207639241,0.0577039138634424,-0.0130101572543242,-0.05763557537933504,0.9982529119711652,0.00029662701428226877,0.034139031855261556,4.34277182336449e-06,0.08245379172334276,0.00010737637673871092
100,0.25,20,0.3231197579771492,-1.3085560878021743,-0.42019560312438786,0.0075919655923151665,0.013375609929988779,0.00838242850320194,-0.09443813772880097,-0.10797139951669894,0.04800918775546565,0.00023460755658278595,0.00019967240049106348,0.002362727431636726,2.867198111913411,-1.1102111217292854,2.688291055439435,0.9995572681722622,-0.028948259709274563,0.0063246089233971355,0.002695408276087812,0.9999054681923826,-0.005754602709458672,0.01248756287786007,0.005022257022762289,0.9983094660680591,0.05790498159315758,-0.01279967239305494,-0.05783679198021701,0.9982439951635409,0.0002972772629089612,0.0341410816779744,4.566674872713764e-06,0.082328972035214,0.00010303208259097515
101,0.2525,20,0.5056062594789228,-1.4913328535025419,0.127513896203416,0.005056593413431481,0.016182242274983563,0.002384270946463765,-0.08144357161514602,-0.09906583532454946,0.047702650415569335,4.826024264183137e-05,0.00015911553822015964,0.002523024013743548,6.497283056827477,4.452782096074738,-0.1532686699481544,0.9995550764089502,-0.02904324987456656,0.00621554922243409,0.0027396732806615727,0.9999077222763575,-0.005837948169124118,0.012266429524577542,0.005115869172424833,0.9982979676540774,0.05809471284333191,-0.012584705587237252,-0.05802659854681455,0.9982357131691739,0.0002979283809039156,0.0341432786853784,4.844163324439419e-06,0.08220047098911099,9.861393286208073e-05
102,0.255,20,0.4533428808440013,-1.2781371312290197,0.009315124571916656,0.003195589306745466,0.0009095169176104358,0.0011803859697020668,-0.07040250015929311,-0.09161389711386113,0.040038728865764914,0.00014192644727519592,0.0004048726703812087,0.0021503660682140884,5.520535727926452,3.7259691053441584,-3.831960774902214,0.9995531865782773,-0.029125229210947214,0.006115368260114932,0.002783971203984915,0.9999097035507571,-0.005921677581140968,0.012063104064129597,0.005209231572000172,0.9982879410554903,0.05825848135352587,-0.012387439261860545,-0.058190381316974175,0.998228646588906,0.000299243685055691,0.034145211147256986,5.391753249215215e-06,0.08207602507687106,9.469822547533215e-05
103,0.2575,20,0.44670968622881296,-1.145014101833428,-0.07055457088718838,0.003920857993832251,0.0033565925936098837,0.00034192213521842054,-0.06076719993772417,-0.08534440956028434,0.02842961510803766,0.00020438521950436072,0.0006209448208631695,0.0015491146314845826,4.817650110784468,3.1347437767883966,-5.804556878863627,0.9995515772002518,-0.029196105979460287,0.006022829400589035,0.002820893145193572,0.9999115361757496,-0.005990942715734841,0.011875539062686026,0.005287570053831614,0.998279259914999,0.058400007076092046,-0.012204975443581243,-0.05833204804340888,0.998222625843295,0.0003008847975655803,0.03414704725786612,6.1386628507681275e-06,0.08195488032764264,9.09534037953315e-05
104,0.26,20,0.4509798538018348,-1.0977526134321722,-0.12461696767959704,0.002807765923456955,0.00984355422466006,0.011663836898565117,-0.05207523018649953,-0.07990710608277037,0.016686755476411227,0.0001993929235030789,0.0007816738624839373,0.0008516918198194584,4.3459848756123165,2.7186517387569924,-5.871429815813214,0.9995502307598911,-0.02925726383707818,0.005936868725251525,0.0028464522401121825,0.9999133025987678,-0.0060377370562238455,0.011701838200255478,0.005342950917580718,0.9982718204448248,0.05852200766607351,-0.012034955817009894,-0.05845441161294453,0.9982175322050134,0.0003026692670451643,0.03414888606092554,7.028302159200925e-06,0.08183590747206419,8.736329448122697e-05
105,0.2625,20,0.4570071523399042,-1.0880995261001445,-0.1830733467060787,0.003420245243964807,0.011702260390000711,0.012518450276817866,-0.044167077135121316,-0.07517679637256451,0.006600421504531766,0.0001891870462871579,0.0009357810067795454,0.0001482485758565111,3.9540765256891186,2.3651548551029267,-5.043166985939732,0.9995491292124244,-0.029309647570435086,0.005856661062340397,0.0028604844313420328,0.9999150343000378,-0.006061702788300626,0.01154036134878261,0.005375076101593878,0.9982655243762298,0.05862637118867983,-0.011875720511036015,-0.05855935963752594,0.9982132881609955,0.00030444504124692485,0.03415109189936676,7.708858197210629e-06,0.08171827187125626,8.390763869148343e-05
106,0.265,20,0.4618137728706402,-1.0909470825958316,-0.23862967797133336,0.003906210123790606,0.012304858836854938,0.012966897162250753,-0.03692969148055904,-0.07107417845921424,-0.0013841819566721004,0.0001816328552176757,0.001086333413211367,0.000505495184079539,3.6186928272811327,2.051308956675146,-3.992301730601933,0.9995482521168516,-0.029354053126361912,0.005781453852415809,0.002864619792248901,0.9999167374895965,-0.006066069619706302,0.011389507782615917,0.005387233205580608,0.9982602670370011,0.058714708324267714,-0.011725860588889924,-0.0586484616557333,0.9982098287128142,0.0003061809293794816,0.034153625857970465,8.217182926331281e-06,0.08160133851464979,8.057208154504464e-05
107,0.2675,20,0.4658733685165083,-1.0962499776920187,-0.29235567634049486,0.004924992788687828,0.011918008061917906,0.013221266954377805,-0.03028964094716909,-0.06755467144791209,-0.0073112594059310506,0.00018210690791085839,0.001235438318037689,0.00105725393982884,3.320025266694973,1.759753505651061,-2.9635387246294735,0.9995475796190619,-0.029391165689954254,0.005710560376723729,0.002860936427951753,0.999918409085878,-0.006054964216435909,0.011247781092480733,0.0053836041115768105,0.9982559488442817,0.058788412155564754,-0.011584126118810156,-0.05872306195474161,0.9982070977591389,0.00030789547862874187,0.0341564487664464,8.585349416837175e-06,0.08148462614253395,7.734451913393263e-05
108,0.27,20,0.47448303706128747,-1.0951351034283652,-0.3440119768041824,0.006242220302580512,0.010972177902082235,0.013369104045689287,-0.02419169786304764,-0.06460056818475957,-0.011664754486975456,0.00018776911701652116,0.0013829056850462385,0.0015009739562022338,3.0489715420607237,1.4770516315762727,-2.176747540522203,0.9995470931896159,-0.029421596403413946,0.005643339430545539,0.0028514700306420276,0.999920043677472,-0.006032429271077053,0.011113777446572312,0.005368285050705122,0.9982524775674779,0.058848725950578815,-0.011449356648164231,-0.058784358697543046,0.9982050447702926,0.0003096478490693294,0.03415952412027235,8.841967176076223e-06,0.08136777907182864,7.42139978295781e-05
