bin_id,phase_center,bin_count,acc_H_x,acc_H_y,acc_H_z,acc_H_std_x,acc_H_std_y,acc_H_std_z,omega_H_x,omega_H_y,omega_H_z,omega_H_std_x,omega_H_std_y,omega_H_std_z,alpha_H_x,alpha_H_y,alpha_H_z,orientation_quat_w,orientation_quat_x,orientation_quat_y,orientation_quat_z,orientation_R_00,orientation_R_01,orientation_R_02,orientation_R_10,orientation_R_11,orientation_R_12,orientation_R_20,orientation_R_21,orientation_R_22,orientation_dispersion_rad,left_foot_z_mean,left_foot_z_std,right_foot_z_mean,right_foot_z_std,acc_H_raw_x,acc_H_raw_y,acc_H_raw_z,omega_H_raw_x,omega_H_raw_y,omega_H_raw_z
62,0.155,20,-0.034392101032013865,-1.0964503964565018,-0.002126153261586783,0.0060681963702545385,0.004222995351140144,0.009911168053637787,-0.28829244623237915,-0.09986114959934156,0.054347726954874075,0.00022973547487953571,0.0005338160716383992,0.004560345432682097,0.6233785519910715,-1.4844669231357264,1.3002533576224864,0.9997270813832633,-0.02079522974958472,0.010584151283119956,0.0011388196434222694,0.9997733576628716,-0.0027172173919546307,0.021115161310128257,0.0018368179614072651,0.9991325230189635,0.041603215567273824,-0.02120988937464148,-0.04155500180971314,0.998911068322556,0.00024922357223569754,0.03388544819757598,6.54059112005288e-06,0.08097776737081955,0.00017261227948347745,-0.034392101032013865,-1.0964503964565018,-0.002126153261586783,-0.29345434921588703,-0.10637487003168258,0.12186445496363965
63,0.1575,20,0.023875295666650594,-0.8950728605291941,-0.01407738242557155,0.009009617262556847,0.010021844607216683,0.010855157858934544,-0.28674272747654256,-0.1026150407247809,0.0566528482181011,0.0001589690175416058,0.0007842258576301019,0.003359976131638889,0.7748593779182783,-1.376945562719671,1.1525606316135126,0.9997220327724138,-0.02108414755793942,0.01048353823873551,0.0011879971147742837,0.9997773681777045,-0.0028174067153294187,0.020911152504419373,0.0019332608467102193,0.9991080947692207,0.04218148253815393,-0.0210113441302846,-0.04213166488543296,0.998891108295504,0.0002517507037162908,0.03390360509963561,6.287685454077116e-06,0.08129924085146216,0.00017211344949384164,0.023875295666650594,-0.8950728605291941,-0.01407738242557155,-0.2885627316633314,-0.10270404454063267,0.09880178272121495
64,0.16,20,0.05403545249665968,-0.8318069142939575,-0.010759650185179482,0.007344008056597168,0.014472212836629025,0.012508818992686235,-0.2849033806702583,-0.10515052978659907,0.058489491420789005,0.0001276739020268321,0.0009949983267517944,0.0020834205376505065,0.9196734031421488,-1.267744530909076,0.9183216013439527,0.9997169467364895,-0.021371545991345036,0.010380135811936586,0.0012394395252559919,0.9997814331403779,-0.0029218564955093094,0.02070141788360367,0.0020344982959044676,0.9990834416232061,0.04275672451221752,-0.02080737283887367,-0.04270526230980617,0.9988710196049312,0.00025455207588155984,0.03392048841979005,6.072735398553036e-06,0.08160946290388689,0.00017195904324834703,0.05403545249665968,-0.8318069142939575,-0.010759650185179482,-0.28471349358052567,-0.1007843561822926,0.0758108828199321
65,0.1625,20,0.07308164854761288,-0.8274636743618199,-0.0036188074134300583,0.005276010945715818,0.014630940110861258,0.013596807897382102,-0.28277995731502215,-0.10746563974205732,0.05982361496994385,0.00011315554195531295,0.0011854672913391494,0.0009259148491962635,1.0617116776180873,-1.1575549777291292,0.6670617745774186,0.9997118280913512,-0.021657128868935588,0.010274167116235456,0.0012926845983677797,0.9997855409131936,-0.0030296420884741576,0.02048642110590811,0.0021396062434449912,0.9990585954713669,0.04332833830073158,-0.020598404453643065,-0.04327521327036272,0.998850820518444,0.0002573459548324765,0.033936230844703895,5.895818287774304e-06,0.08190459212558585,0.00017205604729533496,0.07308164854761288,-0.8274636743618199,-0.0036188074134300583,-0.28150831877035015,-0.1002640925295087,0.05555362101973298
66,0.165,20,0.08511605410344178,-0.8416820239339797,0.0007297827036434335,0.005556488074901032,0.015481051023591985,0.014121130745509082,-0.2803617672708923,-0.1095620070067108,0.06066046926941247,0.00011260466147918547,0.001341409689040012,0.00014191231159729674,1.209095022064916,-1.0481836323267384,0.41842714973431266,0.9997066820459218,-0.02194060523470386,0.010165858049478716,0.0013472359803555654,0.9997896805706622,-0.003139771780379592,0.020266634095982446,0.002247591467036996,0.9990335895942962,0.04389573094200125,-0.020384870787194326,-0.04384094770305946,0.9988305303441055,0.00026003985703623614,0.03395093542567752,5.7549941182392555e-06,0.08218160964309643,0.00017232611753523124,0.08511605410344178,-0.8416820239339797,0.0007297827036434335,-0.2787389896060261,-0.10090811810106617,0.03866393356425627
67,0.1675,20,0.09519930856167126,-0.861890835994339,-0.0004949769598806775,0.00583108624316436,0.01539352487049135,0.014462395449481857,-0.2776525074630574,-0.11144218044475929,0.061025204678030714,0.00012016279539176466,0.0014686713825747893,0.0010856968114564076,1.354629903917429,-0.9400867190242432,0.18236770430912097,0.9997015145504461,-0.022221673597461168,0.010055433052680425,0.0014026026505597423,0.9997938419438555,-0.003251265090509663,0.020042526947875127,0.002357470885798515,0.9990084598566651,0.04445828905655961,-0.020167199661025818,-0.04440187394835075,0.998810170977302,0.0002625772495093575,0.03396468786453182,5.647212270538468e-06,0.0824381917068221,0.00017270341428854728,0.09519930856167126,-0.861890835994339,-0.0004949769598806775,-0.2762728717094315,-0.10251263870937395,0.025114794059441132
68,0.17,20,0.10439752318718909,-0.8822000022282097,-0.007979119345256436,0.0060261582928173175,0.014982635611848713,0.014752006361897555,-0.27466176645876145,-0.11311059675565564,0.060950215908789615,0.00013314948672262888,0.0015716314580306553,0.0019021824150984225,1.495370502147986,-0.8342081554481804,-0.03749438462055016,0.999696331967798,-0.022500036533805334,0.009943113837622352,0.001458318661998079,0.9997980155877843,-0.0033631924836919095,0.019814564417272865,0.0024683107852667566,0.998983243325315,0.04501540844090883,-0.01994581330996441,-0.044957407527037724,0.998789765686379,0.00026497881401784117,0.03397756276934336,5.568739544328273e-06,0.08267261481198661,0.00017313204028390663,0.10439752318718909,-0.8822000022282097,-0.007979119345256436,-0.2740205217029251,-0.10491103123186751,0.014584230881810174
69,0.1725,20,0.11304517243317028,-0.9007345377592515,-0.02159819903291895,0.006122098275400454,0.01451207469708419,0.015100578709672269,-0.271404411770231,-0.11457354697729097,0.06047300837438964,0.00015038166410202665,0.0016535200783504437,0.002600124216855439,1.6286773442652112,-0.7314751108176647,-0.2386037671999905,0.9996911409324091,-0.02277540665294555,0.009829117337214687,0.0015139502708530895,0.9998021928138973,-0.0034746896359572734,0.019583201384255313,0.002579241058378946,0.9989579776127407,0.04556650611387528,-0.01972112471653938,-0.045506982934455584,0.9987693386083285,0.0002673066200802153,0.03398962730706753,5.515378062249418e-06,0.08288367818769957,0.000173564439694346,0.11304517243317028,-0.9007345377592515,-0.02159819903291895,-0.27191656741168363,-0.10796504491668735,0.006667295551130881
70,0.175,20,0.12120257978273083,-0.9172058227332517,-0.04084319710773663,0.006131167386165449,0.014079562107050511,0.015540813597898603,-0.2678894510786199,-0.11583849520084347,0.059634378994659926,0.00017126670070507016,0.0017169322094684157,0.003192552066090286,1.7574803458055512,-0.6324741117762454,-0.41931468986485254,0.9996859482096394,-0.023047511918609175,0.009713653726056043,0.001569100967450257,0.9998063657068884,-0.0035849674770133838,0.019348878524927244,0.0026894652769153073,0.998932700233031,0.04611103101937362,-0.019493534017922486,-0.0460500642055375,0.9987489142513037,0.0002696399546119811,0.03400094211194785,5.481377113581349e-06,0.08307063626591442,0.00017396030284700645,0.12120257978273083,-0.9172058227332517,-0.04084319710773663,-0.26991061940511274,-0.11155919801389166,0.0009620443796974278
71,0.1775,20,0.15518161196876434,-1.0386817286391352,0.20486742286069806,0.003533565631253322,0.013719386255583515,0.001233753331913975,-0.26374335903349033,-0.11627669826431737,0.058087185922158696,0.000424243204398916,0.0012170109549604858,0.003125674393675635,2.0730460225647986,-0.21910153173694918,-0.7735965362506162,0.9996807607971336,-0.02331608981628033,0.009596925139662047,0.0016234147981846457,0.9998105271045136,-0.0036933186181100615,0.019112019479373882,0.002798267544044146,0.9989074489601444,0.04664845239328443,-0.019263426220348087,-0.04658613323212924,0.9987285179670857,0.0002720605504922632,0.034011562093526,5.459538888941513e-06,0.08323313795426406,0.00017428571832671486,0.15518161196876434,-1.0386817286391352,0.20486742286069806,-0.2667443485149317,-0.11410587383427435,0.002995031877126588
72,0.18,20,0.16865579336424888,-1.218103452744374,0.20429169233365255,0.003334854353159657,0.0018904801562114166,0.0005950971473032421,-0.2596157651777459,-0.11678738413957489,0.05597202367348228,0.0005369834829923996,0.0008091710077380605,0.0025033059639681826,2.063796927872199,-0.25534293762875976,-1.0575811243382098,0.9996755894983788,-0.02358050079193409,0.00947977159282134,0.001676208226455292,0.999814648513059,-0.003798404416911208,0.018874340851904568,0.002904253370703696,0.9988823006167663,0.047177482201945,-0.019032444169550067,-0.04711392191742978,0.9987081878258991,0.00027377303796528185,0.03402169372704086,5.443491339289023e-06,0.08337238004910556,0.00017369094175909098,0.16865579336424888,-1.218103452744374,0.20429169233365255,-0.2628056382549945,-0.11639276152577305,0.013107309475492638
73,0.1825,20,0.2009990396641875,-1.2757243728504604,0.18867882866945446,0.0028058042423716877,0.010596845265843329,0.00019975998507316687,-0.25543428211953473,-0.11731303732795596,0.05381976757625596,0.0005311900979316892,0.0004644728379542216,0.0016840899393971074,2.090741529105604,-0.2628265941905411,-1.0761280486131652,0.9996704389425336,-0.023840757819254304,0.009362133492054368,0.0017269127143259252,0.9998187364579081,-0.003899087896802475,0.0186357543792867,0.003006286467780084,0.9988572720781616,0.04769813684251447,-0.01880043801047564,-0.047633466493071895,0.9986879374461612,0.00027499615630845425,0.0340312729691069,5.421025068106119e-06,0.0834890741905021,0.00017236299780092642,0.2009990396641875,-1.2757243728504604,0.18867882866945446,-0.25896443162779004,-0.11872202118933686,0.025029406274981576
74,0.185,20,0.21616834778540986,-1.308133964460726,0.1601780175239859,0.0044618835200929165,0.01367311775586811,0.0020545154937648617,-0.251160935229012,-0.11780519683747452,0.051932070261960575,0.0005186900055195411,0.0001686293352569892,0.0008186795845223933,2.136673445261347,-0.24607975475926802,-0.9438486571476856,0.9996653139531997,-0.02409680824413029,0.009244000169992932,0.0017754920877389785,0.9998227921774071,-0.003995297509632071,0.018396245279484396,0.003104293911611961,0.998832382920584,0.04821031205559888,-0.018567380048993266,-0.04814466145895535,0.9986677845866055,0.0002757715555638318,0.034040270394065306,5.386115493270039e-06,0.08358396756242756,0.00017044569899997826,0.21616834778540986,-1.308133964460726,0.1601780175239859,-0.2551034017050147,-0.12120629223669739,0.037387871848798604
75,0.1875,20,0.22206049200949854,-1.3256090617872327,0.12207536507640544,0.006808701111978444,0.013227451782172795,0.005775682710881493,-0.24677493570280676,-0.1182274413419625,0.05040975736242538,0.0005297109917550175,9.822070053045717e-05,8.854069757524552e-05,2.1929997631026117,-0.2111222522439914,-0.7611564497675971,0.999660219248551,-0.024348564762039303,0.009125403338205017,0.0018222129082476736,0.9998268131080642,-0.004087568459072847,0.018155868865589585,0.003198806562432789,0.9988076538682916,0.04871384003232719,-0.018333341941616357,-0.04864732632130382,0.9986477488158877,0.00027613059743392983,0.03404868715624905,5.336216916858956e-06,0.0836578309708274,0.00016806045630045924,0.22206049200949854,-1.3256090617872327,0.12207536507640544,-0.25121202184097496,-0.12389988437037333,0.049458074162023344
76,0.19,20,0.2240798374572462,-1.3353802455427195,0.07694499676397867,0.00891969194856579,0.014407147973839858,0.010358016563718753,-0.24226748133941534,-0.11855369335369195,0.049256577625614105,0.0005620055094079297,0.0003174210860943692,0.001027287337769303,2.2537271816957416,-0.1631260058647328,-0.5765898684056371,0.9996551595313943,-0.0245959200980998,0.009006408398970545,0.0018674433167932024,0.999830794526419,-0.004176640496233359,0.017914742276540427,0.0032905568908256208,0.998783106739973,0.0492085147733207,-0.01809846822297073,-0.04914123894462883,0.9986278506445577,0.0002761307603503975,0.034056543836849675,5.272086921096186e-06,0.08371148000115271,0.00016530541708899028,0.2240798374572462,-1.3353802455427195,0.07694499676397867,-0.2473803358119715,-0.1268129561466648,0.06101991985042896
77,0.1925,20,0.22022152654338406,-1.3369757680986005,0.00687979415558031,0.014709564930857136,0.011007725161817838,0.03581802429933418,-0.2376351383812364,-0.11876439985653493,0.04844378977004758,0.0007319653997219144,0.00048764587140359385,0.0019524695773368583,2.316171479089477,-0.10535325142149764,-0.4063939277832617,0.9996501395038176,-0.024838757873636833,0.008887105951369129,0.0019115556758916128,0.9998347306054142,-0.00426326314199556,0.01767303207095182,0.003380284450301901,0.9987587641243856,0.0496941119426124,-0.017862954745333608,-0.04962615915131804,0.998608110910208,0.0002758579145471781,0.034063871092272616,5.1957984318248485e-06,0.08374580322669523,0.0001622719013437715,0.22022152654338406,-1.3369757680986005,0.00687979415558031,-0.24378395758960208,-0.12991097442171357,0.07208943445601146
78,0.195,20,0.2192380612966819,-1.342800662220873,-0.04775318845113326,0.014803428223158848,0.011639529230375072,0.036242243139268625,-0.23287797307624328,-0.11884659532852977,0.04793192218253786,0.0008822522013803822,0.0006375029603063435,0.002857039758465888,2.378582652496545,-0.04109773599741516,-0.2559337937548605,0.9996451638809939,-0.025076957637263638,0.00876760598681477,0.001954893925459741,0.9998386149500004,-0.004348130284795471,0.01743094426275867,0.0034686707491491785,0.9987346491707981,0.0501703983332472,-0.017627035431375063,-0.050101839374509405,0.9985885505618377,0.0002755048720131883,0.0340707238135733,5.12969724744275e-06,0.08376174454108645,0.00015902756628185936,0.2192380612966819,-1.342800662220873,-0.04775318845113326,-0.24030341503989622,-0.13319242351693278,0.08270626081561745
79,0.1975,20,0.21701130279172914,-1.3437861991260154,-0.11389354055473389,0.011821816760008689,0.016784220215370856,0.016606176598857894,-0.2279982315485005,-0.1187927182185129,0.04768221195406243,0.0008874888897098109,0.0008015340974874065,0.0036826243498611594,2.4398707638714012,0.02693855500843827,-0.1248551142377181,0.9996402374011673,-0.025310398291013725,0.008648031630116956,0.0019977627017859043,0.9998424409862237,-0.004431858212952007,0.01718871244421957,0.003556317712985828,0.9987107853650752,0.05063713854276314,-0.0173909691229121,-0.050568031682625095,0.9985691905745495,0.00027518570898456507,0.03407713660778659,5.0685204276667694e-06,0.08376031491586203,0.0001556372055269945,0.21701130279172914,-1.3437861991260154,-0.11389354055473389,-0.23700346541165968,-0.1366271394198424,0.09291640855990586
80,0.2,20,0.21424393409011594,-1.3500469681743785,-0.1727137775977643,0.013287599253880605,0.019456330045614326,0.016181362194775627,-0.2230000368916375,-0.11860017186141532,0.04766073356896146,0.0007862537929804872,0.0009206257315786694,0.004380256192984632,2.499097328431502,0.09627317854878979,-0.010739192550484306,0.9996353648262296,-0.02553896032401262,0.008528513831785368,0.002040427925806834,0.9998462022114013,-0.0045149865807766025,0.016946587255642246,0.0036437490752855646,0.9986871963188962,0.05109409947712993,-0.017155028887007002,-0.05102449220597791,0.9985500519147791,0.00027491514540910146,0.034083153656286384,4.989605334703101e-06,0.08374256086353218,0.00015216799304195025,0.21424393409011594,-1.3500469681743785,-0.1727137775977643,-0.23372916749454098,-0.14018259762472746,0.10275676966932774
81,0.2025,20,0.2575237101012462,-1.5919557016796617,0.009600551800005875,0.006048818495444951,0.016363471746331713,0.011954908973358953,-0.21767465514726364,-0.11816685319035503,0.047969692383974624,0.0005176108528099249,0.0005103731661516637,0.004498375170015447,2.6626908721869174,0.2166593355301428,0.15447940750658587,0.9996305509290881,-0.025762527786266375,0.008409186404322437,0.0020831215248114073,0.9998498923774605,-0.004597987631801439,0.016704826324106224,0.0037314200381964382,0.9986639055335494,0.05154105440303279,-0.01691949222876672,-0.051470984974212805,0.9985311554921584,0.0002748287396723852,0.034088802344096794,4.8877027612505184e-06,0.08370992695824761,0.0001490372831789453,0.2575237101012462,-1.5919557016796617,0.009600551800005875,-0.22242115975789778,-0.13045364683788702,0.10405750019475517
82,0.205,20,0.23643578688441308,-1.29616595954136,-0.0711476861808232,0.005897600140142463,0.005343547217547866,0.017676631209041928,-0.2120857085115359,-0.11755752168843966,0.04831939241264397,0.0005424905770733157,0.00019887204305531024,0.0038907015858224404,2.794473317863872,0.3046657509576794,0.17485001433467393,0.9996258049158739,-0.025980776250344867,0.008290281206352607,0.0021261818455226714,0.9998535011765587,-0.00468154835960561,0.016463878338166194,0.0038199965953068654,0.9986409572323786,0.05197736203397087,-0.01668483775735047,-0.051906855452389974,0.9985125410058983,0.0002757605406188878,0.034093729482941725,4.7912900815728044e-06,0.08368123419410424,0.0001463988215335568,0.23643578688441308,-1.29616595954136,-0.0711476861808232,-0.2133812626181173,-0.1230451015498466,0.0938654699978029
83,0.2075,20,0.2502490965357123,-1.093630555086189,-0.12184946039851016,0.006228221806057518,0.010210684106001825,0.01577394492432416,-0.2062955117072436,-0.1168047885827597,0.04837187909244543,0.0004345764628411275,8.98942245311733e-05,0.003007790738993436,2.895098402146141,0.3763665528399891,0.02624333990072583,0.9996211357551931,-0.02619344221830412,0.008171972308733844,0.00216965546571269,0.9998570229274908,-0.004765771090623166,0.016224090991083476,0.003909562752709561,0.998618392359833,0.05240249764796897,-0.01645141397138257,-0.05233157619042778,0.9984942449066833,0.00027730362226194787,0.03409814485812827,4.706372065254768e-06,0.08365343255736264,0.0001441262998704692,0.2502490965357123,-1.093630555086189,-0.12184946039851016,-0.20564320499345157,-0.11741358698768527,0.07666707692188668
84,0.21,20,0.2661259691660677,-1.0291561034689667,-0.1594509071470588,0.006009100057116506,0.016336218552634032,0.01674420735663153,-0.20032298405878485,-0.11593025422080691,0.04805785611072026,0.0003727872026230752,0.00032291435676803384,0.0019140960864349591,2.9862638242293804,0.4372671809763893,-0.1570114908625805,0.9996165520173715,-0.02640032114336115,0.008054408854834112,0.0022132497437289916,0.9998604560471421,-0.004850080115934516,0.01598577980800511,0.003999524194384307,0.9985962491381986,0.05281604882362367,-0.016219501824024738,-0.05274474315028827,0.9984762990830531,0.00027908990776115373,0.03410218276200403,4.629805483311244e-06,0.08362418097354661,0.00014215795570682408,0.2661259691660677,-1.0291561034689667,-0.1594509071470588,-0.1988224469623549,-0.11303939424052187,0.059160139121012145
85,0.2125,20,0.28047615007467275,-1.0207988501517538,-0.19091362650881027,0.0056879453911632,0.017534392049336427,0.01701737618936862,-0.19418546032110023,-0.11494904945920646,0.04736969110421384,0.0003334460392354394,0.0005328960455798702,0.0008465795930627316,3.068761868842296,0.49060238080021573,-0.3440825032532082,0.9996120622937318,-0.026601226756674833,0.007937720019992881,0.00225660204657417,0.9998638006961752,-0.00493375943147018,0.015749224592709662,0.0040891470707388675,0.9985745649644867,0.05321763882605035,-0.015989338123671645,-0.05314598972508136,0.9984587346718483,0.0002808277890993063,0.034105935732648536,4.561272832872023e-06,0.08359164785972434,0.00014041711778352254,0.28047615007467275,-1.0207988501517538,-0.19091362650881027,-0.19260750353021588,-0.10965149077654024,0.04384231192969303
86,0.215,20,0.2926570716759098,-1.029535883493576,-0.22344489188687922,0.005685139929726913,0.016121416108789827,0.01483319532887016,-0.18790053704323573,-0.11387268291867676,0.04632852726337688,0.00029951847043962137,0.0007314828539453117,0.00011584568988613836,3.1424616389322546,0.5381832702648618,-0.5205819204184798,0.9996076750133402,-0.02679599008626392,0.007822020081877068,0.0022993415492287704,0.9998670580605574,-0.0050160764653093565,0.015514676349189448,0.0041776813750352155,0.9985533758874737,0.0536069256911679,-0.015761128882621725,-0.05353498370807526,0.9984415818342711,0.0002824072734333144,0.03410946871402019,4.4996911810948494e-06,0.0835544170940729,0.0001388419883273733,0.2926570716759098,-1.029535883493576,-0.22344489188687922,-0.18685177713912907,-0.10711538477582747,0.031336846546696204
87,0.2175,20,0.30199087870347985,-1.0433195629207321,-0.2544492110030454,0.0053597235815326496,0.014927241311330351,0.014750417722919603,-0.18148066233232896,-0.11270971715011073,0.04496701529082617,0.00027342419029395207,0.0009124469311676031,0.0009515333420731096,3.209937355453385,0.5814828842830158,-0.6807559862753609,0.9996033983004475,-0.026984460004340866,0.007707411404060815,0.002341118091768862,0.9998702299510579,-0.0050963398702493865,0.015282361648172078,0.0042644185311698675,0.9985327161687091,0.05398360376384078,-0.015535056878223182,-0.053911427922725776,0.9984248694554454,0.00028383471556126747,0.03411277719609888,4.495870904596646e-06,0.0835114067888162,0.00013738252341571373,0.30199087870347985,-1.0433195629207321,-0.2544492110030454,-0.18145978748426816,-0.10533295466076906,0.02159538859735926
88,0.22,20,0.30921747668373323,-1.057125944397367,-0.28663105104682823,0.005143145168689016,0.013896146688112152,0.014676654416719698,-0.1749300324815294,-0.1114702850955432,0.04331696112260676,0.0002528867325648541,0.0010771777749626513,0.0016744125782039011,3.2753149253997824,0.6197160272837574,-0.8250270841097004,0.9995992400219983,-0.02716649817580605,0.007593987092153027,0.0023816138124474156,0.9998733185513852,-0.005173922786868801,0.015052487237523409,0.004348714640924521,0.9985126185850246,0.0543473937502899,-0.015311287666688716,-0.05427504997208902,0.9984086254738163,0.000285159016742616,0.03411591107973729,4.534293257747859e-06,0.08346181876437861,0.00013599668213528645,0.30921747668373323,-1.057125944397367,-0.28663105104682823,-0.17637240030457663,-0.10423874362126537,0.014365574721736978
89,0.2225,20,0.31471640338084117,-1.0696099368598948,-0.32007472980251883,0.005020098828527137,0.013027885909436243,0.014610566457813324,-0.16825713338213566,-0.1101635495601293,0.04140869182874816,0.0002362131527463258,0.001226770589869583,0.0022983914337362287,3.336449549696867,0.6533677677069626,-0.9541346469293016,0.9995952079897092,-0.02734197079991106,0.0074818294260438345,0.002420542341387882,0.9998763264064263,-0.005248260973768647,0.014825236886503277,0.004429989126981424,0.9984931152151008,0.05469802614700487,-0.015089966478575979,-0.05462558580733775,0.9983928777224328,0.0002864494597104748,0.03411890873744257,4.602413222743619e-06,0.08340509875791575,0.00013464899450565823,0.31471640338084117,-1.0696099368598948,-0.32007472980251883,-0.17154594962032627,-0.10377961192151312,0.00934031608382601
90,0.225,20,0.3193089570122861,-1.0789036447680294,-0.3581764632947002,0.004525846335889387,0.014046024366177912,0.018064491681283393,-0.1614683082543805,-0.10879899051712247,0.039270252742822434,0.00023042251288064698,0.0013503077120523201,0.002841601406190195,3.3944125638775873,0.682279521503415,-1.0692195429628615,0.9995913098086547,-0.027510752873141763,0.007371010858746995,0.002457647308181904,0.9998792563372576,-0.005318849899986993,0.014600773342327983,0.004507721667346061,0.998474236892123,0.055035249686563134,-0.014871220253306922,-0.054962788306580815,0.9983776533505463,0.00028778282832983256,0.034121799676652256,4.690253724643219e-06,0.08334090255943878,0.00013330977809226883,0.3193089570122861,-1.0789036447680294,-0.3581764632947002,-0.1669544796175606,-0.10392157141763816,0.006216249464010537
91,0.2275,20,0.3645027793538981,-1.2088184819504353,0.08479636015512311,0.010402044937151599,0.016300328066613325,0.02194478989556543,-0.15421661321250454,-0.10684104945520924,0.036648628016452994,0.0003397075285963338,0.001097843000278179,0.002906394494344726,3.625847520937977,0.9789705309566187,-1.310812363184724,0.9995875529123692,-0.027672726018633978,0.007261593742324423,0.0024927000783501758,0.9998821114052816,-0.005385240131104988,0.014379237825638063,0.004581447754745105,0.998456013362034,0.05535882691734245,-0.014655157050897311,-0.0552864230161807,0.9983629789820381,0.0002892146621436828,0.0341245244930906,4.707979997684435e-06,0.08326906345725546,0.00013195180288875033,0.3645027793538981,-1.2088184819504353,0.08479636015512311,-0.15807760277326222,-0.10245950592162563,0.00745017949497403
92,0.23,20,0.3678617838864887,-1.241387080249308,0.01669158163477711,0.004609116926367262,0.0039020098663392366,0.013333115217677771,-0.1469776294220948,-0.10499153756358894,0.03360011509602488,0.000480435412442748,0.0008842379842866609,0.0023616997916136306,3.6194918952048725,0.92475594581014,-1.5242564602140531,0.9995839511611341,-0.027827422320852543,0.007154182485699838,0.0025252368272951765,0.9998848817038548,-0.0054465373256706705,0.01416187032946063,0.004650207496110606,0.998438515491886,0.0556678215183788,-0.014442953656073882,-0.05559555749805049,0.9983489044798765,0.00029031981175674254,0.03412685131142636,4.680621694872154e-06,0.08318877491083233,0.00013042305357073287,0.3678617838864887,-1.241387080249308,0.01669158163477711,-0.14937646916464903,-0.10130991229405181,0.010338732479182891
93,0.2325,20,0.3611541782487011,-1.259641561411746,-0.04395403614804856,0.006784636168368113,0.0030556220459666255,0.006177129324495668,-0.13971029310398086,-0.10319626651646692,0.030484122006036063,0.0006563348008192164,0.0006744729953192883,0.001431330480004711,3.633668159056979,0.8976355235610064,-1.5579965449944102,0.9995805103411989,-0.027974851421936307,0.007048679892202722,0.0025548279249545053,0.9998875779321023,-0.005501883947530263,0.013948504224541053,0.004713140856709619,0.998421761084389,0.05596224885056194,-0.014234387950977919,-0.05589021619367129,0.9983354475993957,0.00029138874114035293,0.03412887107420931,4.613314098468138e-06,0.08310133345101664,0.00012854943871304998,0.3611541782487011,-1.259641561411746,-0.04395403614804856,-0.14121150536485652,-0.10058536630649348,0.014209529751323124
94,0.235,20,0.3515301313697624,-1.2681916805341755,-0.09970279870329968,0.010003664579412274,0.006629639345614984,0.008736108276780123,-0.13239753239888793,-0.10141024361623288,0.027627916222918183,0.0006600504766618828,0.0004833461122806497,0.0006686469474342846,3.656380352546477,0.893011450117022,-1.4281028915589393,0.999577235853596,-0.02811498547829447,0.006945034531911989,0.002581404693260057,0.9998902056903203,-0.005551145825838694,0.013739044529703504,0.004770107645794857,0.9984057678827298,0.05624205483038622,-0.014029349151561935,-0.0561703430514441,0.9983226281738117,0.00029250471075095165,0.034130667332219145,4.518946165459803e-06,0.08300747488054565,0.00012603683985074813,0.3515301313697624,-1.2681916805341755,-0.09970279870329968,-0.13354135101015613,-0.10035679958832848,0.018434923658753197
95,0.2375,20,0.3415644693098766,-1.2778096540447743,-0.15609951998179747,0.009775107574426827,0.006267459270822096,0.010077670658573363,-0.12503299097854345,-0.09960726276537776,0.02512507252689531,0.0006491999567020813,0.00031617903178818654,1.5809337041102957e-05,3.682270710172228,0.9014904254275569,-1.2514218480114379,0.9995741322038787,-0.028247782290652803,0.006843231515989796,0.00260522685027171,0.9998927659509543,-0.005594846964165605,0.01353345064636299,0.004821622508052749,0.998390551177437,0.056507161280702906,-0.013827818169899943,-0.056435848598750574,0.9983104659561569,0.0002935162043072154,0.034132314304374356,4.411388911629448e-06,0.08290750931101257,0.0001229819137655369,0.3415644693098766,-1.2778096540447743,-0.15609951998179747,-0.12621540321363825,-0.10060099224308831,0.02293640671216385
96,0.24,20,0.33467452373573686,-1.2839999596993257,-0.21192862546451083,0.010001241279707258,0.010142739548597802,0.010625583818865863,-0.11761976183332168,-0.09777024789312415,0.022971429960877924,0.000595661600324175,0.00017642258447997,0.0006435358252321036,3.7066145726108783,0.9185074361268097,-1.0768212830086936,0.9995712034524254,-0.028373193855900883,0.006743279437036351,0.0026266483433137026,0.9998952578018292,-0.00563370084052788,0.013331723078916597,0.004868387341761709,0.9983761251777921,0.056757479504187205,-0.01362982868946108,-0.05668663060914003,0.9982989801056991,0.00029440418997188627,0.034133879599925435,4.294605103946804e-06,0.08280176909470742,0.00011949190732852348,0.33467452373573686,-1.2839999596993257,-0.21192862546451083,-0.11922863300582032,-0.10129618701924911,0.027593633504447195
97,0.2425,20,0.3296568220735748,-1.2944514939693608,-0.26073611020892623,0.009492055169472666,0.016866063105993086,0.005086110426949636,-0.11016442201465691,-0.09588640440131865,0.02113104396313377,0.0005038654455779643,8.351813751305995e-05,0.001227527167521608,3.727669909332379,0.9419217459027472,-0.9201929988720775,0.9995684532827034,-0.028491174964260096,0.0066452037433544645,0.0026460193478453314,0.9998976796976403,-0.005668414258813867,0.013133895654589948,0.004911095608713595,0.9983625030615335,0.05699292605781527,-0.013435448455383064,-0.05692259270711412,0.9982881884327305,0.0002951945068438361,0.03413541905553027,4.168727642695551e-06,0.08269062567699828,0.0001156685616549318,0.3296568220735748,-1.2944514939693608,-0.26073611020892623,-0.11256296688292926,-0.10239067500677812,0.03242816842686381
